"Argentina",172,"Other seaweeds and aquatic plants and products thereof","seaweeds",102,61,162,58,9,2,0.1,101,104,624,884,436,400,201,496,268,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,369,96,397,1302,475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina",172,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483,493,769,935,1079,679,75,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aruba",250,"Coral and the like","corals",NA,NA,NA,NA,0.127131721822974,0.508526887291897,0.889922052760819,0.635658609114871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aruba",250,"Z_TOTAL","corals",NA,NA,NA,NA,0.127131721822974,0.508526887291897,0.889922052760819,0.635658609114871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aruba",250,"Ornamental fish nei","ornamentals",6.10232264750276,9.28061569307711,6.99224470026358,7.11937642208655,6.35658609114871,4.83100542927302,4.83100542927302,5.33953231656491,0.889922052760819,5.33953231656491,9.15348397125414,8.77208880578522,7.3736398657325,7.62790330937845,0.127131721822974,0,0,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aruba",250,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,8.51782536213927,0,0,0,0.127131721822974,0,0,0,0,0,0,0,225,92,2,5.63,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aruba",250,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,0.127131721822974,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ascension",85,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,0.174346201743462,0,0.174346201743462,0.0435865504358655,0,0,0.39227895392279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",16,"Coral and the like","corals",2304,2162,2934,1534,957,802,1863,676,921,1053,1846,1902,1814,1929,2668,2865,6403,7641,6331,9692,9591,9810,0,0,0,0,0,0,7301,4307,4339,3429,3832,3205,0,363,522,776,1366,729,780,1127,1183,1029,0,328
"Australia",16,"Z_TOTAL","corals",2304,2162,2934,1534,957,802,1863,676,921,1053,1846,1902,1814,1929,2668,2865,6403,7641,6331,9692,9591,9810,0,0,0,0,0,0,7301,4307,4339,3429,3832,3205,0,363,522,776,1366,729,780,1127,1183,1029,0,328
"Australia",16,"Fish body oils, nei","fish_oil",96,7,110,99,768,459,261,555,537,1368,3114,7775,1628,3119,2369,3529,4853,6894,8022,10606,7285,5769,3280,4588.22,4378.78,8146.76,118,183,6,2,217,66,212,483,1,48,78,5,4,19,12,26,1216,8,76,101
"Australia",16,"Fish liver oils, nei","fish_oil",1530,1768,2120,696,828,775,325,1071,1052,1045,1039,1714,1607,1123,1822,1671,4137,2961,2431,2257,507,0,0,0,0,0,NA,43,74,158,538,716,733,663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",16,"Ornamental fish nei","ornamentals",3477,2087,782,1077,912,1194,955,876,1278,833,753,1442,2135,2172,2149,2226,0,0,0,0,0,0,0,0,0,0,NA,357,304,469,567,893,1142,1480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",16,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,178,0,164,147,287,160,112,268,276,116,82,2119,2001,1473,1130,1300,1409,1756,1563.49,827.86,1084.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",16,"Agar agar nei","seaweeds",39,36,18,6,1,2,5,15,7,80,196,633,462,40,28,13,9,20,15,31,19,88,24,7.52,18.25,2.69,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",16,"Other seaweeds and aquatic plants and products thereof","seaweeds",1812,1803,1462,1430,1085,1355,1920,682,2448,3023,3471,2008,1957,1671,2721,2914,0,0,0,0,0,0,0,0,0,0,NA,NA,679,1486,1290,1494,1631,1847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",16,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,824,924,1063,858,707,1049,1225,702.14,1188.52,1250.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",16,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1589,1143,1335,681,1013,1152,1234,1184.13,719.35,806.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",16,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11745,18547.79,15925.74,14735.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",16,"Mother of pearl shells","shells",876,0,0,0,764,649,0,750,577,1575,896,1539,2040,1010,2082,1299,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",16,"Shells nei","shells",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,726,583,1368,1159,911,720,535,426,0,353
"Australia",16,"Natural sponges raw","sponges",71,155,60,113,0,0,16,37,73,44,108,13,43,125,211,124,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas",110,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,130.05,144.57,41.75,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas",110,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,134,28,0,0,0,0,347,146,664,784,250,842,537,1167,438,1179,889.33,572.1,571.35,1178.99,520.03,520.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas",110,"Shells nei","shells",NA,NA,NA,NA,34,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas",110,"Trochus shells","shells",NA,NA,NA,NA,43,18,0,0,0,20,67,2,30,16,5,83,50,41,83,65,53.61,27,29.81,118.36,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas",110,"Natural sponges nei","sponges",1797,1104,1555,2780,1579,1496,52,8,16,569,1053,717,368,0,0,0,0,0,0,0,0,0,0,0,0,5.09,NA,NA,NA,NA,NA,NA,NA,2038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahrain",52,"Fish body oils, nei","fish_oil",0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.03,0.03,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Bahrain",52,"Ornamental fish nei","ornamentals",37,8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahrain",52,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,5,0,26.17,0,127.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahrain",52,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,52.16,37.98,23.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahrain",52,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4.91,2.54,4.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh",204,"Ornamental fish nei","ornamentals",0,0,0,0,0,4,6,3,3,86,45,7,2,1,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,NA,NA,NA,NA,NA,NA,NA,43,18,0,NA
"Bangladesh",204,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0,48,27,174,43,53,16,129,4,0,0,10.42,43.68,90.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh",204,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,102,66,112,102,122,187,434,766,1386,1263,260,173,116,82,0,0,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barbados",124,"Fish liver oils, nei","fish_oil",NA,NA,NA,0.1,0,0,0,3,0,1,1,0.1,5,0,2,4,0,0,0,0,5,2,2,3.66,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barbados",124,"Ornamental fish nei","ornamentals",0,0,1,2,89,26,22,24,20,9,0,0,0,5,0,2,0,0,0,0.1,4,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,7
"Barbados",124,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,4,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0,0,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barbados",124,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,0.1,0.1,0,1,0,0,0,1,0,0,0,0,0,0,0,10,6,5,10.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",59,"Fish body oils, nei","fish_oil",1268,831,643,362,259,88,529,1946,11355,18470,21656,20529,14290,25706,17334,21060,19211,10607,10079,14967,22512,19617,36384,34405.23,37978.66,48475.23,109,159,173,79,91,274,311,1132,576,130,140,181,244,75,52,98,230,74,101,149
"Belgium",59,"Fish liver oils, nei","fish_oil",141,124,223,220,162,206,279,308,372,184,139,358,487,224,189,119,88,185,181,140,359,125,118,108.15,66.4,141.66,749,393,173,149,123,209,146,355,406,30,24,60,118,38,23,12,33,67,155,138
"Belgium",59,"Halibuts, liver oils","fish_oil",NA,3,0,0,0,0,0,0.1,0,0,0,0,96,38,0,3,10,19,4,4,0,0,12,0,3.06,11.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",59,"Ornamental saltwater fish","ornamentals",194,121,20,33,18,415,617,241,123,97,30,51,40,45,68,90,180,321,86,131,119,154,138,60.8,304.79,103.54,174,82,117,71,129,197,283,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",59,"Agar agar nei","seaweeds",229,181,213,702,611,404,452,420,541,805,781,1358,1503,1478,1617,1611,1752,2381,3824,3277,2858,2958,2917,2682.92,1957.03,1992.18,70,31,0,0,0,0,133,241,136,0.1,1,1,1,44,29,101,128,170,104,0.1
"Belgium",59,"Other seaweeds and aquatic plants and products thereof","seaweeds",303,340,490,456,384,732,990,1713,1478,1682,1067,1583,1553,1508,1893,1487,0,0,0,0,0,0,0,0,0,0,336,247,155,141,180,371,886,383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",59,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1889,1616,1369,1645,2006,2545,2203.29,1804.59,1919.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",59,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675,341,470,265,332,429,547,924.06,760.97,1048.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",59,"Miscellaneous corals and shells","shells",196,219,195,64,144,281,358,353,518,14137,17631,16430,16279,1572,1100,1273,1327,1414,1335,1464,1778,1762,1520,2165.01,2775.97,3130.87,NA,NA,186,196,300,506,540,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",59,"Shells nei","shells",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,158,0,0,0,0,0,0,245,4,4,4,4,119,87,185,137,151,217,3
"Belgium",59,"Natural sponges other than raw","sponges",323,307,336,236,215,213,140,169,235,304,128,129,149,99,70,40,28,11,3,1,11,5,6,35.11,131.1,110.11,NA,NA,NA,NA,NA,NA,238,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",59,"Natural sponges raw","sponges",8,1,0,0,1,115,88,68,26,0.1,1,1,0.1,0.1,0.1,1,72,3,0.1,7,1,2,70,2,1.66,0.01,66,84,78,223,268,252,238,7,44,2,2,1,2,44,29,32,17,25,24,2
"Belize",164,"Ornamental fish nei","ornamentals",36,47,0,0,43,20,23,44,90,95,51,116,125,119,84,120,284,208,0,0,0,0,0,0,0,0,17,42,16,28,30,27,36,32,7,6,0,39,65,0,9,7,8,18,20,NA
"Belize",164,"Other seaweeds and aquatic plants and products thereof","seaweeds",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belize",164,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,61,119,0.1,0,0,0.1,0,0,0,12,0.33,40.49,16.61,17.76,0,14.16,0,38.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bonaire",245,"Coral and the like","corals",NA,NA,NA,NA,0.127131721822974,0.508526887291897,0.889922052760819,0.635658609114871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bonaire",245,"Z_TOTAL","corals",NA,NA,NA,NA,0.127131721822974,0.508526887291897,0.889922052760819,0.635658609114871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bonaire",245,"Ornamental fish nei","ornamentals",6.10232264750276,9.28061569307711,6.99224470026358,7.11937642208655,6.35658609114871,4.83100542927302,4.83100542927302,5.33953231656491,0.889922052760819,5.33953231656491,9.15348397125414,8.77208880578522,7.3736398657325,7.62790330937845,0.127131721822974,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",232,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,33,59,0,402,404,448,267,515,377,29,223,520,475,104,147,221,111,125,56.66,255.02,185.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",171,"Coral and the like","corals",14,12,6,1,1,2,3,34,94,55,64,54,47,29,3,8,16,68,5,4,1,3,1,0.13,0,0.01,NA,NA,NA,NA,NA,NA,12,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",171,"Z_TOTAL","corals",14,12,6,1,1,2,3,34,94,55,64,54,47,29,3,8,16,68,5,4,1,3,1,0.13,0,0.01,NA,NA,NA,NA,NA,NA,12,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",171,"Cod liver oil","fish_oil",0,15,0.1,0.1,0.1,0,0.1,0.1,34,14,4,4,0,0.1,1,0,0.1,0,0,1,0,0,0,0,0.06,0.06,NA,NA,NA,0.1,1,17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",171,"Fish body oils, nei","fish_oil",0,26,7,0,3,0.1,0.1,0.1,1,12,3,3,2,4,4,4,0,0.1,0,27,397,647,2146,1028.36,2119.59,1437.53,17,15,0,0,4,3,18,11,0,10,4,0,0,0,0,0,0,0,0,33
"Brazil",171,"Fish liver oils, nei","fish_oil",0,2,1,1,0.1,0,0.1,0,6,0.1,0.1,0,0,0,0,2,4,0,0,0,0,8,0,0,2.21,2.21,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",171,"Ornamental fish nei","ornamentals",4249,3921,3345,3371,3235,3226,3250,2379,2664,4350,4136,5052,5629,7107,6792,7320,86,0,0,0,0,0,0,0,0,0,1078,1110,1393,1848,2396,3277,3833,4252,1023,665,884,1035,843,743,622,515,711,833,859,625
"Brazil",171,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493,425,314,329,391,365,273,239.22,116.33,191.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",171,"Agar agar nei","seaweeds",152,5,6,92,28,18,27,29,39,0.1,2,2,8,8,56,129,5,104,81,95,131,3,138,44.85,5.4,37.16,NA,NA,NA,NA,NA,NA,341,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",171,"Other seaweeds and aquatic plants and products thereof","seaweeds",285,253,170,301,474,175,122,110,77,145,72,195,213,159,221,220,0,0,0,0,0,0,0,0,0,0,NA,NA,2,266,183,118,196,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",171,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,19,1,24,327,351.06,538,948.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",171,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,224,392,414,312,288,254,234.68,1566.76,2142.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",171,"Natural sponges raw","sponges",35,0,0,8,0.1,6,4,2,4,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brunei",247,"Ornamental fish nei","ornamentals",14,0,0,3,0,19,8,35,159,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brunei",247,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,24,73,3,46.67,65.17,137.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brunei",247,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,150,202,0,0,421.1,823.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bulgaria",71,"Ornamental fish nei","ornamentals",NA,NA,NA,1,4,3,4,1,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bulgaria",71,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0,0,0,0,0,0,0,0,62,263,432.29,762.13,661.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bulgaria",71,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,0,6,0,0,0,0,0,0,0,0,0,0,64,11,35,4,43.26,43.12,194.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bulgaria",71,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,86,0,30,0,0,0,1,0,0,0,1,0,199,580,445,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bulgaria",71,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,390,419,122,119,69,91,180.89,269.51,382.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bulgaria",71,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1.82,9.44,37.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
