rgn_id,year,species,sust_coeff
14,2024,Abalones,0.9090909090909091
163,2024,Abalones,0.9090909090909091
25,2024,Abalones,0.9090909090909091
102,2024,Abalones,0.9090909090909091
224,2024,Abalones,0.9090909090909091
216,2024,Akiami paste shrimp,0.7662337662337662
14,2024,Amberjacks nei,0.8831168831168832
207,2024,Aquatic invertebrates nei,0.8181818181818181
143,2024,Arctic char,0.8831168831168832
183,2024,Atlantic ditch shrimp,0.7662337662337662
182,2024,Atlantic ditch shrimp,0.7662337662337662
183,2024,Atlantic salmon,0.8831168831168832
143,2024,Atlantic salmon,0.8831168831168832
75,2024,Baltic prawn,0.7662337662337662
216,2024,Banana prawn,0.41558441558441556
207,2024,Banana prawn,0.4935064935064935
13,2024,Banana prawn,0.8831168831168832
208,2024,Banana prawn,0.8831168831168832
15,2024,Banana prawn,0.8831168831168832
25,2024,Banana prawn,0.7402597402597402
206,2024,Banana prawn,0.4935064935064935
216,2024,Banded grouper,0.7662337662337662
216,2024,Barramundi(=Giant seaperch),0.8831168831168832
25,2024,Barramundi(=Giant seaperch),0.8831168831168832
206,2024,Barramundi(=Giant seaperch),0.8831168831168832
16,2024,Barramundi(=Giant seaperch),0.8831168831168832
14,2024,Barramundi(=Giant seaperch),0.8831168831168832
15,2024,Barramundi(=Giant seaperch),0.8831168831168832
208,2024,Barramundi(=Giant seaperch),0.8831168831168832
79,2024,Barramundi(=Giant seaperch),0.8831168831168832
147,2024,Barramundi(=Giant seaperch),0.8831168831168832
40,2024,Barramundi(=Giant seaperch),0.8831168831168832
203,2024,Barramundi(=Giant seaperch),0.8831168831168832
54,2024,Barramundi(=Giant seaperch),0.8831168831168832
216,2024,Barred-chest grouper,0.7662337662337662
20,2024,Bastard halibut,0.7662337662337662
14,2024,Blackhead seabream,0.7012987012987013
216,2024,Blacktail snapper,0.7662337662337662
163,2024,Blue crab,0.8181818181818181
137,2024,Blue shrimp,0.5194805194805195
129,2024,Blue shrimp,0.8831168831168832
147,2024,Blue shrimp,0.8831168831168832
5,2024,Blue shrimp,0.8831168831168832
134,2024,Blue shrimp,0.8831168831168832
131,2024,Blue shrimp,0.2857142857142857
139,2024,Blue shrimp,0.8831168831168832
247,2024,Blue shrimp,0.8831168831168832
6,2024,Blue shrimp,0.8831168831168832
216,2024,Blue shrimp,0.41558441558441556
18,2024,Blue shrimp,0.8831168831168832
135,2024,Blue shrimp,0.33766233766233766
14,2024,Blue swimming crab,0.8181818181818181
208,2024,Blue swimming crab,0.8181818181818181
216,2024,Bluespot mullet,0.7662337662337662
16,2024,Brine shrimp,0.7662337662337662
191,2024,Brine shrimps nei,0.7662337662337662
16,2024,Brown tiger prawn,0.8831168831168832
208,2024,Brown-marbled grouper,0.7662337662337662
216,2024,Brown-marbled grouper,0.7662337662337662
84,2024,Caramote prawn,0.8831168831168832
182,2024,Caramote prawn,0.8831168831168832
14,2024,Clams,0.8831168831168832
62,2024,Clams,0.8831168831168832
216,2024,Coarse shrimp,0.41558441558441556
14,2024,Cobia,0.8831168831168832
182,2024,Cockles,0.8831168831168832
182,2024,Common prawn,0.7662337662337662
184,2024,Common prawn,0.7662337662337662
115,2024,Common snook,0.7662337662337662
84,2024,Common sole,0.8831168831168832
183,2024,Common sole,0.8831168831168832
80,2024,Common sole,0.8831168831168832
184,2024,Common two-banded seabream,0.5714285714285714
