iucn_sid
22728318
22698150
22728323
22724323
22728950
22698106
22696495
22693383
22721058
22694921
22693158
22697990
22694924
22693178
22698249
22696773
22693749
22696628
22693494
62291168
22712266
22721123
22724879
22697782
22698114
22698017
22694656
22694931
22729692
22679946
45061132
22698267
62290750
22693363
22710259
22698471
22696802
22728437
22697203
61709172
22697742
22693764
22705986
22698246
22694629
22694373
45959011
22694875
22696730
22697654
22735250
22705929
22679881
45354718
22698530
22698448
22697353
22694443
22693740
22697648
22698195
22696887
22694428
22696869
22694432
22696725
22696596
22696876
22694038
22694296
22694140
22693490
22693669
22686839
22692680
22734070
22718371
22698305
22697885
22696974
22695121
22694497
22697128
45354964
22696500
104006414
22728800
22712065
22698175
22697758
22696788
22694864
22694343
22697866
45354823
181500967
22721836
22698459
22696926
22731577
22695094
22717336
22694473
22698252
22697829
62030970
22694612
22727265
22696883
22698572
22694927
22698049
22697561
22696668
22694436
22694716
22693759
22694245
22697984
181568721
22732244
22717424
22698272
22697839
22724178
22698465
22697987
22697143
22696589
22694623
103670928
22693983
22728349
22693359
62026537
22725846
22693414
22698557
62289571
22698035
22728182
22697516
102998555
22696645
22705916
22698102
22694691
22694210
22728328
22694607
22693399
22693928
22705999
22705993
22697913
22698124
22693348
22698119
22696993
22697133
22696894
22697619
22697713
22697702
22696719
22696545
22694934
22693793
22696750
22695147
22696743
22694791
22694618
22693207
22694821
22694537
22694447
22694329
22694805
22694292
22693978
22693949
22693845
22694308
22693836
22694303
22693767
22693472
22693356
22693264
22693351
22693647
22693225
22680455
22680398
22693528
22693520
22693182
22693162
22686815
22693621
22683099
22683093
22683045
22680402
22692521
22680418
22689032
22680387
22693154
22692151
22680391
22680367
22680153
22689535
22683249
22683422
22683106
22680236
22680214
22680145
22680130
22679830
22680052
22683112
22678620
22678588
22678632
22678611
103727590
61650582
22733979
22728393
22724836
22718187
22709707
132341128
62101249
22735929
22729000
22727668
22718770
22713491
22702103
22698393
22698209
103773898
61709141
22733989
22728432
22724845
22718194
22710051
22698520
22698300
22698140
103670944
45959182
22732425
22728364
22724326
22717434
104062579
62101215
22735810
22728990
22727487
22718588
22712294
22700142
22698388
104007058
62030608
22735624
22728808
22727255
22718567
22712198
22698567
22698012
22698365
22697859
22698188
22698042
103817982
62021891
22734408
22728596
22725660
22718379
22710886
22698543
22698314
22698159
103798418
62015238
22734194
22728442
22725033
22718375
22710333
22698535
22698310
22698155
132441735
62169677
22736215
22729604
22727746
22721033
132450926
62289108
45048812
22729609
22727969
22721043
22715501
22704600
22698431
22698226
22698088
22697957
22697805
22697599
22697031
22696846
22696698
22696354
22694906
22694764
22694585
22694413
22694282
22693872
22693720
22693452
22693336
22716364
22704604
22698436
104006526
62030590
22698062
22697935
22697793
22706016
22697568
22697012
22696810
22696683
22695363
22694896
22735615
22728804
22725856
22718560
22694730
132467692
62289271
45048990
22729686
22728011
22721046
22716971
22705499
22698442
22698235
22698230
22698097
22697967
22698092
22697963
22697817
22697896
22697611
22697776
22697043
22697555
22698201
22696980
22698477
22698055
22698277
22696861
22698128
22696712
22697997
22697842
22696453
132438298
22697925
22694918
62155296
22694787
22736173
22697789
22694601
22697724
22697564
22729421
22694420
22697008
22697211
22727683
22694552
22696806
22694289
22696898
22694384
22721016
22696675
22693899
22696753
22713615
22693735
22694256
22696599
22695163
22698020
22704484
22693855
22694887
22697738
22694938
22698425
22697870
22693709
22694722
22698222
22697748
22697334
22693424
22696916
22694542
22712077
22698084
22697360
22693289
22694379
22696770
22698562
22697954
22696931
22696610
22698350
22694251
22696776
22695091
22694841
22696631
22695097
22694651
22694469
22694852
22694324
22698027
22694132
103818044
22697875
62026481
22694666
22697752
22693780
22734928
22697365
22694476
22693613
22728621
22696938
22694334
22696779
22725672
22694148
22696637
22718414
22695105
22693814
22711374
22694856
22693627
22698548
22694830
103727557
22693388
22694673
22694635
22698320
45959186
22694479
22698172
22694452
22733705
22694337
22694313
22693379
22698030
22694152
22728372
22694081
22693199
22697879
22693828
22693770
22693632
22697755
22693556
22693392
22697369
22693369
22696944
22693211
22693216
22696782
22693852
22696641
22693690
22693420
22692384
22695115
22683368
22694861
22680427
22696799
22696657
22693185
22695144
22689714
22698182
22683117
22680405
22694870
22694705
22692167
22694524
22683265
22694362
22680423
22694240
22698039
22692708
22724332
22697888
22683649
22717629
22680492
22706033
22697761
22698485
22697519
22698280
22698496
22698132
22696977
22698288
22696792
22698001
22698136
22698005
22697847
132434704
22696649
22697852
22680301
62154828
22695137
22736135
22694867
22694699
22729148
22694502
22727677
22697810
22697728
22694357
22720722
22697608
22697219
22694218
22713519
22697733
22697037
22696901
22693839
22702107
22696756
22698398
22697314
22693656
22694685
22696853
22696602
22693404
22696907
22694493
22696705
22696766
22695021
22694340
22698216
22696606
22696391
22694834
22694160
22698080
22697800
22694915
22694641
22693832
22697595
22697949
22694455
22693644
22693468
22697028
22694782
22694317
22696840
22693396
22694591
22696694
22694086
22697797
22693774
22697590
22696247
22695036
22694903
22697017
22693567
22694837
22693373
22696813
22694750
22694646
22693220
22696686
22694417
22694571
22680217
22695909
22694462
22692425
22694899
22694321
22683399
22694393
22694286
22694740
22694127
22694279
22693879
22693777
22694561
22693868
22693727
22694387
22694271
22693464
22693277
22680441
22693584
22693842
22693862
22693717
22693663
22693341
22692705
22693376
22693712
22693431
22693408
22693133
22693231
22693427
22693190
22683645
22693319
22693251
22693344
22693305
22693195
22692913
22689906
22685200
22680485
22683213
22692778
22692667
22689985
22683744
22683037
22693150
22683652
22680409
22683227
22680163
22683027
22680358
22692535
22680496
22680229
22683442
22680306
22692146
22686806
22680024
22693102
22680412
22683634
22683616
22680310
22683982
22683033
22683230
22680465
22680472
22680313
22683042
22680287
22680462
22680415
22680247
22680221
22680174
22679896
22680038
22680243
22680033
22680170
22680029
22680364
22680252
22680021
22680015
22679919
22679869
22679943
22679846
22680011
22679958
22680047
22679978
22679859
22680178
22678576
22679872
