"rgn_id","year","population"
15,"1956",22956000
15,"1957",23752000
15,"1958",24567000
15,"1959",25406000
15,"1960",26270000
15,"1961",27161000
15,"1962",28077000
15,"1963",29013000
15,"1964",29959000
15,"1965",30910000
15,"1966",31864000
15,"1967",32824000
15,"1968",33795000
15,"1969",34786000
15,"1970",35804000
15,"1971",36850000
15,"1972",37923000
15,"1973",39023000
15,"1974",40144000
15,"1975",41286000
15,"1976",42447000
15,"1977",43629000
15,"1978",44838000
15,"1979",46080000
15,"1980",47358000
15,"1981",48673000
15,"1982",50024000
15,"1983",51409000
15,"1984",52827000
15,"1985",54276000
15,"1986",55755000
15,"1987",57264000
15,"1988",58795000
15,"1989",60341000
15,"1990",61895000
15,"1991",63455000
15,"1992",65020000
15,"1993",66594000
15,"1994",68181000
15,"1995",69784000
15,"1996",71402000
15,"1997",73031000
15,"1998",74672000
15,"1999",76326000
15,"2000",77992000
15,"2001",79673000
15,"2002",81365000
15,"2003",83052000
15,"2004",84711000
15,"2005",86326000
15,"2006",87889000
15,"2007",89405000
15,"2008",90902000
15,"2009",92414000
15,"2010",93967000
15,"2011",95570000
15,"2012",97213000
15,"2013",98872000
15,"2014",100513000
15,"2015",102113000
15,"2016",103664000
15,"2017",105173000
15,"2018",106651000
15,"2019",108117000
15,"2020",109581000
16,"1950",8177000
16,"1951",8398000
16,"1952",8595000
16,"1953",8782000
16,"1954",8970000
16,"1955",9166000
16,"1956",9372000
16,"1957",9587000
16,"1958",9809000
16,"1959",10029000
16,"1960",10242000
16,"1961",10446000
16,"1962",10643000
16,"1963",10845000
16,"1964",11065000
16,"1965",11313000
16,"1966",11593000
16,"1967",11900000
16,"1968",12216000
16,"1969",12519000
16,"1970",12793000
16,"1971",13033000
16,"1972",13244000
16,"1973",13432000
16,"1974",13606000
16,"1975",13773000
16,"1976",13936000
16,"1977",14093000
16,"1978",14249000
16,"1979",14413000
16,"1980",14588000
16,"1981",14777000
16,"1982",14979000
16,"1983",15195000
16,"1984",15423000
16,"1985",15664000
16,"1986",15918000
16,"1987",16183000
16,"1988",16452000
16,"1989",16714000
16,"1990",16961000
16,"1991",17189000
16,"1992",17402000
16,"1993",17603000
16,"1994",17799000
16,"1995",17993000
16,"1996",18189000
16,"1997",18387000
16,"1998",18587000
16,"1999",18788000
16,"2000",18991000
16,"2001",19195000
16,"2002",19401000
16,"2003",19624000
16,"2004",19880000
16,"2005",20179000
16,"2006",20526000
16,"2007",20916000
16,"2008",21332000
16,"2009",21751000
16,"2010",22155000
16,"2011",22538000
16,"2012",22904000
16,"2013",23255000
16,"2014",23596000
16,"2015",23932000
16,"2016",24263000
16,"2017",24585000
16,"2018",24898000
16,"2019",25203000
16,"2020",25500000
17,"1950",2002000
17,"1951",2011000
17,"1952",2024000
17,"1953",2041000
17,"1954",2062000
17,"1955",2086000
17,"1956",2114000
17,"1957",2146000
17,"1958",2180000
17,"1959",2217000
17,"1960",2256000
17,"1961",2297000
17,"1962",2340000
17,"1963",2386000
17,"1964",2434000
17,"1965",2485000
17,"1966",2540000
17,"1967",2597000
17,"1968",2657000
17,"1969",2719000
17,"1970",2783000
17,"1971",2850000
17,"1972",2918000
17,"1973",2989000
17,"1974",3063000
17,"1975",3140000
17,"1976",3220000
17,"1977",3303000
17,"1978",3389000
17,"1979",3478000
17,"1980",3571000
17,"1981",3668000
17,"1982",3768000
17,"1983",3871000
17,"1984",3976000
17,"1985",4081000
17,"1986",4186000
17,"1987",4293000
17,"1988",4399000
17,"1989",4507000
17,"1990",4616000
17,"1991",4726000
17,"1992",4836000
17,"1993",4949000
17,"1994",5066000
17,"1995",5187000
17,"1996",5314000
17,"1997",5447000
17,"1998",5582000
17,"1999",5716000
17,"2000",5848000
17,"2001",5975000
17,"2002",6099000
17,"2003",6223000
17,"2004",6354000
17,"2005",6495000
17,"2006",6647000
17,"2007",6809000
17,"2008",6976000
17,"2009",7145000
17,"2010",7311000
17,"2011",7472000
17,"2012",7631000
17,"2013",7788000
17,"2014",7947000
17,"2015",8108000
17,"2016",8272000
17,"2017",8438000
17,"2018",8606000
17,"2019",8776000
17,"2020",8947000
18,"1950",289000
18,"1951",296000
18,"1952",305000
18,"1953",314000
18,"1954",325000
18,"1955",335000
18,"1956",346000
18,"1957",357000
18,"1958",368000
18,"1959",381000
18,"1960",393000
18,"1961",407000
18,"1962",422000
18,"1963",436000
18,"1964",451000
18,"1965",464000
18,"1966",476000
18,"1967",488000
18,"1968",499000
18,"1969",510000
18,"1970",521000
18,"1971",532000
18,"1972",543000
18,"1973",554000
18,"1974",565000
18,"1975",577000
18,"1976",588000
18,"1977",598000
18,"1978",609000
18,"1979",622000
18,"1980",635000
18,"1981",651000
18,"1982",668000
18,"1983",685000
18,"1984",7e+05
18,"1985",712000
18,"1986",719000
18,"1987",722000
18,"1988",723000
18,"1989",725000
18,"1990",729000
18,"1991",735000
18,"1992",744000
18,"1993",755000
18,"1994",766000
18,"1995",775000
18,"1996",784000
18,"1997",793000
18,"1998",8e+05
18,"1999",806000
18,"2000",811000
18,"2001",814000
18,"2002",815000
18,"2003",816000
18,"2004",818000
18,"2005",822000
18,"2006",828000
18,"2007",836000
18,"2008",845000
18,"2009",854000
18,"2010",860000
18,"2011",863000
18,"2012",865000
18,"2013",866000
18,"2014",866000
18,"2015",869000
18,"2016",872000
18,"2017",877000
18,"2018",883000
18,"2019",890000
18,"2020",896000
19,"1950",5000
19,"1951",5000
19,"1952",5000
19,"1953",5000
19,"1954",5000
19,"1955",5000
19,"1956",5000
19,"1957",5000
19,"1958",5000
19,"1959",5000
19,"1960",5000
19,"1961",5000
19,"1962",5000
19,"1963",5000
19,"1964",5000
19,"1965",5000
19,"1966",5000
19,"1967",6000
19,"1968",6000
19,"1969",6000
19,"1970",6000
19,"1971",6000
19,"1972",6000
19,"1973",6000
19,"1974",6000
19,"1975",6000
19,"1976",6000
19,"1977",7000
19,"1978",7000
19,"1979",7000
19,"1980",8000
19,"1981",8000
19,"1982",8000
19,"1983",8000
19,"1984",8000
19,"1985",8000
19,"1986",8000
19,"1987",8000
19,"1988",9000
19,"1989",9000
19,"1990",9000
19,"1991",9000
19,"1992",9000
19,"1993",9000
19,"1994",9000
19,"1995",9000
19,"1996",9000
19,"1997",9000
19,"1998",9000
19,"1999",9000
19,"2000",9000
19,"2001",9000
19,"2002",10000
19,"2003",10000
19,"2004",10000
19,"2005",10000
19,"2006",10000
19,"2007",10000
19,"2008",10000
19,"2009",10000
19,"2010",11000
19,"2011",11000
19,"2012",11000
19,"2013",11000
19,"2014",11000
19,"2015",11000
19,"2016",11000
19,"2017",11000
19,"2018",12000
19,"2019",12000
19,"2020",12000
20,"1950",19211000
20,"1951",19453000
20,"1952",19818000
20,"1953",20293000
20,"1954",20864000
20,"1955",21515000
20,"1956",22227000
20,"1957",22984000
20,"1958",23766000
20,"1959",24553000
20,"1960",25330000
20,"1961",26084000
20,"1962",26812000
20,"1963",27518000
20,"1964",28210000
20,"1965",28896000
20,"1966",29573000
20,"1967",30237000
20,"1968",30892000
20,"1969",31544000
20,"1970",32196000
20,"1971",32851000
20,"1972",33507000
20,"1973",34154000
20,"1974",34781000
20,"1975",35379000
20,"1976",35942000
20,"1977",36475000
20,"1978",36992000
20,"1979",37511000
20,"1980",38046000
20,"1981",38602000
20,"1982",39175000
20,"1983",39748000
20,"1984",40296000
20,"1985",40804000
20,"1986",41265000
20,"1987",41687000
20,"1988",42087000
20,"1989",42491000
20,"1990",42918000
20,"1991",43373000
20,"1992",43848000
20,"1993",44335000
20,"1994",44820000
20,"1995",45293000
20,"1996",45751000
20,"1997",46196000
20,"1998",46621000
20,"1999",47017000
20,"2000",47379000
20,"2001",47706000
20,"2002",4.8e+07
20,"2003",48261000
20,"2004",48493000
20,"2005",48701000
20,"2006",48880000
20,"2007",49035000
20,"2008",49182000
20,"2009",49347000
20,"2010",49546000
20,"2011",49786000
20,"2012",50061000
20,"2013",50346000
20,"2014",50608000
20,"2015",50823000
20,"2016",50983000
20,"2017",51096000
20,"2018",51172000
20,"2019",51225000
20,"2020",51269000
21,"1950",10549000
21,"1951",10249000
21,"1952",10049000
21,"1953",9957000
21,"1954",9972000
21,"1955",10087000
21,"1956",10286000
21,"1957",10547000
21,"1958",10844000
21,"1959",11145000
21,"1960",11424000
21,"1961",11666000
21,"1962",11872000
21,"1963",12065000
21,"1964",12282000
21,"1965",12548000
21,"1966",12865000
21,"1967",13223000
21,"1968",13610000
21,"1969",14010000
21,"1970",14410000
21,"1971",14810000
21,"1972",15208000
21,"1973",15593000
21,"1974",15952000
21,"1975",16275000
21,"1976",16555000
21,"1977",16797000
21,"1978",17016000
21,"1979",17236000
21,"1980",17472000
21,"1981",17731000
21,"1982",18009000
21,"1983",18298000
21,"1984",18590000
21,"1985",18877000
21,"1986",19157000
21,"1987",19432000
21,"1988",19708000
21,"1989",19994000
21,"1990",20293000
21,"1991",20609000
21,"1992",20937000
21,"1993",21266000
21,"1994",21578000
21,"1995",21862000
21,"1996",22113000
21,"1997",22335000
21,"1998",22537000
21,"1999",22731000
21,"2000",22929000
21,"2001",23133000
21,"2002",23339000
21,"2003",23542000
21,"2004",23733000
21,"2005",23904000
21,"2006",24055000
21,"2007",24188000
21,"2008",24310000
21,"2009",24428000
21,"2010",24549000
21,"2011",24673000
21,"2012",24801000
21,"2013",24930000
21,"2014",25058000
21,"2015",25184000
21,"2016",25308000
21,"2017",25430000
21,"2018",25550000
21,"2019",25666000
21,"2020",25779000
24,"1950",4433000
24,"1951",4538000
24,"1952",4656000
24,"1953",4783000
24,"1954",4914000
24,"1955",5045000
24,"1956",5177000
24,"1957",5308000
24,"1958",5441000
24,"1959",5579000
24,"1960",5722000
24,"1961",5873000
24,"1962",6028000
24,"1963",6184000
24,"1964",6331000
24,"1965",6467000
24,"1966",6585000
24,"1967",6686000
24,"1968",6780000
24,"1969",6881000
24,"1970",6997000
24,"1971",7140000
24,"1972",7302000
24,"1973",7449000
24,"1974",7533000
24,"1975",7524000
24,"1976",7405000
24,"1977",7196000
24,"1978",6957000
24,"1979",6770000
24,"1980",6694000
24,"1981",6750000
24,"1982",6920000
24,"1983",7170000
24,"1984",7448000
24,"1985",7715000
24,"1986",7961000
24,"1987",8198000
24,"1988",8436000
24,"1989",8691000
24,"1990",8976000
24,"1991",9289000
24,"1992",9624000
24,"1993",9971000
24,"1994",10318000
24,"1995",10656000
24,"1996",10983000
24,"1997",11299000
24,"1998",11601000
24,"1999",11886000
24,"2000",12155000
24,"2001",12405000
24,"2002",12638000
24,"2003",12856000
24,"2004",13066000
24,"2005",13273000
24,"2006",13478000
24,"2007",13680000
24,"2008",13884000
24,"2009",14094000
24,"2010",14312000
24,"2011",14541000
24,"2012",14780000
24,"2013",15026000
24,"2014",15275000
24,"2015",15521000
24,"2016",15766000
24,"2017",16009000
24,"2018",16250000
24,"2019",16487000
24,"2020",16719000
25,"1950",20710000
25,"1951",21263000
25,"1952",21838000
25,"1953",22437000
25,"1954",23061000
25,"1955",23711000
25,"1956",24390000
25,"1957",25097000
25,"1958",25834000
25,"1959",26600000
25,"1960",27397000
25,"1961",28224000
25,"1962",29081000
25,"1963",29967000
25,"1964",30881000
25,"1965",31823000
25,"1966",32789000
25,"1967",33779000
25,"1968",34791000
25,"1969",35827000
25,"1970",36885000
25,"1971",37963000
25,"1972",39059000
25,"1973",40160000
25,"1974",41252000
25,"1975",42326000
25,"1976",43377000
25,"1977",44406000
25,"1978",45413000
25,"1979",46402000
25,"1980",47374000
25,"1981",48326000
25,"1982",49256000
25,"1983",50174000
25,"1984",51095000
25,"1985",52027000
25,"1986",52980000
25,"1987",53946000
25,"1988",54892000
25,"1989",55772000
25,"1990",56558000
25,"1991",57232000
25,"1992",57811000
25,"1993",58338000
25,"1994",58875000
25,"1995",59467000
25,"1996",60130000
25,"1997",60847000
25,"1998",61585000
25,"1999",62299000
25,"2000",62953000
25,"2001",63539000
25,"2002",64069000
25,"2003",64550000
25,"2004",64995000
25,"2005",65416000
25,"2006",65813000
25,"2007",66182000
25,"2008",66531000
25,"2009",66867000
25,"2010",67195000
25,"2011",67518000
25,"2012",67836000
25,"2013",68145000
25,"2014",68439000
25,"2015",68715000
25,"2016",68971000
25,"2017",69210000
25,"2018",69428000
25,"2019",69626000
25,"2020",69800000
28,"1950",159000
28,"1951",163000
28,"1952",167000
28,"1953",170000
28,"1954",173000
28,"1955",176000
28,"1956",179000
28,"1957",182000
28,"1958",185000
28,"1959",188000
28,"1960",191000
28,"1961",194000
28,"1962",197000
28,"1963",2e+05
28,"1964",204000
28,"1965",207000
28,"1966",211000
28,"1967",216000
28,"1968",221000
28,"1969",225000
28,"1970",230000
28,"1971",235000
28,"1972",239000
28,"1973",244000
28,"1974",250000
28,"1975",257000
28,"1976",266000
28,"1977",276000
28,"1978",287000
28,"1979",297000
28,"1980",308000
28,"1981",318000
28,"1982",327000
28,"1983",336000
28,"1984",345000
28,"1985",355000
28,"1986",366000
28,"1987",377000
28,"1988",388000
28,"1989",4e+05
28,"1990",412000
28,"1991",424000
28,"1992",436000
28,"1993",449000
28,"1994",462000
28,"1995",475000
28,"1996",489000
28,"1997",502000
28,"1998",515000
28,"1999",529000
28,"2000",542000
28,"2001",556000
28,"2002",569000
28,"2003",583000
28,"2004",597000
28,"2005",612000
28,"2006",626000
28,"2007",642000
28,"2008",657000
28,"2009",673000
28,"2010",690000
28,"2011",707000
28,"2012",724000
28,"2013",742000
28,"2014",759000
28,"2015",777000
28,"2016",796000
28,"2017",814000
28,"2018",832000
28,"2019",851000
28,"2020",870000
29,"1950",15000
29,"1951",16000
29,"1952",16000
29,"1953",17000
29,"1954",18000
29,"1955",19000
29,"1956",20000
29,"1957",21000
29,"1958",22000
29,"1959",23000
29,"1960",24000
29,"1961",25000
29,"1962",27000
29,"1963",28000
29,"1964",29000
29,"1965",31000
29,"1966",32000
29,"1967",33000
29,"1968",34000
29,"1969",36000
29,"1970",37000
29,"1971",39000
29,"1972",40000
29,"1973",42000
29,"1974",44000
29,"1975",45000
29,"1976",47000
29,"1977",49000
29,"1978",51000
29,"1979",53000
29,"1980",55000
29,"1981",58000
29,"1982",61000
29,"1983",64000
29,"1984",68000
29,"1985",72000
29,"1986",76000
29,"1987",80000
29,"1988",85000
29,"1989",90000
29,"1990",95000
29,"1991",1e+05
29,"1992",106000
29,"1993",112000
29,"1994",117000
29,"1995",123000
29,"1996",129000
29,"1997",134000
29,"1998",140000
29,"1999",145000
29,"2000",150000
29,"2001",156000
29,"2002",161000
29,"2003",167000
29,"2004",172000
29,"2005",178000
29,"2006",184000
29,"2007",190000
29,"2008",196000
29,"2009",202000
29,"2010",209000
29,"2011",215000
29,"2012",221000
29,"2013",227000
29,"2014",234000
29,"2015",240000
29,"2016",246000
29,"2017",253000
29,"2018",260000
29,"2019",266000
29,"2020",273000
31,"1950",36000
31,"1951",37000
31,"1952",37000
31,"1953",38000
31,"1954",39000
31,"1955",39000
31,"1956",39000
31,"1957",40000
31,"1958",40000
31,"1959",41000
31,"1960",42000
31,"1961",42000
31,"1962",43000
31,"1963",45000
31,"1964",46000
31,"1965",47000
31,"1966",48000
31,"1967",49000
31,"1968",50000
31,"1969",51000
31,"1970",52000
31,"1971",54000
31,"1972",55000
31,"1973",57000
31,"1974",58000
31,"1975",60000
31,"1976",61000
31,"1977",62000
31,"1978",64000
31,"1979",65000
31,"1980",66000
31,"1981",67000
31,"1982",68000
31,"1983",69000
31,"1984",69000
31,"1985",70000
31,"1986",70000
31,"1987",70000
31,"1988",70000
31,"1989",70000
31,"1990",71000
31,"1991",71000
31,"1992",73000
31,"1993",74000
31,"1994",75000
31,"1995",77000
31,"1996",78000
31,"1997",78000
31,"1998",79000
31,"1999",80000
31,"2000",81000
31,"2001",82000
31,"2002",84000
31,"2003",86000
31,"2004",87000
31,"2005",89000
31,"2006",90000
31,"2007",90000
31,"2008",90000
31,"2009",91000
31,"2010",91000
31,"2011",92000
31,"2012",93000
31,"2013",93000
31,"2014",94000
31,"2015",95000
31,"2016",96000
