"year","ref_median"
2003,0.883166189824488
2004,0.883038677989326
2005,0.889057557975303
2006,0.892995743845959
2007,0.882719819050915
2008,0.883502361159047
2009,0.890288537937996
2010,0.892798188399078
2011,0.885571274478153
2012,0.882023633177797
2013,0.87582237227035
2014,0.997839387426505
2015,0.886196743865806
