rgn_id,year,Ap
5,2008,0.40625
5,2009,0.43043478260869567
5,2010,0.35106382978723405
5,2011,0.3218390804597701
5,2012,0.28717948717948716
5,2013,0.21862348178137653
5,2014,0.20226843100189035
5,2015,0.20430107526881722
5,2016,0.1856
5,2017,0.19329073482428116
5,2018,0.20833333333333334
5,2019,0.27637130801687765
5,2020,0.2080536912751678
5,2021,0.07684244806902404
6,2008,0.46032553407934895
6,2009,0.4465631929046563
6,2010,0.40891880521665963
6,2011,0.37766171153073524
6,2012,0.3370716510903427
6,2013,0.3081232492997199
6,2014,0.331306990881459
6,2015,0.313588850174216
6,2016,0.27047781569965873
6,2017,0.32822362488728585
6,2018,0.3300970873786408
6,2019,0.47109375
6,2020,0.2669902912621359
6,2021,0.3163611990153897
7,2008,0.9476744186046515
7,2009,0.94818652849741
7,2010,0.9579439252336458
7,2011,0.9744680851063842
7,2012,0.9335937500000013
7,2013,0.8808664259927812
7,2014,0.6744966442953032
7,2015,0.6771159874608162
7,2016,0.6823529411764719
7,2017,0.7119113573407216
7,2018,0.7303664921465984
7,2019,0.7171215880893316
7,2020,0.36582328402106734
7,2021,0.053738121779941965
8,2008,1
8,2009,1
8,2010,1
8,2011,1
8,2012,1
8,2013,1
8,2014,1
8,2015,1
8,2016,1
8,2017,1
8,2018,1
8,2019,1
8,2020,1
8,2021,1
9,2008,1
9,2009,1
9,2010,1
9,2011,1
9,2012,1
9,2013,1
9,2014,1
9,2015,1
9,2016,1
9,2017,1
9,2018,1
9,2019,1
9,2020,1
9,2021,1
11,2008,0.9230769230769231
11,2009,0.8307692307692308
11,2010,0.7076923076923077
11,2011,0.7076923076923077
11,2012,0.7076923076923077
11,2013,0.7538461538461538
11,2014,0.7538461538461538
11,2015,0.9692307692307692
11,2016,0.8307692307692308
11,2017,0.759493670886076
11,2018,0.7311827956989247
11,2019,0.5700934579439252
11,2020,0.6
11,2021,0.7109498945145848
13,2008,0.9773299748110831
13,2009,0.9745762711864406
13,2010,0.9894459102902374
13,2011,0.9853372434017595
13,2012,0.9950124688279302
13,2013,0.9931662870159453
13,2014,0.9891304347826086
13,2015,0.991858037578288
13,2016,0.9905838041431262
13,2017,0.9939393939393939
13,2018,0.9980694980694981
13,2019,0.9938398357289527
13,2020,0.9775280898876404
13,2021,1
15,2008,0.9933544303797468
15,2009,0.9930875576036866
15,2010,0.9929478138222849
15,2011,0.9979617834394905
15,2012,0.9974323062558357
15,2013,0.9965935703640622
15,2014,0.987737584304108
15,2015,0.9871110292763764
15,2016,0.9880774962742176
15,2017,0.9830734966592427
15,2018,0.9691725256895619
15,2019,0.9807669476433575
15,2020,0.98342175066313
15,2021,0.1004172403640087
16,2008,1
16,2009,1
16,2010,1
16,2011,1
16,2012,1
16,2013,1
16,2014,1
16,2015,1
16,2016,0.9558592332809265
16,2017,0.9288712422007918
16,2018,0.9162881245944168
16,2019,0.9249947179378804
16,2020,1
16,2021,1
17,2008,0.95
17,2009,0.9603174603174603
17,2010,0.958904109589041
17,2011,0.9575757575757575
17,2012,0.96
17,2013,0.9560439560439561
17,2014,0.9528795811518325
17,2015,0.9195979899497487
17,2016,0.9040404040404041
17,2017,0.7637362637362637
17,2018,0.717948717948718
17,2019,0.7582938388625592
17,2020,1
17,2021,1
18,2008,0.9330143540669856
18,2009,0.8958677685950414
18,2010,0.9132947976878613
18,2011,0.9196185286103542
18,2012,0.8920377867746289
18,2013,0.8569570871261378
18,2014,0.8873239436619719
18,2015,0.8688147295742232
18,2016,0.822429906542056
18,2017,0.8208373904576436
18,2018,0.8223062381852552
18,2019,0.9226006191950464
