"rgn_id","rgn_type","type_w_ant","rgn_ant_id","rgn_name","mean","year"
1,"eez","eez",1,"Cocos Islands",NA,"2015"
2,"eez","eez",2,"Christmas Island",NA,"2015"
3,"eez","eez",3,"Norfolk Island",NA,"2015"
4,"eez","eez",4,"Macquarie Island",NA,"2015"
5,"eez","eez",5,"New Caledonia",0.00112510195791192,"2015"
6,"eez","eez",6,"Vanuatu",0.00202003979703952,"2015"
7,"eez","eez",7,"Solomon Islands",0.000442968953016686,"2015"
8,"eez","eez",8,"Palau",5.21188582522307e-05,"2015"
9,"eez","eez",9,"Micronesia",0.00168984098519292,"2015"
10,"eez","eez",10,"Nauru",3.39529882313474e-06,"2015"
11,"eez","eez",11,"Marshall Islands",NA,"2015"
12,"eez","eez",12,"Wake Island",NA,"2015"
13,"eez","eez",13,"Northern Mariana Islands and Guam",0.00014380314207532,"2015"
14,"eez","eez",14,"Taiwan",0.04723827355524,"2015"
15,"eez","eez",15,"Philippines",0.0172143856172683,"2015"
16,"eez","eez",16,"Australia",0.0136829869149514,"2015"
17,"eez","eez",17,"Papua New Guinea",0.0029713192931768,"2015"
18,"eez","eez",18,"Fiji",0.0108603856714632,"2015"
19,"eez","eez",19,"Tuvalu",NA,"2015"
20,"eez","eez",20,"South Korea",0.0292659369435153,"2015"
21,"eez","eez",21,"North Korea",0.0450946554711565,"2015"
24,"eez","eez",24,"Cambodia",0.00546819108757171,"2015"
25,"eez","eez",25,"Thailand",0.0306948975036736,"2015"
26,"eez","eez",26,"Andaman and Nicobar",0.000732427576026801,"2015"
28,"eez","eez",28,"Comoro Islands",0.000414316749563176,"2015"
29,"eez","eez",29,"Mayotte",0.0104665612556996,"2015"
30,"eez","eez",30,"Glorioso Islands",NA,"2015"
31,"eez","eez",31,"Seychelles",0.0136645435811951,"2015"
32,"eez","eez",32,"Reunion",NA,"2015"
33,"eez","eez",33,"Juan de Nova Island",NA,"2015"
34,"eez","eez",34,"Bassas da India",NA,"2015"
35,"eez","eez",35,"Ile Europa",NA,"2015"
36,"eez","eez",36,"Ile Tromelin",NA,"2015"
37,"eez","eez",37,"Mauritius",NA,"2015"
38,"eez","eez",38,"British Indian Ocean Territory",NA,"2015"
39,"eez","eez",39,"Maldives",NA,"2015"
40,"eez","eez",40,"Sri Lanka",0.0265139107703199,"2015"
41,"eez","eez",41,"Mozambique",0.048156122698447,"2015"
42,"eez","eez",42,"Madagascar",0.0331570390522438,"2015"
43,"eez","eez",43,"Kenya",0.100346027353627,"2015"
44,"eez","eez",44,"Somalia",0.0163244609062885,"2015"
45,"eez","eez",45,"Eritrea",0.00218609695332137,"2015"
46,"eez","eez",46,"Djibouti",0.00323307247782594,"2015"
47,"eez","eez",47,"Yemen",0.0110892555126889,"2015"
48,"eez","eez",48,"Oman",0.00289763134796247,"2015"
49,"eez","eez",49,"Sudan",0.0126159122094049,"2015"
50,"eez","eez",50,"Saudi Arabia",0.00400833158190708,"2015"
51,"eez","eez",51,"Kuwait",0.0145809233770065,"2015"
52,"eez","eez",52,"Bahrain",0.000926957840956474,"2015"
53,"eez","eez",53,"Pakistan",0.05912403371197,"2015"
54,"eez","eez",54,"United Arab Emirates",0.00608677690110317,"2015"
55,"eez","eez",55,"Azores",NA,"2015"
56,"eez","eez",56,"Cape Verde",NA,"2015"
57,"eez","eez",57,"Madeira",0.00204692878462307,"2015"
58,"eez","eez",58,"Canary Islands",0.00127684074430645,"2015"
59,"eez","eez",59,"Belgium",0.0678428924487525,"2015"
60,"eez","eez",60,"Gibraltar",0.00469737934603782,"2015"
61,"eez","eez",61,"Tunisia",0.0291342499246028,"2015"
62,"eez","eez",62,"Morocco",0.075227237947001,"2015"
63,"eez","eez",63,"Western Sahara",0.00292299754249857,"2015"
64,"eez","eez",64,"Mauritania",0.0207528070405993,"2015"
65,"eez","eez",65,"Gambia",0.172999834461448,"2015"
66,"eez","eez",66,"Senegal",0.103474245996989,"2015"
67,"eez","eez",67,"Libya",0.0055377085744475,"2015"
68,"eez","eez",68,"Malta",8.53919570396663e-05,"2015"
69,"eez","eez",69,"Latvia",0.0526161810625438,"2015"
70,"eez","eez",70,"Estonia",0.0119577210402951,"2015"
71,"eez","eez",71,"Bulgaria",0.0402050825287337,"2015"
