"rgn_id","rgn_type","type_w_ant","rgn_ant_id","rgn_name","mean","year"
1,"eez","eez",1,"Cocos Islands",NA,"2006"
2,"eez","eez",2,"Christmas Island",NA,"2006"
3,"eez","eez",3,"Norfolk Island",NA,"2006"
4,"eez","eez",4,"Macquarie Island",NA,"2006"
5,"eez","eez",5,"New Caledonia",0.00113438362523327,"2006"
6,"eez","eez",6,"Vanuatu",0.00202003695065948,"2006"
7,"eez","eez",7,"Solomon Islands",0.000440268793099636,"2006"
8,"eez","eez",8,"Palau",5.21196307131803e-05,"2006"
9,"eez","eez",9,"Micronesia",0.00168982273719797,"2006"
10,"eez","eez",10,"Nauru",3.39529882313474e-06,"2006"
11,"eez","eez",11,"Marshall Islands",NA,"2006"
12,"eez","eez",12,"Wake Island",NA,"2006"
13,"eez","eez",13,"Northern Mariana Islands and Guam",0.000143804612762163,"2006"
14,"eez","eez",14,"Taiwan",0.0548710009297985,"2006"
15,"eez","eez",15,"Philippines",0.0172072542035245,"2006"
16,"eez","eez",16,"Australia",0.0127362280821784,"2006"
17,"eez","eez",17,"Papua New Guinea",0.00273872581399663,"2006"
18,"eez","eez",18,"Fiji",0.0106665384002515,"2006"
19,"eez","eez",19,"Tuvalu",NA,"2006"
20,"eez","eez",20,"South Korea",0.0344271410948891,"2006"
21,"eez","eez",21,"North Korea",0.0468929845394038,"2006"
24,"eez","eez",24,"Cambodia",0.00545549168709827,"2006"
25,"eez","eez",25,"Thailand",0.0306423849787606,"2006"
26,"eez","eez",26,"Andaman and Nicobar",0.000717627549603067,"2006"
28,"eez","eez",28,"Comoro Islands",0.000414316749563176,"2006"
29,"eez","eez",29,"Mayotte",0.0104666161308134,"2006"
30,"eez","eez",30,"Glorioso Islands",NA,"2006"
31,"eez","eez",31,"Seychelles",0.0136553590659016,"2006"
32,"eez","eez",32,"Reunion",NA,"2006"
33,"eez","eez",33,"Juan de Nova Island",NA,"2006"
34,"eez","eez",34,"Bassas da India",NA,"2006"
35,"eez","eez",35,"Ile Europa",NA,"2006"
36,"eez","eez",36,"Ile Tromelin",NA,"2006"
