comname,sciname,ico_gl,ico_rgn_id
Puff Adder,Bitis arietans,FALSE,34
Saker Falcon,Falco cherrug,FALSE,74
Saker Falcon,Falco cherrug,FALSE,216
Saker Falcon,Falco cherrug,FALSE,247
Saker Falcon,Falco cherrug,FALSE,24
Saker Falcon,Falco cherrug,FALSE,15
Saker Falcon,Falco cherrug,FALSE,215
Saker Falcon,Falco cherrug,FALSE,21
Saker Falcon,Falco cherrug,FALSE,231
Saker Falcon,Falco cherrug,FALSE,14
Saker Falcon,Falco cherrug,FALSE,190
Saker Falcon,Falco cherrug,FALSE,76
Saker Falcon,Falco cherrug,FALSE,77
Saker Falcon,Falco cherrug,FALSE,47
Saker Falcon,Falco cherrug,FALSE,25
Saker Falcon,Falco cherrug,FALSE,26
Saker Falcon,Falco cherrug,FALSE,54
Saker Falcon,Falco cherrug,FALSE,38
Saker Falcon,Falco cherrug,FALSE,210
Saker Falcon,Falco cherrug,FALSE,237
Saker Falcon,Falco cherrug,FALSE,48
Saker Falcon,Falco cherrug,FALSE,81
Saker Falcon,Falco cherrug,FALSE,51
Saker Falcon,Falco cherrug,FALSE,204
Saker Falcon,Falco cherrug,FALSE,53
Saker Falcon,Falco cherrug,FALSE,50
Saker Falcon,Falco cherrug,FALSE,209
Saker Falcon,Falco cherrug,FALSE,39
Saker Falcon,Falco cherrug,FALSE,203
Saker Falcon,Falco cherrug,FALSE,40
Saker Falcon,Falco cherrug,FALSE,20
Saker Falcon,Falco cherrug,FALSE,192
Saker Falcon,Falco cherrug,FALSE,78
Saker Falcon,Falco cherrug,FALSE,79
Saker Falcon,Falco cherrug,FALSE,208
Saker Falcon,Falco cherrug,FALSE,205
Saker Falcon,Falco cherrug,FALSE,206
Saker Falcon,Falco cherrug,FALSE,191
Saker Falcon,Falco cherrug,FALSE,52
Saker Falcon,Falco cherrug,FALSE,207
Tiger,Panthera tigris,FALSE,74
Tiger,Panthera tigris,FALSE,216
Tiger,Panthera tigris,FALSE,247
Tiger,Panthera tigris,FALSE,24
Tiger,Panthera tigris,FALSE,15
Tiger,Panthera tigris,FALSE,215
Tiger,Panthera tigris,FALSE,21
Tiger,Panthera tigris,FALSE,231
Tiger,Panthera tigris,FALSE,14
Tiger,Panthera tigris,FALSE,190
Tiger,Panthera tigris,FALSE,76
Tiger,Panthera tigris,FALSE,77
Tiger,Panthera tigris,FALSE,47
Tiger,Panthera tigris,FALSE,25
Tiger,Panthera tigris,FALSE,26
Tiger,Panthera tigris,FALSE,54
Tiger,Panthera tigris,FALSE,38
Tiger,Panthera tigris,FALSE,210
Tiger,Panthera tigris,FALSE,237
Tiger,Panthera tigris,FALSE,48
Tiger,Panthera tigris,FALSE,81
Tiger,Panthera tigris,FALSE,51
Tiger,Panthera tigris,FALSE,204
Tiger,Panthera tigris,FALSE,53
Tiger,Panthera tigris,FALSE,50
Tiger,Panthera tigris,FALSE,209
Tiger,Panthera tigris,FALSE,39
Tiger,Panthera tigris,FALSE,203
Tiger,Panthera tigris,FALSE,40
Tiger,Panthera tigris,FALSE,20
Tiger,Panthera tigris,FALSE,192
Tiger,Panthera tigris,FALSE,78
Tiger,Panthera tigris,FALSE,79
Tiger,Panthera tigris,FALSE,208
Tiger,Panthera tigris,FALSE,205
Tiger,Panthera tigris,FALSE,206
Tiger,Panthera tigris,FALSE,191
Tiger,Panthera tigris,FALSE,52
Tiger,Panthera tigris,FALSE,207
Smooth-coated Otter,Lutrogale perspicillata,FALSE,74
Smooth-coated Otter,Lutrogale perspicillata,FALSE,216
Smooth-coated Otter,Lutrogale perspicillata,FALSE,247
Smooth-coated Otter,Lutrogale perspicillata,FALSE,24
Smooth-coated Otter,Lutrogale perspicillata,FALSE,15
Smooth-coated Otter,Lutrogale perspicillata,FALSE,215
Smooth-coated Otter,Lutrogale perspicillata,FALSE,21
Smooth-coated Otter,Lutrogale perspicillata,FALSE,231
Smooth-coated Otter,Lutrogale perspicillata,FALSE,14
Smooth-coated Otter,Lutrogale perspicillata,FALSE,190
Smooth-coated Otter,Lutrogale perspicillata,FALSE,76
Smooth-coated Otter,Lutrogale perspicillata,FALSE,77
Smooth-coated Otter,Lutrogale perspicillata,FALSE,47
Smooth-coated Otter,Lutrogale perspicillata,FALSE,25
Smooth-coated Otter,Lutrogale perspicillata,FALSE,26
Smooth-coated Otter,Lutrogale perspicillata,FALSE,54
Smooth-coated Otter,Lutrogale perspicillata,FALSE,38
Smooth-coated Otter,Lutrogale perspicillata,FALSE,210
Smooth-coated Otter,Lutrogale perspicillata,FALSE,237
Smooth-coated Otter,Lutrogale perspicillata,FALSE,48
Smooth-coated Otter,Lutrogale perspicillata,FALSE,81
Smooth-coated Otter,Lutrogale perspicillata,FALSE,51
Smooth-coated Otter,Lutrogale perspicillata,FALSE,204
Smooth-coated Otter,Lutrogale perspicillata,FALSE,53
Smooth-coated Otter,Lutrogale perspicillata,FALSE,50
Smooth-coated Otter,Lutrogale perspicillata,FALSE,209
Smooth-coated Otter,Lutrogale perspicillata,FALSE,39
Smooth-coated Otter,Lutrogale perspicillata,FALSE,203
Smooth-coated Otter,Lutrogale perspicillata,FALSE,40
Smooth-coated Otter,Lutrogale perspicillata,FALSE,20
Smooth-coated Otter,Lutrogale perspicillata,FALSE,192
Smooth-coated Otter,Lutrogale perspicillata,FALSE,78
Smooth-coated Otter,Lutrogale perspicillata,FALSE,79
Smooth-coated Otter,Lutrogale perspicillata,FALSE,208
Smooth-coated Otter,Lutrogale perspicillata,FALSE,205
Smooth-coated Otter,Lutrogale perspicillata,FALSE,206
Smooth-coated Otter,Lutrogale perspicillata,FALSE,191
Smooth-coated Otter,Lutrogale perspicillata,FALSE,52
Smooth-coated Otter,Lutrogale perspicillata,FALSE,207
Bearded Pig,Sus barbatus,FALSE,74
Bearded Pig,Sus barbatus,FALSE,216
Bearded Pig,Sus barbatus,FALSE,247
Bearded Pig,Sus barbatus,FALSE,24
Bearded Pig,Sus barbatus,FALSE,15
Bearded Pig,Sus barbatus,FALSE,215
Bearded Pig,Sus barbatus,FALSE,21
Bearded Pig,Sus barbatus,FALSE,231
Bearded Pig,Sus barbatus,FALSE,14
Bearded Pig,Sus barbatus,FALSE,190
Bearded Pig,Sus barbatus,FALSE,76
Bearded Pig,Sus barbatus,FALSE,77
Bearded Pig,Sus barbatus,FALSE,47
Bearded Pig,Sus barbatus,FALSE,25
Bearded Pig,Sus barbatus,FALSE,26
Bearded Pig,Sus barbatus,FALSE,54
Bearded Pig,Sus barbatus,FALSE,38
Bearded Pig,Sus barbatus,FALSE,210
Bearded Pig,Sus barbatus,FALSE,237
Bearded Pig,Sus barbatus,FALSE,48
Bearded Pig,Sus barbatus,FALSE,81
Bearded Pig,Sus barbatus,FALSE,51
Bearded Pig,Sus barbatus,FALSE,204
Bearded Pig,Sus barbatus,FALSE,53
Bearded Pig,Sus barbatus,FALSE,50
Bearded Pig,Sus barbatus,FALSE,209
Bearded Pig,Sus barbatus,FALSE,39
Bearded Pig,Sus barbatus,FALSE,203
Bearded Pig,Sus barbatus,FALSE,40
Bearded Pig,Sus barbatus,FALSE,20
Bearded Pig,Sus barbatus,FALSE,192
Bearded Pig,Sus barbatus,FALSE,78
Bearded Pig,Sus barbatus,FALSE,79
Bearded Pig,Sus barbatus,FALSE,208
Bearded Pig,Sus barbatus,FALSE,205
Bearded Pig,Sus barbatus,FALSE,206
Bearded Pig,Sus barbatus,FALSE,191
Bearded Pig,Sus barbatus,FALSE,52
Bearded Pig,Sus barbatus,FALSE,207
Nypa Palm,Nypa fruticans,FALSE,74
Nypa Palm,Nypa fruticans,FALSE,216
Nypa Palm,Nypa fruticans,FALSE,247
Nypa Palm,Nypa fruticans,FALSE,24
Nypa Palm,Nypa fruticans,FALSE,15
Nypa Palm,Nypa fruticans,FALSE,215
Nypa Palm,Nypa fruticans,FALSE,21
Nypa Palm,Nypa fruticans,FALSE,231
Nypa Palm,Nypa fruticans,FALSE,14
Nypa Palm,Nypa fruticans,FALSE,190
Nypa Palm,Nypa fruticans,FALSE,76
Nypa Palm,Nypa fruticans,FALSE,77
Nypa Palm,Nypa fruticans,FALSE,47
Nypa Palm,Nypa fruticans,FALSE,25
Nypa Palm,Nypa fruticans,FALSE,26
Nypa Palm,Nypa fruticans,FALSE,54
Nypa Palm,Nypa fruticans,FALSE,38
Nypa Palm,Nypa fruticans,FALSE,210
Nypa Palm,Nypa fruticans,FALSE,237
Nypa Palm,Nypa fruticans,FALSE,48
Nypa Palm,Nypa fruticans,FALSE,81
Nypa Palm,Nypa fruticans,FALSE,51
Nypa Palm,Nypa fruticans,FALSE,204
Nypa Palm,Nypa fruticans,FALSE,53
Nypa Palm,Nypa fruticans,FALSE,50
Nypa Palm,Nypa fruticans,FALSE,209
Nypa Palm,Nypa fruticans,FALSE,39
Nypa Palm,Nypa fruticans,FALSE,203
Nypa Palm,Nypa fruticans,FALSE,40
Nypa Palm,Nypa fruticans,FALSE,20
Nypa Palm,Nypa fruticans,FALSE,192
Nypa Palm,Nypa fruticans,FALSE,78
Nypa Palm,Nypa fruticans,FALSE,79
Nypa Palm,Nypa fruticans,FALSE,208
Nypa Palm,Nypa fruticans,FALSE,205
Nypa Palm,Nypa fruticans,FALSE,206
Nypa Palm,Nypa fruticans,FALSE,191
Nypa Palm,Nypa fruticans,FALSE,52
Nypa Palm,Nypa fruticans,FALSE,207
Mediterranean Rainbow Wrasse,Coris julis,FALSE,57
Mediterranean Rainbow Wrasse,Coris julis,FALSE,60
Mediterranean Rainbow Wrasse,Coris julis,FALSE,144
Mediterranean Rainbow Wrasse,Coris julis,FALSE,184
Mediterranean Rainbow Wrasse,Coris julis,FALSE,59
Mediterranean Rainbow Wrasse,Coris julis,FALSE,88
Mediterranean Rainbow Wrasse,Coris julis,FALSE,182
Mediterranean Rainbow Wrasse,Coris julis,FALSE,145
Mediterranean Rainbow Wrasse,Coris julis,FALSE,58
Mediterranean Rainbow Wrasse,Coris julis,FALSE,143
Mediterranean Rainbow Wrasse,Coris julis,FALSE,71
Mediterranean Rainbow Wrasse,Coris julis,FALSE,55
Mediterranean Rainbow Wrasse,Coris julis,FALSE,69
Mediterranean Rainbow Wrasse,Coris julis,FALSE,141
Mediterranean Rainbow Wrasse,Coris julis,FALSE,75
Mediterranean Rainbow Wrasse,Coris julis,FALSE,72
Mediterranean Rainbow Wrasse,Coris julis,FALSE,73
Mediterranean Rainbow Wrasse,Coris julis,FALSE,95
Mediterranean Rainbow Wrasse,Coris julis,FALSE,181
Mediterranean Rainbow Wrasse,Coris julis,FALSE,80
Mediterranean Rainbow Wrasse,Coris julis,FALSE,68
Mediterranean Rainbow Wrasse,Coris julis,FALSE,82
Mediterranean Rainbow Wrasse,Coris julis,FALSE,70
Mediterranean Rainbow Wrasse,Coris julis,FALSE,85
Mediterranean Rainbow Wrasse,Coris julis,FALSE,86
Mediterranean Rainbow Wrasse,Coris julis,FALSE,174
Mediterranean Rainbow Wrasse,Coris julis,FALSE,175
Mediterranean Rainbow Wrasse,Coris julis,FALSE,176
Mediterranean Rainbow Wrasse,Coris julis,FALSE,178
Mediterranean Rainbow Wrasse,Coris julis,FALSE,179
Mediterranean Rainbow Wrasse,Coris julis,FALSE,223
Mediterranean Rainbow Wrasse,Coris julis,FALSE,180
Mediterranean Rainbow Wrasse,Coris julis,FALSE,227
Mediterranean Rainbow Wrasse,Coris julis,FALSE,228
Mediterranean Rainbow Wrasse,Coris julis,FALSE,183
Mediterranean Rainbow Wrasse,Coris julis,FALSE,232
Mediterranean Rainbow Wrasse,Coris julis,FALSE,185
Mediterranean Rainbow Wrasse,Coris julis,FALSE,186
Mediterranean Rainbow Wrasse,Coris julis,FALSE,187
Mediterranean Rainbow Wrasse,Coris julis,FALSE,188
Mediterranean Rainbow Wrasse,Coris julis,FALSE,189
Mediterranean Rainbow Wrasse,Coris julis,FALSE,177
Mediterranean Rainbow Wrasse,Coris julis,FALSE,222
Espárrago,Asparagus albus,FALSE,57
Espárrago,Asparagus albus,FALSE,60
Espárrago,Asparagus albus,FALSE,144
Espárrago,Asparagus albus,FALSE,184
Espárrago,Asparagus albus,FALSE,59
Espárrago,Asparagus albus,FALSE,88
Espárrago,Asparagus albus,FALSE,182
Espárrago,Asparagus albus,FALSE,145
Espárrago,Asparagus albus,FALSE,58
Espárrago,Asparagus albus,FALSE,143
Espárrago,Asparagus albus,FALSE,71
Espárrago,Asparagus albus,FALSE,55
Espárrago,Asparagus albus,FALSE,69
Espárrago,Asparagus albus,FALSE,141
Espárrago,Asparagus albus,FALSE,75
Espárrago,Asparagus albus,FALSE,72
Espárrago,Asparagus albus,FALSE,73
Espárrago,Asparagus albus,FALSE,95
Espárrago,Asparagus albus,FALSE,181
Espárrago,Asparagus albus,FALSE,80
Espárrago,Asparagus albus,FALSE,68
Espárrago,Asparagus albus,FALSE,82
Espárrago,Asparagus albus,FALSE,70
Espárrago,Asparagus albus,FALSE,85
Espárrago,Asparagus albus,FALSE,86
Espárrago,Asparagus albus,FALSE,174
Espárrago,Asparagus albus,FALSE,175
Espárrago,Asparagus albus,FALSE,176
Espárrago,Asparagus albus,FALSE,178
Espárrago,Asparagus albus,FALSE,179
Espárrago,Asparagus albus,FALSE,223
Espárrago,Asparagus albus,FALSE,180
Espárrago,Asparagus albus,FALSE,227
Espárrago,Asparagus albus,FALSE,228
Espárrago,Asparagus albus,FALSE,183
Espárrago,Asparagus albus,FALSE,232
Espárrago,Asparagus albus,FALSE,185
Espárrago,Asparagus albus,FALSE,186
Espárrago,Asparagus albus,FALSE,187
Espárrago,Asparagus albus,FALSE,188
Espárrago,Asparagus albus,FALSE,189
Espárrago,Asparagus albus,FALSE,177
Espárrago,Asparagus albus,FALSE,222
Parrotfish,Sparisoma cretense,FALSE,57
Parrotfish,Sparisoma cretense,FALSE,60
Parrotfish,Sparisoma cretense,FALSE,144
Parrotfish,Sparisoma cretense,FALSE,184
Parrotfish,Sparisoma cretense,FALSE,59
Parrotfish,Sparisoma cretense,FALSE,88
Parrotfish,Sparisoma cretense,FALSE,182
Parrotfish,Sparisoma cretense,FALSE,145
Parrotfish,Sparisoma cretense,FALSE,58
Parrotfish,Sparisoma cretense,FALSE,143
Parrotfish,Sparisoma cretense,FALSE,71
Parrotfish,Sparisoma cretense,FALSE,55
Parrotfish,Sparisoma cretense,FALSE,69
Parrotfish,Sparisoma cretense,FALSE,141
Parrotfish,Sparisoma cretense,FALSE,75
Parrotfish,Sparisoma cretense,FALSE,72
Parrotfish,Sparisoma cretense,FALSE,73
Parrotfish,Sparisoma cretense,FALSE,95
Parrotfish,Sparisoma cretense,FALSE,181
Parrotfish,Sparisoma cretense,FALSE,80
Parrotfish,Sparisoma cretense,FALSE,68
Parrotfish,Sparisoma cretense,FALSE,82
Parrotfish,Sparisoma cretense,FALSE,70
Parrotfish,Sparisoma cretense,FALSE,85
Parrotfish,Sparisoma cretense,FALSE,86
Parrotfish,Sparisoma cretense,FALSE,174
Parrotfish,Sparisoma cretense,FALSE,175
Parrotfish,Sparisoma cretense,FALSE,176
Parrotfish,Sparisoma cretense,FALSE,178
Parrotfish,Sparisoma cretense,FALSE,179
Parrotfish,Sparisoma cretense,FALSE,223
Parrotfish,Sparisoma cretense,FALSE,180
Parrotfish,Sparisoma cretense,FALSE,227
Parrotfish,Sparisoma cretense,FALSE,228
Parrotfish,Sparisoma cretense,FALSE,183
Parrotfish,Sparisoma cretense,FALSE,232
Parrotfish,Sparisoma cretense,FALSE,185
Parrotfish,Sparisoma cretense,FALSE,186
Parrotfish,Sparisoma cretense,FALSE,187
Parrotfish,Sparisoma cretense,FALSE,188
Parrotfish,Sparisoma cretense,FALSE,189
Parrotfish,Sparisoma cretense,FALSE,177
Parrotfish,Sparisoma cretense,FALSE,222
European Anchovy,Engraulis encrasicolus,FALSE,57
European Anchovy,Engraulis encrasicolus,FALSE,60
European Anchovy,Engraulis encrasicolus,FALSE,144
European Anchovy,Engraulis encrasicolus,FALSE,184
European Anchovy,Engraulis encrasicolus,FALSE,59
European Anchovy,Engraulis encrasicolus,FALSE,88
European Anchovy,Engraulis encrasicolus,FALSE,182
European Anchovy,Engraulis encrasicolus,FALSE,145
European Anchovy,Engraulis encrasicolus,FALSE,58
European Anchovy,Engraulis encrasicolus,FALSE,143
European Anchovy,Engraulis encrasicolus,FALSE,71
European Anchovy,Engraulis encrasicolus,FALSE,55
European Anchovy,Engraulis encrasicolus,FALSE,69
European Anchovy,Engraulis encrasicolus,FALSE,141
European Anchovy,Engraulis encrasicolus,FALSE,75
European Anchovy,Engraulis encrasicolus,FALSE,72
European Anchovy,Engraulis encrasicolus,FALSE,73
European Anchovy,Engraulis encrasicolus,FALSE,95
European Anchovy,Engraulis encrasicolus,FALSE,181
European Anchovy,Engraulis encrasicolus,FALSE,80
European Anchovy,Engraulis encrasicolus,FALSE,68
European Anchovy,Engraulis encrasicolus,FALSE,82
European Anchovy,Engraulis encrasicolus,FALSE,70
European Anchovy,Engraulis encrasicolus,FALSE,85
European Anchovy,Engraulis encrasicolus,FALSE,86
European Anchovy,Engraulis encrasicolus,FALSE,174
European Anchovy,Engraulis encrasicolus,FALSE,175
European Anchovy,Engraulis encrasicolus,FALSE,176
European Anchovy,Engraulis encrasicolus,FALSE,178
European Anchovy,Engraulis encrasicolus,FALSE,179
European Anchovy,Engraulis encrasicolus,FALSE,223
European Anchovy,Engraulis encrasicolus,FALSE,180
European Anchovy,Engraulis encrasicolus,FALSE,227
European Anchovy,Engraulis encrasicolus,FALSE,228
European Anchovy,Engraulis encrasicolus,FALSE,183
European Anchovy,Engraulis encrasicolus,FALSE,232
European Anchovy,Engraulis encrasicolus,FALSE,185
European Anchovy,Engraulis encrasicolus,FALSE,186
European Anchovy,Engraulis encrasicolus,FALSE,187
European Anchovy,Engraulis encrasicolus,FALSE,188
European Anchovy,Engraulis encrasicolus,FALSE,189
European Anchovy,Engraulis encrasicolus,FALSE,177
European Anchovy,Engraulis encrasicolus,FALSE,222
Common Crane,Grus grus,FALSE,57
Common Crane,Grus grus,FALSE,60
Common Crane,Grus grus,FALSE,144
Common Crane,Grus grus,FALSE,184
Common Crane,Grus grus,FALSE,59
Common Crane,Grus grus,FALSE,88
Common Crane,Grus grus,FALSE,182
Common Crane,Grus grus,FALSE,145
Common Crane,Grus grus,FALSE,58
Common Crane,Grus grus,FALSE,143
Common Crane,Grus grus,FALSE,71
Common Crane,Grus grus,FALSE,55
Common Crane,Grus grus,FALSE,69
Common Crane,Grus grus,FALSE,141
Common Crane,Grus grus,FALSE,75
Common Crane,Grus grus,FALSE,72
Common Crane,Grus grus,FALSE,73
Common Crane,Grus grus,FALSE,95
Common Crane,Grus grus,FALSE,181
Common Crane,Grus grus,FALSE,80
Common Crane,Grus grus,FALSE,68
Common Crane,Grus grus,FALSE,82
Common Crane,Grus grus,FALSE,70
Common Crane,Grus grus,FALSE,85
Common Crane,Grus grus,FALSE,86
Common Crane,Grus grus,FALSE,174
Common Crane,Grus grus,FALSE,175
Common Crane,Grus grus,FALSE,176
Common Crane,Grus grus,FALSE,178
Common Crane,Grus grus,FALSE,179
Common Crane,Grus grus,FALSE,223
Common Crane,Grus grus,FALSE,180
Common Crane,Grus grus,FALSE,227
Common Crane,Grus grus,FALSE,228
Common Crane,Grus grus,FALSE,183
Common Crane,Grus grus,FALSE,232
Common Crane,Grus grus,FALSE,185
Common Crane,Grus grus,FALSE,186
Common Crane,Grus grus,FALSE,187
Common Crane,Grus grus,FALSE,188
Common Crane,Grus grus,FALSE,189
Common Crane,Grus grus,FALSE,177
Common Crane,Grus grus,FALSE,222
Ringed Seal,Pusa hispida,FALSE,57
Ringed Seal,Pusa hispida,FALSE,60
Ringed Seal,Pusa hispida,FALSE,144
Ringed Seal,Pusa hispida,FALSE,184
Ringed Seal,Pusa hispida,FALSE,59
Ringed Seal,Pusa hispida,FALSE,88
Ringed Seal,Pusa hispida,FALSE,182
Ringed Seal,Pusa hispida,FALSE,145
Ringed Seal,Pusa hispida,FALSE,58
Ringed Seal,Pusa hispida,FALSE,143
Ringed Seal,Pusa hispida,FALSE,71
Ringed Seal,Pusa hispida,FALSE,55
Ringed Seal,Pusa hispida,FALSE,69
Ringed Seal,Pusa hispida,FALSE,141
Ringed Seal,Pusa hispida,FALSE,75
Ringed Seal,Pusa hispida,FALSE,72
Ringed Seal,Pusa hispida,FALSE,73
Ringed Seal,Pusa hispida,FALSE,95
Ringed Seal,Pusa hispida,FALSE,181
Ringed Seal,Pusa hispida,FALSE,80
Ringed Seal,Pusa hispida,FALSE,68
Ringed Seal,Pusa hispida,FALSE,82
Ringed Seal,Pusa hispida,FALSE,70
Ringed Seal,Pusa hispida,FALSE,85
Ringed Seal,Pusa hispida,FALSE,86
Ringed Seal,Pusa hispida,FALSE,174
Ringed Seal,Pusa hispida,FALSE,175
Ringed Seal,Pusa hispida,FALSE,176
Ringed Seal,Pusa hispida,FALSE,178
Ringed Seal,Pusa hispida,FALSE,179
Ringed Seal,Pusa hispida,FALSE,223
Ringed Seal,Pusa hispida,FALSE,180
Ringed Seal,Pusa hispida,FALSE,227
Ringed Seal,Pusa hispida,FALSE,228
Ringed Seal,Pusa hispida,FALSE,183
Ringed Seal,Pusa hispida,FALSE,232
Ringed Seal,Pusa hispida,FALSE,185
Ringed Seal,Pusa hispida,FALSE,186
Ringed Seal,Pusa hispida,FALSE,187
Ringed Seal,Pusa hispida,FALSE,188
Ringed Seal,Pusa hispida,FALSE,189
Ringed Seal,Pusa hispida,FALSE,177
Ringed Seal,Pusa hispida,FALSE,222
Pacific Herring,Clupea pallasii,FALSE,130
Pacific Herring,Clupea pallasii,FALSE,244
Pacific Herring,Clupea pallasii,FALSE,245
Pacific Herring,Clupea pallasii,FALSE,113
Pacific Herring,Clupea pallasii,FALSE,126
Pacific Herring,Clupea pallasii,FALSE,114
Pacific Herring,Clupea pallasii,FALSE,116
Pacific Herring,Clupea pallasii,FALSE,218
Pacific Herring,Clupea pallasii,FALSE,140
Pacific Herring,Clupea pallasii,FALSE,125
Pacific Herring,Clupea pallasii,FALSE,115
Pacific Herring,Clupea pallasii,FALSE,127
Pacific Herring,Clupea pallasii,FALSE,129
Pacific Herring,Clupea pallasii,FALSE,112
Pacific Herring,Clupea pallasii,FALSE,124
Pacific Herring,Clupea pallasii,FALSE,248
Pacific Herring,Clupea pallasii,FALSE,111
Pacific Herring,Clupea pallasii,FALSE,110
Pacific Herring,Clupea pallasii,FALSE,123
Pacific Herring,Clupea pallasii,FALSE,107
Pacific Herring,Clupea pallasii,FALSE,133
Pacific Herring,Clupea pallasii,FALSE,118
Pacific Herring,Clupea pallasii,FALSE,221
Pacific Herring,Clupea pallasii,FALSE,120
Pacific Herring,Clupea pallasii,FALSE,131
Pacific Herring,Clupea pallasii,FALSE,108
Pacific Herring,Clupea pallasii,FALSE,122
Pacific Herring,Clupea pallasii,FALSE,166
Pacific Herring,Clupea pallasii,FALSE,135
Pacific Herring,Clupea pallasii,FALSE,163
Pacific Herring,Clupea pallasii,FALSE,117
Pacific Herring,Clupea pallasii,FALSE,249
Pacific Herring,Clupea pallasii,FALSE,134
Pacific Herring,Clupea pallasii,FALSE,119
Pacific Herring,Clupea pallasii,FALSE,121
Pacific Herring,Clupea pallasii,FALSE,136
Pacific Herring,Clupea pallasii,FALSE,220
Pacific Herring,Clupea pallasii,FALSE,250
Pacific Herring,Clupea pallasii,FALSE,219
Pacific Herring,Clupea pallasii,FALSE,164
Eulachon,Thaleichthys pacificus,FALSE,130
Eulachon,Thaleichthys pacificus,FALSE,244
Eulachon,Thaleichthys pacificus,FALSE,245
Eulachon,Thaleichthys pacificus,FALSE,113
Eulachon,Thaleichthys pacificus,FALSE,126
Eulachon,Thaleichthys pacificus,FALSE,114
Eulachon,Thaleichthys pacificus,FALSE,116
Eulachon,Thaleichthys pacificus,FALSE,218
Eulachon,Thaleichthys pacificus,FALSE,140
Eulachon,Thaleichthys pacificus,FALSE,125
Eulachon,Thaleichthys pacificus,FALSE,115
Eulachon,Thaleichthys pacificus,FALSE,127
Eulachon,Thaleichthys pacificus,FALSE,129
Eulachon,Thaleichthys pacificus,FALSE,112
Eulachon,Thaleichthys pacificus,FALSE,124
Eulachon,Thaleichthys pacificus,FALSE,248
Eulachon,Thaleichthys pacificus,FALSE,111
Eulachon,Thaleichthys pacificus,FALSE,110
Eulachon,Thaleichthys pacificus,FALSE,123
Eulachon,Thaleichthys pacificus,FALSE,107
Eulachon,Thaleichthys pacificus,FALSE,133
Eulachon,Thaleichthys pacificus,FALSE,118
Eulachon,Thaleichthys pacificus,FALSE,221
Eulachon,Thaleichthys pacificus,FALSE,120
Eulachon,Thaleichthys pacificus,FALSE,131
Eulachon,Thaleichthys pacificus,FALSE,108
Eulachon,Thaleichthys pacificus,FALSE,122
Eulachon,Thaleichthys pacificus,FALSE,166
Eulachon,Thaleichthys pacificus,FALSE,135
Eulachon,Thaleichthys pacificus,FALSE,163
Eulachon,Thaleichthys pacificus,FALSE,117
Eulachon,Thaleichthys pacificus,FALSE,249
Eulachon,Thaleichthys pacificus,FALSE,134
Eulachon,Thaleichthys pacificus,FALSE,119
Eulachon,Thaleichthys pacificus,FALSE,121
Eulachon,Thaleichthys pacificus,FALSE,136
Eulachon,Thaleichthys pacificus,FALSE,220
Eulachon,Thaleichthys pacificus,FALSE,250
Eulachon,Thaleichthys pacificus,FALSE,219
Eulachon,Thaleichthys pacificus,FALSE,164
Pacific Halibut,Hippoglossus stenolepis,FALSE,130
Pacific Halibut,Hippoglossus stenolepis,FALSE,244
Pacific Halibut,Hippoglossus stenolepis,FALSE,245
Pacific Halibut,Hippoglossus stenolepis,FALSE,113
Pacific Halibut,Hippoglossus stenolepis,FALSE,126
