"rgn_id","rgn_name","year","pressure_score"
1,"Cocos Islands",2022,"0.000000000000000000"
2,"Christmas Island",2022,"0.000000000000000000"
3,"Norfolk Island",2022,"0.000000242059804743"
4,"Macquarie Island",2022,"0.214621806537242665"
5,"New Caledonia",2022,"0.000000000000000000"
6,"Vanuatu",2022,"0.000000000000000000"
7,"Solomon Islands",2022,"0.000000000000000000"
8,"Palau",2022,"0.000000000000000000"
9,"Micronesia",2022,"0.000000000000000000"
10,"Nauru",2022,"0.000000000000000000"
11,"Marshall Islands",2022,"0.000000000000000000"
12,"Wake Island",2022,"0.000000000000000000"
13,"Northern Mariana Islands and Guam",2022,"0.000000000000000000"
14,"Taiwan",2022,"0.000000031721032972"
15,"Philippines",2022,"0.000000000000000000"
16,"Australia",2022,"0.029078362321135427"
17,"Papua New Guinea",2022,"0.000000000000000000"
18,"Fiji",2022,"0.000000000000000000"
19,"Tuvalu",2022,"0.000000000000000000"
20,"South Korea",2022,"0.090213662180070042"
21,"North Korea",2022,"0.085678291698316797"
24,"Cambodia",2022,"0.000000000000000000"
25,"Thailand",2022,"0.000000000000000000"
26,"Andaman and Nicobar",2022,"0.000000000000000000"
28,"Comoro Islands",2022,"0.000000000000000000"
29,"Mayotte",2022,"0.000000000000000000"
30,"Glorioso Islands",2022,"0.000000000000000000"
31,"Seychelles",2022,"0.000000000000000000"
32,"Reunion",2022,"0.000000000000000000"
33,"Juan de Nova Island",2022,"0.000000000000000000"
34,"Bassas da India",2022,"0.000000000000000000"
35,"Ile Europa",2022,"0.000000000000000000"
36,"Ile Tromelin",2022,"0.000000000000000000"
37,"Mauritius",2022,"0.000000000000000000"
38,"British Indian Ocean Territory",2022,"0.000000000000000000"
39,"Maldives",2022,"0.000000000000000000"
40,"Sri Lanka",2022,"0.000000000000000000"
41,"Mozambique",2022,"0.000000000000000000"
42,"Madagascar",2022,"0.000000000000000000"
43,"Kenya",2022,"0.000000000000000000"
44,"Somalia",2022,"0.000000000000000000"
45,"Eritrea",2022,"0.000000000000000000"
46,"Djibouti",2022,"0.000000000000000000"
47,"Yemen",2022,"0.000000000000000000"
48,"Oman",2022,"0.000000000000000000"
49,"Sudan",2022,"0.000000000000000000"
50,"Saudi Arabia",2022,"0.000000000000000000"
51,"Kuwait",2022,"0.000000000000000000"
52,"Bahrain",2022,"0.000000000000000000"
53,"Pakistan",2022,"0.000000000000000000"
54,"United Arab Emirates",2022,"0.000000000000000000"
55,"Azores",2022,"0.014104705580087522"
56,"Cape Verde",2022,"0.000000000000000000"
57,"Madeira",2022,"0.000166848386993988"
58,"Canary Islands",2022,"0.000000050690511259"
59,"Belgium",2022,"0.064435483963050030"
60,"Gibraltar",2022,"0.022456200464683419"
61,"Tunisia",2022,"0.000000000000000000"
62,"Morocco",2022,"0.002710150158741463"
63,"Western Sahara",2022,"0.013573488562525346"
64,"Mauritania",2022,"0.001193451081886394"
65,"Gambia",2022,"0.000000000000000000"
66,"Senegal",2022,"0.000000000000000000"
67,"Libya",2022,"0.000000000000000000"
68,"Malta",2022,"0.000000000000000000"
69,"Latvia",2022,"1.000000000000000000"
70,"Estonia",2022,"1.000000000000000000"
71,"Bulgaria",2022,"0.850888468745234272"
72,"Romania",2022,"0.584371686144060432"
73,"Russia",2022,"0.413555528445249398"
74,"Georgia",2022,"1.000000000000000000"
75,"Ukraine",2022,"0.663139766156271016"
76,"Turkey",2022,"0.562415339441681095"
77,"Syria",2022,"0.000000000000000000"
78,"Lebanon",2022,"0.000000000000000000"
79,"Israel",2022,"0.000000000000000000"
80,"Greece",2022,"0.000000000000000000"
81,"Cyprus",2022,"0.000000000000000000"
82,"Albania",2022,"0.000000000000000000"
84,"Algeria",2022,"0.000111826020997572"
85,"Ascension",2022,"0.000000000000000000"
86,"Saint Helena",2022,"0.000000000000000000"
88,"Tristan da Cunha",2022,"0.101135191033056682"
89,"South Georgia and the South Sandwich Islands",2022,"0.248653193601567152"
90,"Prince Edward Islands",2022,"0.225278958430791293"
91,"Crozet Islands",2022,"0.213772460089409727"
92,"Amsterdam Island and Saint Paul Island",2022,"0.158197336970440888"
93,"Kerguelen Islands",2022,"0.230116529376822199"
94,"Heard and McDonald Islands",2022,"0.262526478279789199"
95,"Falkland Islands",2022,"0.184309965415553889"
96,"Sierra Leone",2022,"0.000000000000000000"
97,"Liberia",2022,"0.000000000000000000"
98,"Togo",2022,"0.000000000000000000"
99,"Benin",2022,"0.000000000000000000"
100,"Republique du Congo",2022,"0.000000000000000000"
101,"Namibia",2022,"0.090029533430822400"
102,"South Africa",2022,"0.019966438891669807"
103,"Sao Tome and Principe",2022,"0.000000000000000000"
104,"Equatorial Guinea",2022,"0.000070838305984110"
105,"Bouvet Island",2022,"0.218027866174328483"
106,"Ghana",2022,"0.000000000000000000"
107,"Clipperton Island",2022,"0.000000000000000000"
108,"Bermuda",2022,"0.000000000000000000"
110,"Bahamas",2022,"0.000000000000000000"
111,"Turks and Caicos Islands",2022,"0.000000000000000000"
112,"Cuba",2022,"0.000000000000000000"
113,"Cayman Islands",2022,"0.000000000000000000"
114,"Haiti",2022,"0.000000000000000000"
115,"Dominican Republic",2022,"0.000000000000000000"
116,"Puerto Rico and Virgin Islands of the United States",2022,"0.000000000000000000"
117,"British Virgin Islands",2022,"0.000000000000000000"
118,"Anguilla",2022,"0.000000000000000000"
119,"Saint Kitts and Nevis",2022,"0.000000000000000000"
120,"Antigua and Barbuda",2022,"0.000000000000000000"
121,"Montserrat",2022,"0.000000000000000000"
122,"Saint Lucia",2022,"0.000000000000000000"
123,"Dominica",2022,"0.000000000000000000"
124,"Barbados",2022,"0.000000000000000000"
125,"Grenada",2022,"0.000000000000000000"
126,"Trinidad and Tobago",2022,"0.000000000000000000"
127,"Saint Vincent and the Grenadines",2022,"0.000000000000000000"
129,"Panama",2022,"0.000000000000000000"
130,"Costa Rica",2022,"0.002570152449583810"
131,"Nicaragua",2022,"0.002143503392849004"
132,"Colombia",2022,"0.000000000000000000"
133,"Honduras",2022,"0.000000000000000000"
134,"El Salvador",2022,"0.000546316396237869"
135,"Mexico",2022,"0.030221717649161890"
136,"Guatemala",2022,"0.000000000000000000"
137,"Ecuador",2022,"0.108562083666493184"
138,"Peru",2022,"0.184626445035488029"
139,"Venezuela",2022,"0.000000000000000000"
140,"Guadeloupe and Martinique",2022,"0.000000000000000000"
141,"Faeroe Islands",2022,"0.154847834071644597"
143,"Iceland",2022,"0.145141620755212641"
144,"Jan Mayen",2022,"0.131918478974685838"
145,"Greenland",2022,"0.269359656767249322"
146,"Pitcairn",2022,"0.000000000000000000"
147,"French Polynesia",2022,"0.000000000000000000"
148,"Line Group",2022,"0.000000000000000000"
149,"Jarvis Island",2022,"0.000000000000000000"
150,"Palmyra Atoll",2022,"0.000000000000000000"
151,"American Samoa",2022,"0.000000000000000000"
152,"Samoa",2022,"0.000000000000000000"
153,"Cook Islands",2022,"0.000000000000000000"
154,"Niue",2022,"0.000000000000000000"
155,"Tonga",2022,"0.000000000000000000"
156,"Tokelau",2022,"0.000000000000000000"
157,"Phoenix Group",2022,"0.000000000000000000"
158,"Howland Island and Baker Island",2022,"0.000000000000000000"
159,"Johnston Atoll",2022,"0.000000000000000000"
161,"Wallis and Futuna",2022,"0.000000000000000000"
162,"New Zealand",2022,"0.101459183383708768"
163,"United States",2022,"0.117720131696790326"
164,"Belize",2022,"0.000000000000000000"
166,"Jamaica",2022,"0.000000000000000000"
167,"Guyana",2022,"0.000000000000000000"
168,"Suriname",2022,"0.000000000000000000"
169,"French Guiana",2022,"0.000000000000000000"
171,"Brazil",2022,"0.003338523669304641"
172,"Argentina",2022,"0.134360275641250054"
173,"Uruguay",2022,"0.074067886191171106"
174,"Finland",2022,"1.000000000000000000"
175,"Denmark",2022,"0.236592576559621764"
176,"Germany",2022,"0.199233000395110688"
177,"Netherlands",2022,"0.085034821656704757"
178,"Poland",2022,"1.000000000000000000"
179,"France",2022,"0.088014949176222809"
180,"United Kingdom",2022,"0.128671415458978783"
181,"Ireland",2022,"0.117270457352846955"
182,"Spain",2022,"0.057677932126639679"
183,"Portugal",2022,"0.051830652007538391"
184,"Italy",2022,"0.000060058327093702"
185,"Monaco",2022,"0.000000000000000000"
186,"Montenegro",2022,"0.000000000000000000"
187,"Croatia",2022,"0.000704819323318468"
188,"Slovenia",2022,"                 NaN"
189,"Lithuania",2022,"1.000000000000000000"
190,"Qatar",2022,"0.000000000000000000"
191,"Iran",2022,"0.000000000000000000"
