"rgn_id","year","species","sust_coeff"
14,2023,"Abalones",0.909090909090909
163,2023,"Abalones",0.909090909090909
25,2023,"Abalones",0.909090909090909
216,2023,"Akiami paste shrimp",0.766233766233766
14,2023,"Amberjacks nei",0.883116883116883
143,2023,"Arctic char",0.883116883116883
183,2023,"Atlantic ditch shrimp",0.766233766233766
182,2023,"Atlantic ditch shrimp",0.766233766233766
183,2023,"Atlantic salmon",0.883116883116883
143,2023,"Atlantic salmon",0.883116883116883
75,2023,"Baltic prawn",0.766233766233766
216,2023,"Banana prawn",0.415584415584416
207,2023,"Banana prawn",0.493506493506494
13,2023,"Banana prawn",0.883116883116883
208,2023,"Banana prawn",0.883116883116883
15,2023,"Banana prawn",0.883116883116883
25,2023,"Banana prawn",0.74025974025974
206,2023,"Banana prawn",0.493506493506494
216,2023,"Banded grouper",0.766233766233766
216,2023,"Barramundi(=Giant seaperch)",0.883116883116883
25,2023,"Barramundi(=Giant seaperch)",0.883116883116883
206,2023,"Barramundi(=Giant seaperch)",0.883116883116883
16,2023,"Barramundi(=Giant seaperch)",0.883116883116883
14,2023,"Barramundi(=Giant seaperch)",0.883116883116883
15,2023,"Barramundi(=Giant seaperch)",0.883116883116883
208,2023,"Barramundi(=Giant seaperch)",0.883116883116883
79,2023,"Barramundi(=Giant seaperch)",0.883116883116883
147,2023,"Barramundi(=Giant seaperch)",0.883116883116883
40,2023,"Barramundi(=Giant seaperch)",0.883116883116883
203,2023,"Barramundi(=Giant seaperch)",0.883116883116883
54,2023,"Barramundi(=Giant seaperch)",0.883116883116883
216,2023,"Barred-chest grouper",0.766233766233766
20,2023,"Bastard halibut",0.766233766233766
14,2023,"Blackhead seabream",0.701298701298701
216,2023,"Blacktail snapper",0.766233766233766
163,2023,"Blue crab",0.818181818181818
137,2023,"Blue shrimp",0.51948051948052
129,2023,"Blue shrimp",0.883116883116883
147,2023,"Blue shrimp",0.883116883116883
5,2023,"Blue shrimp",0.883116883116883
134,2023,"Blue shrimp",0.883116883116883
131,2023,"Blue shrimp",0.285714285714286
139,2023,"Blue shrimp",0.883116883116883
247,2023,"Blue shrimp",0.883116883116883
6,2023,"Blue shrimp",0.883116883116883
216,2023,"Blue shrimp",0.415584415584416
18,2023,"Blue shrimp",0.883116883116883
14,2023,"Blue swimming crab",0.818181818181818
208,2023,"Blue swimming crab",0.818181818181818
16,2023,"Brine shrimp",0.766233766233766
16,2023,"Brown tiger prawn",0.883116883116883
208,2023,"Brown-marbled grouper",0.766233766233766
216,2023,"Brown-marbled grouper",0.766233766233766
84,2023,"Caramote prawn",0.883116883116883
182,2023,"Caramote prawn",0.883116883116883
14,2023,"Clams",0.883116883116883
62,2023,"Clams",0.883116883116883
14,2023,"Cobia",0.883116883116883
182,2023,"Cockles",0.883116883116883
182,2023,"Common prawn",0.766233766233766
184,2023,"Common prawn",0.766233766233766
84,2023,"Common sole",0.883116883116883
183,2023,"Common sole",0.883116883116883
80,2023,"Common sole",0.883116883116883
184,2023,"Common two-banded seabream",0.571428571428571
182,2023,"Corrugated venus",0.87012987012987
208,2023,"Crimson snapper",0.766233766233766
216,2023,"Deepwater longtail red snapper",0.766233766233766
14,2023,"Diphos sanguin",0.87012987012987
16,2023,"Eastern king prawn",0.883116883116883
16,2023,"Eastern school shrimp",0.883116883116883
184,2023,"European eel",0.688311688311688
84,2023,"European eel",0.688311688311688
179,2023,"European eel",0.688311688311688
62,2023,"European eel",0.688311688311688
183,2023,"European eel",0.688311688311688
186,2023,"European eel",0.688311688311688
80,2023,"European eel",0.688311688311688
175,2023,"European eel",0.688311688311688
182,2023,"European eel",0.688311688311688
75,2023,"European flounder",0.883116883116883
184,2023,"European seabass",0.571428571428571
61,2023,"European seabass",0.883116883116883
179,2023,"European seabass",0.571428571428571
80,2023,"European seabass",0.571428571428571
214,2023,"European seabass",0.0909090909090909
183,2023,"European seabass",0.571428571428571
176,2023,"European seabass",0.883116883116883
79,2023,"European seabass",0.883116883116883
182,2023,"European seabass",0.571428571428571
78,2023,"European seabass",0.883116883116883
175,2023,"European whitefish",0.883116883116883
14,2023,"Flathead grey mullet",0.766233766233766
184,2023,"Flathead grey mullet",0.766233766233766
18,2023,"Flathead grey mullet",0.766233766233766
61,2023,"Flathead grey mullet",0.766233766233766
80,2023,"Flathead grey mullet",0.766233766233766
167,2023,"Flathead grey mullet",0.766233766233766
20,2023,"Fleshy prawn",0.883116883116883
209,2023,"Fleshy prawn",0.597402597402597
25,2023,"Fourfinger threadfin",0.766233766233766
14,2023,"Fourfinger threadfin",0.766233766233766
216,2023,"Foursaddle grouper",0.766233766233766
208,2023,"Giant grouper",0.766233766233766
14,2023,"Giant tiger prawn",0.883116883116883
207,2023,"Giant tiger prawn",0.480519480519481
216,2023,"Giant tiger prawn",0.402597402597403
15,2023,"Giant tiger prawn",0.883116883116883
203,2023,"Giant tiger prawn",0
206,2023,"Giant tiger prawn",0.493506493506494
25,2023,"Giant tiger prawn",0.883116883116883
40,2023,"Giant tiger prawn",0.883116883116883
18,2023,"Giant tiger prawn",0.883116883116883
16,2023,"Giant tiger prawn",0.883116883116883
50,2023,"Giant tiger prawn",0.883116883116883
7,2023,"Giant tiger prawn",0.883116883116883
31,2023,"Giant tiger prawn",0.883116883116883
37,2023,"Giant tiger prawn",0.883116883116883
42,2023,"Giant tiger prawn",0.883116883116883
153,2023,"Giant tiger prawn",0.883116883116883
184,2023,"Giant tiger prawn",0.883116883116883
205,2023,"Giant tiger prawn",1
102,2023,"Giant tiger prawn",0.883116883116883
247,2023,"Giant tiger prawn",0.883116883116883
208,2023,"Giant tiger prawn",0.883116883116883
41,2023,"Giant tiger prawn",0.883116883116883
209,2023,"Giant tiger prawn",0.883116883116883
54,2023,"Giant tiger prawn",0.883116883116883
202,2023,"Giant tiger prawn",0.883116883116883
17,2023,"Giant tiger prawn",0.883116883116883
204,2023,"Giant tiger prawn",0.649350649350649
106,2023,"Giant tiger prawn",0.883116883116883
182,2023,"Giant tiger prawn",0.883116883116883
