iucn_sid,iucn_rgn,pop_trend,iucn_version
18256992,europe,unknown,2022-1
18257189,europe,unknown,2022-1
18257198,europe,unknown,2022-1
18257269,europe,unknown,2022-1
18257303,europe,unknown,2022-1
18257306,europe,unknown,2022-1
18257309,europe,unknown,2022-1
18257331,europe,unknown,2022-1
18257417,europe,unknown,2022-1
18257501,europe,unknown,2022-1
18257533,europe,unknown,2022-1
18257655,europe,unknown,2022-1
18257684,europe,unknown,2022-1
18257696,europe,unknown,2022-1
18257762,europe,stable,2022-1
18258072,europe,stable,2022-1
18258153,mediterranean,unknown,2022-1
18258153,europe,unknown,2022-1
18258202,europe,unknown,2022-1
18258249,mediterranean,stable,2022-1
18258249,europe,stable,2022-1
18258256,mediterranean,unknown,2022-1
18258256,europe,unknown,2022-1
18258266,europe,unknown,2022-1
18258584,europe,unknown,2022-1
18584848,mediterranean,decreasing,2022-1
18584848,europe,decreasing,2022-1
18901743,europe,unknown,2022-1
22689535,mediterranean,decreasing,2022-1
22694938,mediterranean,increasing,2022-1
22695137,mediterranean,unknown,2022-1
22696495,mediterranean,unknown,2022-1
42874318,mediterranean,unknown,2022-1
45354964,mediterranean,unknown,2022-1
49911704,mediterranean,unknown,2022-1
50011071,mediterranean,unknown,2022-1
50012470,mediterranean,unknown,2022-1
50012660,mediterranean,decreasing,2022-1
50016125,mediterranean,decreasing,2022-1
50020621,mediterranean,stable,2022-1
50020625,mediterranean,unknown,2022-1
50107293,mediterranean,unknown,2022-1
50107605,mediterranean,unknown,2022-1
50108167,mediterranean,unknown,2022-1
50113293,mediterranean,unknown,2022-1
50113365,mediterranean,unknown,2022-1
50148677,mediterranean,unknown,2022-1
50148695,mediterranean,decreasing,2022-1
50148787,mediterranean,unknown,2022-1
50148930,mediterranean,unknown,2022-1
50149061,mediterranean,unknown,2022-1
50160898,mediterranean,unknown,2022-1
50161085,mediterranean,unknown,2022-1
50161089,mediterranean,unknown,2022-1
50161091,mediterranean,unknown,2022-1
50161093,mediterranean,unknown,2022-1
50161095,mediterranean,unknown,2022-1
64372284,mediterranean,unknown,2022-1
65475413,mediterranean,unknown,2022-1
65476067,mediterranean,unknown,2022-1
65476258,mediterranean,unknown,2022-1
91209505,mediterranean,decreasing,2022-1
104050689,mediterranean,decreasing,2022-1
110847130,mediterranean,decreasing,2022-1
124569516,mediterranean,stable,2022-1
134817215,mediterranean,decreasing,2022-1
137516649,mediterranean,unknown,2022-1
152781341,mediterranean,unknown,2022-1
156206333,mediterranean,unknown,2022-1
160075998,mediterranean,decreasing,2022-1
160158217,mediterranean,unknown,2022-1
162293947,mediterranean,decreasing,2022-1
169229923,mediterranean,unknown,2022-1
181208820,mediterranean,decreasing,2022-1
181568721,mediterranean,increasing,2022-1
189865869,mediterranean,decreasing,2022-1
198785664,mediterranean,decreasing,2022-1
198787290,mediterranean,decreasing,2022-1
210188066,mediterranean,unknown,2022-1
