iucn_sid,iucn_rgn,pop_trend,iucn_version
190183,europe,unknown,2024-1
190193,europe,stable,2024-1
190197,europe,stable,2024-1
190201,europe,unknown,2024-1
190203,europe,unknown,2024-1
190207,mediterranean,unknown,2024-1
190207,europe,unknown,2024-1
190210,europe,unknown,2024-1
190211,mediterranean,unknown,2024-1
190211,europe,unknown,2024-1
190214,mediterranean,unknown,2024-1
190214,europe,unknown,2024-1
190217,europe,unknown,2024-1
190223,europe,unknown,2024-1
190229,europe,unknown,2024-1
190232,europe,unknown,2024-1
190237,europe,unknown,2024-1
190239,europe,unknown,2024-1
190243,europe,unknown,2024-1
190250,europe,unknown,2024-1
190255,europe,unknown,2024-1
190256,europe,unknown,2024-1
190258,europe,unknown,2024-1
190260,europe,unknown,2024-1
190261,europe,stable,2024-1
190264,europe,unknown,2024-1
190265,europe,stable,2024-1
190272,europe,unknown,2024-1
190278,europe,unknown,2024-1
190279,mediterranean,unknown,2024-1
190279,europe,decreasing,2024-1
190282,europe,unknown,2024-1
190285,mediterranean,unknown,2024-1
190285,europe,unknown,2024-1
190287,europe,unknown,2024-1
190291,europe,unknown,2024-1
190292,mediterranean,unknown,2024-1
190292,europe,unknown,2024-1
190296,europe,unknown,2024-1
190298,europe,unknown,2024-1
190300,europe,stable,2024-1
190302,europe,unknown,2024-1
190303,europe,unknown,2024-1
190310,europe,unknown,2024-1
190311,europe,unknown,2024-1
190314,europe,unknown,2024-1
190315,europe,unknown,2024-1
190316,europe,unknown,2024-1
190317,europe,stable,2024-1
190318,europe,unknown,2024-1
190319,europe,unknown,2024-1
190324,mediterranean,unknown,2024-1
190324,europe,stable,2024-1
190330,europe,unknown,2024-1
190331,europe,unknown,2024-1
190332,europe,stable,2024-1
190334,europe,unknown,2024-1
190335,mediterranean,unknown,2024-1
190335,europe,unknown,2024-1
190338,europe,unknown,2024-1
190341,europe,unknown,2024-1
190346,mediterranean,unknown,2024-1
190346,europe,increasing,2024-1
190347,europe,unknown,2024-1
190350,europe,unknown,2024-1
190353,europe,unknown,2024-1
190356,europe,unknown,2024-1
190359,europe,unknown,2024-1
190360,europe,unknown,2024-1
190361,europe,unknown,2024-1
190373,europe,unknown,2024-1
190378,mediterranean,unknown,2024-1
190378,europe,unknown,2024-1
190385,europe,unknown,2024-1
190389,europe,unknown,2024-1
190390,europe,stable,2024-1
190391,europe,unknown,2024-1
190394,europe,unknown,2024-1
190399,europe,unknown,2024-1
190402,europe,unknown,2024-1
190403,europe,unknown,2024-1
190422,mediterranean,unknown,2024-1
190422,europe,decreasing,2024-1
190425,mediterranean,unknown,2024-1
190425,europe,stable,2024-1
190427,europe,unknown,2024-1
190431,mediterranean,unknown,2024-1
190431,europe,unknown,2024-1
190432,mediterranean,unknown,2024-1
190432,europe,unknown,2024-1
190435,europe,unknown,2024-1
190444,europe,stable,2024-1
190447,europe,unknown,2024-1
190452,mediterranean,stable,2024-1
190452,europe,unknown,2024-1
190453,mediterranean,stable,2024-1
190453,europe,stable,2024-1
190458,mediterranean,unknown,2024-1
190461,europe,unknown,2024-1
190464,mediterranean,unknown,2024-1
190464,europe,unknown,2024-1
190466,mediterranean,unknown,2024-1
190466,europe,stable,2024-1
190471,mediterranean,unknown,2024-1
190471,europe,unknown,2024-1
190477,europe,unknown,2024-1
190480,europe,unknown,2024-1
190485,europe,unknown,2024-1
190488,europe,unknown,2024-1
190710,mediterranean,stable,2024-1
190710,europe,stable,2024-1
191829,europe,unknown,2024-1
193606,europe,unknown,2024-1
193615,europe,unknown,2024-1
193634,europe,unknown,2024-1
193668,europe,unknown,2024-1
193691,europe,stable,2024-1
193736,europe,decreasing,2024-1
193752,europe,unknown,2024-1
193758,mediterranean,unknown,2024-1
193758,europe,unknown,2024-1
193768,europe,unknown,2024-1
193771,europe,unknown,2024-1
194427,europe,unknown,2024-1
194428,mediterranean,unknown,2024-1
194428,europe,unknown,2024-1
194433,mediterranean,unknown,2024-1
194433,europe,unknown,2024-1
194812,mediterranean,unknown,2024-1
194812,europe,stable,2024-1
194814,mediterranean,unknown,2024-1
194814,europe,unknown,2024-1
194815,mediterranean,stable,2024-1
194815,europe,stable,2024-1
194816,mediterranean,unknown,2024-1
194818,europe,unknown,2024-1
194819,mediterranean,unknown,2024-1
194819,europe,unknown,2024-1
194821,mediterranean,unknown,2024-1
194821,europe,unknown,2024-1
194838,mediterranean,unknown,2024-1
194838,europe,unknown,2024-1
194840,mediterranean,unknown,2024-1
194840,europe,unknown,2024-1
194843,mediterranean,stable,2024-1
194843,europe,stable,2024-1
194844,mediterranean,stable,2024-1
194844,europe,stable,2024-1
194845,mediterranean,unknown,2024-1
194845,europe,unknown,2024-1
194846,mediterranean,unknown,2024-1
194846,europe,unknown,2024-1
194847,mediterranean,unknown,2024-1
194847,europe,unknown,2024-1
194848,mediterranean,unknown,2024-1
194848,europe,unknown,2024-1
194850,mediterranean,unknown,2024-1
194850,europe,unknown,2024-1
194851,europe,unknown,2024-1
194853,mediterranean,unknown,2024-1
194853,europe,unknown,2024-1
194854,mediterranean,unknown,2024-1
194854,europe,unknown,2024-1
194855,mediterranean,stable,2024-1
194855,europe,stable,2024-1
194856,mediterranean,unknown,2024-1
194856,europe,unknown,2024-1
194857,europe,unknown,2024-1
194859,mediterranean,unknown,2024-1
194859,europe,unknown,2024-1
194860,mediterranean,unknown,2024-1
194860,europe,unknown,2024-1
194862,mediterranean,unknown,2024-1
194862,europe,unknown,2024-1
194863,mediterranean,unknown,2024-1
194863,europe,unknown,2024-1
194865,mediterranean,unknown,2024-1
194865,europe,unknown,2024-1
194867,mediterranean,unknown,2024-1
194867,europe,unknown,2024-1
194868,mediterranean,unknown,2024-1
194868,europe,unknown,2024-1
194869,mediterranean,unknown,2024-1
194869,europe,unknown,2024-1
194872,mediterranean,unknown,2024-1
194872,europe,unknown,2024-1
194873,mediterranean,stable,2024-1
194873,europe,stable,2024-1
194874,mediterranean,unknown,2024-1
194874,europe,unknown,2024-1
194875,mediterranean,unknown,2024-1
194875,europe,unknown,2024-1
194876,mediterranean,unknown,2024-1
194877,mediterranean,stable,2024-1
194877,europe,stable,2024-1
194879,europe,stable,2024-1
194881,mediterranean,stable,2024-1
194881,europe,stable,2024-1
194882,europe,stable,2024-1
194883,mediterranean,unknown,2024-1
194883,europe,unknown,2024-1
194884,mediterranean,stable,2024-1
194884,europe,stable,2024-1
194885,mediterranean,unknown,2024-1
194885,europe,unknown,2024-1
194887,mediterranean,stable,2024-1
194887,europe,stable,2024-1
194889,mediterranean,unknown,2024-1
194889,europe,unknown,2024-1
194891,mediterranean,stable,2024-1
194891,europe,stable,2024-1
194893,europe,stable,2024-1
194894,mediterranean,unknown,2024-1
194895,mediterranean,stable,2024-1
194895,europe,stable,2024-1
194896,europe,stable,2024-1
194897,europe,unknown,2024-1
194898,mediterranean,stable,2024-1
194898,europe,stable,2024-1
194900,mediterranean,unknown,2024-1
194900,europe,unknown,2024-1
194901,mediterranean,unknown,2024-1
194901,europe,unknown,2024-1
194902,mediterranean,unknown,2024-1
194902,europe,unknown,2024-1
194903,mediterranean,unknown,2024-1
194903,europe,unknown,2024-1
194904,mediterranean,unknown,2024-1
194904,europe,unknown,2024-1
194960,mediterranean,stable,2024-1
194960,europe,stable,2024-1
194967,mediterranean,unknown,2024-1
194967,europe,unknown,2024-1
194968,mediterranean,unknown,2024-1
194968,europe,unknown,2024-1
194969,mediterranean,unknown,2024-1
194969,europe,unknown,2024-1
194970,mediterranean,unknown,2024-1
194970,europe,unknown,2024-1
194971,mediterranean,unknown,2024-1
194971,europe,unknown,2024-1
194973,mediterranean,unknown,2024-1
194973,europe,unknown,2024-1
194974,mediterranean,unknown,2024-1
194974,europe,stable,2024-1
194976,mediterranean,unknown,2024-1
194976,europe,unknown,2024-1
194979,mediterranean,unknown,2024-1
194979,europe,unknown,2024-1
194980,mediterranean,unknown,2024-1
194980,europe,unknown,2024-1
194981,mediterranean,unknown,2024-1
194981,europe,unknown,2024-1
194982,mediterranean,unknown,2024-1
194982,europe,unknown,2024-1
194984,mediterranean,unknown,2024-1
194984,europe,unknown,2024-1
194986,mediterranean,unknown,2024-1
194986,europe,unknown,2024-1
194989,mediterranean,unknown,2024-1
194989,europe,unknown,2024-1
194991,mediterranean,unknown,2024-1
194991,europe,unknown,2024-1
194992,mediterranean,unknown,2024-1
194992,europe,unknown,2024-1
194993,mediterranean,unknown,2024-1
194993,europe,unknown,2024-1
194995,mediterranean,unknown,2024-1
194995,europe,unknown,2024-1
194997,mediterranean,unknown,2024-1
194997,europe,unknown,2024-1
194998,mediterranean,unknown,2024-1
194998,europe,unknown,2024-1
194999,mediterranean,unknown,2024-1
194999,europe,unknown,2024-1
195001,mediterranean,unknown,2024-1
195001,europe,unknown,2024-1
195003,mediterranean,unknown,2024-1
195003,europe,stable,2024-1
195038,mediterranean,unknown,2024-1
195038,europe,unknown,2024-1
195091,mediterranean,unknown,2024-1
195091,europe,unknown,2024-1
195093,mediterranean,unknown,2024-1
195093,europe,unknown,2024-1
195672,europe,unknown,2024-1
195688,europe,unknown,2024-1
195708,europe,unknown,2024-1
195805,europe,unknown,2024-1
195810,europe,stable,2024-1
195838,europe,unknown,2024-1
195839,europe,unknown,2024-1
195840,europe,unknown,2024-1
195843,europe,unknown,2024-1
195844,europe,unknown,2024-1
195852,europe,unknown,2024-1
195886,mediterranean,unknown,2024-1
195886,europe,stable,2024-1
196057,mediterranean,unknown,2024-1
196057,europe,unknown,2024-1
196060,europe,unknown,2024-1
196061,europe,unknown,2024-1
198547,mediterranean,unknown,2024-1
198547,europe,unknown,2024-1
198550,mediterranean,unknown,2024-1
198550,europe,stable,2024-1
198551,mediterranean,stable,2024-1
198551,europe,unknown,2024-1
198552,mediterranean,unknown,2024-1
198552,europe,stable,2024-1
198553,mediterranean,unknown,2024-1
198553,europe,unknown,2024-1
198554,mediterranean,unknown,2024-1
198554,europe,stable,2024-1
198555,mediterranean,unknown,2024-1
198555,europe,unknown,2024-1
198556,mediterranean,unknown,2024-1
198556,europe,unknown,2024-1
198557,mediterranean,unknown,2024-1
198557,europe,unknown,2024-1
198558,mediterranean,unknown,2024-1
198558,europe,unknown,2024-1
198559,mediterranean,unknown,2024-1
198559,europe,unknown,2024-1
198560,mediterranean,unknown,2024-1
198560,europe,unknown,2024-1
198561,mediterranean,unknown,2024-1
198561,europe,unknown,2024-1
198562,mediterranean,decreasing,2024-1
198562,europe,unknown,2024-1
198563,mediterranean,unknown,2024-1
198563,europe,stable,2024-1
198564,mediterranean,unknown,2024-1
198564,europe,stable,2024-1
198565,mediterranean,stable,2024-1
198565,europe,unknown,2024-1
198566,mediterranean,unknown,2024-1
198566,europe,unknown,2024-1
198568,mediterranean,decreasing,2024-1
198568,europe,decreasing,2024-1
198570,mediterranean,stable,2024-1
198570,europe,stable,2024-1
198571,mediterranean,unknown,2024-1
198571,europe,unknown,2024-1
198573,mediterranean,unknown,2024-1
198573,europe,stable,2024-1
198575,mediterranean,unknown,2024-1
198575,europe,unknown,2024-1
198576,mediterranean,unknown,2024-1
198576,europe,unknown,2024-1
198577,mediterranean,unknown,2024-1
198577,europe,stable,2024-1
198578,mediterranean,unknown,2024-1
198578,europe,decreasing,2024-1
198579,mediterranean,unknown,2024-1
198579,europe,stable,2024-1
198580,mediterranean,stable,2024-1
198580,europe,unknown,2024-1
198581,mediterranean,unknown,2024-1
198581,europe,unknown,2024-1
198582,mediterranean,unknown,2024-1
198582,europe,unknown,2024-1
198583,mediterranean,unknown,2024-1
198583,europe,unknown,2024-1
198585,mediterranean,unknown,2024-1
198585,europe,unknown,2024-1
198589,mediterranean,unknown,2024-1
198589,europe,unknown,2024-1
198590,mediterranean,unknown,2024-1
198590,europe,stable,2024-1
198592,mediterranean,unknown,2024-1
198592,europe,unknown,2024-1
198594,mediterranean,unknown,2024-1
198594,europe,unknown,2024-1
198595,mediterranean,unknown,2024-1
198595,europe,unknown,2024-1
198596,mediterranean,unknown,2024-1
198596,europe,unknown,2024-1
198597,mediterranean,unknown,2024-1
198597,europe,unknown,2024-1
198598,mediterranean,unknown,2024-1
198598,europe,unknown,2024-1
198599,mediterranean,unknown,2024-1
198599,europe,unknown,2024-1
198600,mediterranean,unknown,2024-1
198600,europe,unknown,2024-1
198601,mediterranean,unknown,2024-1
198601,europe,unknown,2024-1
198602,mediterranean,unknown,2024-1
198602,europe,unknown,2024-1
198604,mediterranean,unknown,2024-1
224,europe,increasing,2024-1
225,europe,decreasing,2024-1
229,europe,decreasing,2024-1
230,europe,decreasing,2024-1
232,europe,decreasing,2024-1
235,europe,decreasing,2024-1
245,europe,unknown,2024-1
907,europe,decreasing,2024-1
2352,mediterranean,stable,2024-1
2352,europe,unknown,2024-1
2467,europe,increasing,2024-1
2474,europe,stable,2024-1
2475,europe,increasing,2024-1
2476,europe,unknown,2024-1
2477,europe,increasing,2024-1
2478,mediterranean,decreasing,2024-1
2478,europe,unknown,2024-1
2539,europe,unknown,2024-1
3851,mediterranean,unknown,2024-1
3851,europe,unknown,2024-1
3852,mediterranean,unknown,2024-1
3852,europe,unknown,2024-1
3853,mediterranean,decreasing,2024-1
3853,europe,decreasing,2024-1
3854,mediterranean,decreasing,2024-1
3854,europe,decreasing,2024-1
3855,mediterranean,decreasing,2024-1
3855,europe,decreasing,2024-1
4292,mediterranean,decreasing,2024-1
4292,europe,stable,2024-1
4616,mediterranean,increasing,2024-1
5675,pan-africa,unknown,2024-1
5675,southern_africa,unknown,2024-1
6204,europe,unknown,2024-1
6229,mediterranean,decreasing,2024-1
6229,europe,decreasing,2024-1
6335,europe,unknown,2024-1
7135,pan-africa,unknown,2024-1
7135,eastern_africa,unknown,2024-1
7135,southern_africa,unknown,2024-1
7859,mediterranean,decreasing,2024-1
7859,europe,decreasing,2024-1
8010,europe,unknown,2024-1
8097,europe,NA,2024-1
8262,mediterranean,decreasing,2024-1
8551,europe,unknown,2024-1
8784,europe,increasing,2024-1
8951,europe,unknown,2024-1
9249,europe,unknown,2024-1
9250,mediterranean,unknown,2024-1
9250,europe,unknown,2024-1
9266,pan-africa,unknown,2024-1
9266,eastern_africa,unknown,2024-1
9461,mediterranean,unknown,2024-1
9461,europe,unknown,2024-1
9660,europe,increasing,2024-1
10030,mediterranean,stable,2024-1
10030,europe,stable,2024-1
10066,europe,unknown,2024-1
10069,mediterranean,decreasing,2024-1
10069,europe,unknown,2024-1
10097,europe,stable,2024-1
10269,europe,decreasing,2024-1
10707,europe,unknown,2024-1
11030,mediterranean,unknown,2024-1
11030,europe,unknown,2024-1
11047,europe,unknown,2024-1
11048,europe,unknown,2024-1
11140,europe,unknown,2024-1
11141,europe,stable,2024-1
11142,europe,stable,2024-1
11200,mediterranean,decreasing,2024-1
11200,europe,decreasing,2024-1
12419,mediterranean,decreasing,2024-1
12419,europe,unknown,2024-1
13006,europe,increasing,2024-1
13045,europe,unknown,2024-1
13232,mediterranean,unknown,2024-1
13232,europe,unknown,2024-1
13241,europe,unknown,2024-1
13244,europe,unknown,2024-1
13245,europe,unknown,2024-1
13247,europe,unknown,2024-1
13250,europe,unknown,2024-1
13273,europe,unknown,2024-1
13653,mediterranean,decreasing,2024-1
13653,europe,increasing,2024-1
13704,europe,decreasing,2024-1
14054,mediterranean,unknown,2024-1
14054,europe,unknown,2024-1
14264,pan-africa,decreasing,2024-1
14264,southern_africa,decreasing,2024-1
15106,europe,unknown,2024-1
15421,europe,unknown,2024-1
15873,mediterranean,stable,2024-1
15873,europe,unknown,2024-1
16012,eastern_africa,unknown,2024-1
16564,europe,unknown,2024-1
16781,europe,unknown,2024-1
17013,europe,unknown,2024-1
17027,europe,stable,2024-1
18175,central_africa,unknown,2024-1
18175,mediterranean,decreasing,2024-1
18175,europe,decreasing,2024-1
18376,europe,unknown,2024-1
18596,europe,unknown,2024-1
18878,europe,unknown,2024-1
19387,pan-africa,unknown,2024-1
19855,europe,decreasing,2024-1
20731,mediterranean,unknown,2024-1
20731,europe,unknown,2024-1
20732,europe,unknown,2024-1
20738,europe,unknown,2024-1
21257,mediterranean,unknown,2024-1
21257,europe,unknown,2024-1
21856,mediterranean,stable,2024-1
21856,europe,decreasing,2024-1
21860,mediterranean,decreasing,2024-1
21860,europe,decreasing,2024-1
21860,europe,decreasing,2024-1
22563,mediterranean,decreasing,2024-1
22563,europe,unknown,2024-1
22823,europe,decreasing,2024-1
23148,mediterranean,decreasing,2024-1
23148,europe,decreasing,2024-1
23211,mediterranean,unknown,2024-1
23211,europe,unknown,2024-1
23259,mediterranean,unknown,2024-1
23259,europe,stable,2024-1
39332,mediterranean,decreasing,2024-1
39332,europe,decreasing,2024-1
39336,europe,unknown,2024-1
39339,mediterranean,decreasing,2024-1
39339,europe,decreasing,2024-1
39341,mediterranean,decreasing,2024-1
39341,europe,unknown,2024-1
39352,mediterranean,decreasing,2024-1
39352,europe,decreasing,2024-1
39357,mediterranean,decreasing,2024-1
39357,europe,stable,2024-1
39358,mediterranean,decreasing,2024-1
39358,europe,decreasing,2024-1
39370,europe,unknown,2024-1
39374,europe,decreasing,2024-1
39378,europe,unknown,2024-1
39381,mediterranean,decreasing,2024-1
39381,europe,decreasing,2024-1
39385,europe,decreasing,2024-1
39386,europe,decreasing,2024-1
39388,mediterranean,decreasing,2024-1
39388,europe,decreasing,2024-1
39399,mediterranean,decreasing,2024-1
39399,europe,stable,2024-1
39400,europe,stable,2024-1
39414,western_africa,unknown,2024-1
39414,central_africa,unknown,2024-1
40710,europe,unknown,2024-1
41006,mediterranean,decreasing,2024-1
41006,europe,unknown,2024-1
41671,europe,unknown,2024-1
41672,europe,increasing,2024-1
41712,europe,decreasing,2024-1
41741,mediterranean,unknown,2024-1
41741,europe,unknown,2024-1
41745,europe,decreasing,2024-1
41747,mediterranean,stable,2024-1
41747,europe,decreasing,2024-1
41755,mediterranean,decreasing,2024-1
41755,europe,decreasing,2024-1
41762,mediterranean,decreasing,2024-1
41794,europe,unknown,2024-1
41798,europe,increasing,2024-1
41801,mediterranean,decreasing,2024-1
41801,europe,decreasing,2024-1
41823,mediterranean,unknown,2024-1
41823,europe,unknown,2024-1
41830,europe,stable,2024-1
41871,europe,decreasing,2024-1
41876,mediterranean,decreasing,2024-1
41876,europe,decreasing,2024-1
42700,europe,unknown,2024-1
43972,mediterranean,unknown,2024-1
43972,europe,decreasing,2024-1
44207,europe,stable,2024-1
44216,europe,unknown,2024-1
44565,europe,stable,2024-1
44566,europe,unknown,2024-1
44599,europe,unknown,2024-1
44657,europe,unknown,2024-1
46864,europe,stable,2024-1
60127,mediterranean,decreasing,2024-1
60127,europe,decreasing,2024-1
60139,europe,unknown,2024-1
60140,europe,stable,2024-1
60145,europe,unknown,2024-1
60212,europe,stable,2024-1
60213,europe,decreasing,2024-1
60214,europe,unknown,2024-1
60215,europe,unknown,2024-1
60225,mediterranean,unknown,2024-1
60225,europe,unknown,2024-1
60242,europe,stable,2024-1
60344,northern_africa,decreasing,2024-1
60344,europe,decreasing,2024-1
60447,pan-africa,unknown,2024-1
60447,southern_africa,unknown,2024-1
61213,pan-africa,unknown,2024-1
61405,mediterranean,decreasing,2024-1
61405,europe,decreasing,2024-1
61408,mediterranean,decreasing,2024-1
61408,europe,decreasing,2024-1
61417,mediterranean,decreasing,2024-1
61417,europe,decreasing,2024-1
61418,mediterranean,decreasing,2024-1
61418,europe,decreasing,2024-1
62256,europe,unknown,2024-1
63100,mediterranean,decreasing,2024-1
63100,europe,decreasing,2024-1
63103,europe,stable,2024-1
63104,europe,stable,2024-1
63114,mediterranean,unknown,2024-1
63114,europe,unknown,2024-1
63115,europe,unknown,2024-1
63119,europe,unknown,2024-1
63120,mediterranean,decreasing,2024-1
63120,europe,decreasing,2024-1
63123,europe,unknown,2024-1
63125,europe,stable,2024-1
63126,europe,stable,2024-1
63127,europe,unknown,2024-1
63131,mediterranean,decreasing,2024-1
63131,europe,decreasing,2024-1
63141,mediterranean,decreasing,2024-1
63141,europe,decreasing,2024-1
63146,mediterranean,stable,2024-1
63146,europe,stable,2024-1
63149,mediterranean,decreasing,2024-1
63149,europe,decreasing,2024-1
63153,mediterranean,decreasing,2024-1
63153,europe,decreasing,2024-1
63361,pan-africa,unknown,2024-1
63442,pan-africa,unknown,2024-1
63442,southern_africa,unknown,2024-1
64409,europe,decreasing,2024-1
132722,mediterranean,decreasing,2024-1
132722,europe,decreasing,2024-1
132762,mediterranean,unknown,2024-1
132762,europe,unknown,2024-1
132796,mediterranean,unknown,2024-1
132796,europe,unknown,2024-1
132828,mediterranean,unknown,2024-1
132828,europe,unknown,2024-1
133085,mediterranean,stable,2024-1
133135,mediterranean,stable,2024-1
133142,mediterranean,decreasing,2024-1
133511,mediterranean,increasing,2024-1
135509,europe,unknown,2024-1
135525,mediterranean,decreasing,2024-1
135525,europe,unknown,2024-1
135548,europe,unknown,2024-1
135567,western_africa,unknown,2024-1
135567,eastern_africa,unknown,2024-1
135567,mediterranean,stable,2024-1
135567,europe,unknown,2024-1
135574,europe,unknown,2024-1
135579,mediterranean,stable,2024-1
135579,europe,unknown,2024-1
135606,mediterranean,decreasing,2024-1
135606,europe,decreasing,2024-1
135612,europe,unknown,2024-1
135644,europe,unknown,2024-1
135654,europe,unknown,2024-1
135656,europe,unknown,2024-1
135681,mediterranean,stable,2024-1
135681,europe,unknown,2024-1
135682,europe,unknown,2024-1
135689,western_africa,unknown,2024-1
135689,mediterranean,stable,2024-1
135689,europe,unknown,2024-1
135690,mediterranean,decreasing,2024-1
135690,europe,increasing,2024-1
135707,europe,unknown,2024-1
135714,mediterranean,stable,2024-1
135714,europe,unknown,2024-1
135717,mediterranean,decreasing,2024-1
135717,europe,unknown,2024-1
135719,europe,unknown,2024-1
153534,mediterranean,decreasing,2024-1
153534,mediterranean,decreasing,2024-1
153535,mediterranean,stable,2024-1
153538,mediterranean,decreasing,2024-1
154613,europe,unknown,2024-1
154644,europe,unknown,2024-1
154647,mediterranean,unknown,2024-1
154668,europe,unknown,2024-1
154687,mediterranean,unknown,2024-1
154687,europe,unknown,2024-1
154708,mediterranean,unknown,2024-1
154708,europe,decreasing,2024-1
154712,mediterranean,unknown,2024-1
154712,europe,stable,2024-1
154729,mediterranean,unknown,2024-1
154729,europe,stable,2024-1
154753,mediterranean,unknown,2024-1
154753,europe,unknown,2024-1
154798,europe,unknown,2024-1
154801,europe,unknown,2024-1
154807,mediterranean,stable,2024-1
154807,europe,increasing,2024-1
154816,europe,decreasing,2024-1
154820,mediterranean,unknown,2024-1
154820,europe,unknown,2024-1
154838,europe,unknown,2024-1
154844,europe,unknown,2024-1
154855,pan-africa,unknown,2024-1
154855,eastern_africa,unknown,2024-1
154880,europe,unknown,2024-1
154916,europe,unknown,2024-1
154929,mediterranean,unknown,2024-1
154929,europe,unknown,2024-1
154972,europe,stable,2024-1
154981,europe,unknown,2024-1
154995,mediterranean,unknown,2024-1
154995,europe,stable,2024-1
154997,europe,unknown,2024-1
154998,mediterranean,unknown,2024-1
154998,europe,unknown,2024-1
155013,europe,stable,2024-1
155030,mediterranean,unknown,2024-1
155030,europe,decreasing,2024-1
155044,mediterranean,unknown,2024-1
155044,europe,unknown,2024-1
155068,mediterranean,unknown,2024-1
155068,europe,stable,2024-1
155075,europe,unknown,2024-1
155081,europe,unknown,2024-1
155093,europe,unknown,2024-1
155096,mediterranean,stable,2024-1
155096,europe,stable,2024-1
155104,europe,unknown,2024-1
155106,europe,unknown,2024-1
155123,europe,increasing,2024-1
155125,europe,unknown,2024-1
155132,europe,unknown,2024-1
155169,europe,unknown,2024-1
155182,mediterranean,unknown,2024-1
155182,europe,unknown,2024-1
155189,europe,unknown,2024-1
155190,europe,unknown,2024-1
155201,eastern_africa,unknown,2024-1
155204,europe,unknown,2024-1
155213,mediterranean,unknown,2024-1
155213,europe,unknown,2024-1
155214,mediterranean,unknown,2024-1
155214,europe,stable,2024-1
155215,mediterranean,unknown,2024-1
155215,europe,unknown,2024-1
155225,mediterranean,unknown,2024-1
155225,europe,unknown,2024-1
155226,europe,unknown,2024-1
155227,europe,unknown,2024-1
155246,europe,stable,2024-1
155282,mediterranean,unknown,2024-1
155282,europe,stable,2024-1
155318,mediterranean,unknown,2024-1
155318,europe,unknown,2024-1
155474,europe,unknown,2024-1
155535,mediterranean,unknown,2024-1
155552,mediterranean,unknown,2024-1
155552,europe,unknown,2024-1
155597,mediterranean,unknown,2024-1
155597,europe,unknown,2024-1
155610,europe,unknown,2024-1
155630,europe,unknown,2024-1
155835,europe,stable,2024-1
155843,mediterranean,unknown,2024-1
155843,europe,unknown,2024-1
155980,mediterranean,increasing,2024-1
155980,europe,increasing,2024-1
156018,mediterranean,unknown,2024-1
156018,europe,unknown,2024-1
161328,mediterranean,stable,2024-1
161328,europe,stable,2024-1
161339,mediterranean,decreasing,2024-1
161339,europe,decreasing,2024-1
161345,europe,stable,2024-1
161361,europe,unknown,2024-1
161366,europe,stable,2024-1
161371,europe,unknown,2024-1
161377,europe,stable,2024-1
161383,europe,unknown,2024-1
161388,mediterranean,stable,2024-1
161388,europe,stable,2024-1
161397,mediterranean,decreasing,2024-1
161397,europe,decreasing,2024-1
161398,mediterranean,stable,2024-1
161398,europe,stable,2024-1
161425,mediterranean,decreasing,2024-1
161425,europe,unknown,2024-1
161432,mediterranean,unknown,2024-1
161432,europe,unknown,2024-1
161443,europe,unknown,2024-1
161453,mediterranean,decreasing,2024-1
161453,europe,decreasing,2024-1
161459,europe,decreasing,2024-1
161461,mediterranean,decreasing,2024-1
161461,europe,decreasing,2024-1
161463,mediterranean,decreasing,2024-1
161463,europe,decreasing,2024-1
161464,mediterranean,decreasing,2024-1
161464,europe,decreasing,2024-1
161475,europe,unknown,2024-1
161484,mediterranean,decreasing,2024-1
161484,europe,decreasing,2024-1
161485,mediterranean,decreasing,2024-1
161485,europe,decreasing,2024-1
161491,europe,stable,2024-1
161513,mediterranean,unknown,2024-1
161513,europe,unknown,2024-1
161521,europe,stable,2024-1
161542,europe,stable,2024-1
161551,europe,unknown,2024-1
161564,mediterranean,unknown,2024-1
161564,europe,unknown,2024-1
161569,mediterranean,decreasing,2024-1
161569,europe,decreasing,2024-1
161583,europe,unknown,2024-1
161622,europe,stable,2024-1
161626,mediterranean,decreasing,2024-1
161626,europe,unknown,2024-1
161666,europe,stable,2024-1
161673,mediterranean,unknown,2024-1
161673,europe,unknown,2024-1
161691,mediterranean,decreasing,2024-1
161691,europe,decreasing,2024-1
161696,mediterranean,decreasing,2024-1
161696,europe,decreasing,2024-1
161705,europe,stable,2024-1
161717,europe,increasing,2024-1
161729,europe,decreasing,2024-1
161731,mediterranean,unknown,2024-1
161731,europe,unknown,2024-1
161748,mediterranean,unknown,2024-1
161748,europe,unknown,2024-1
164280,pan-africa,unknown,2024-1
164280,europe,stable,2024-1
164508,pan-africa,decreasing,2024-1
164508,mediterranean,decreasing,2024-1
164508,europe,stable,2024-1
164513,pan-africa,stable,2024-1
164513,mediterranean,stable,2024-1
165769,western_africa,unknown,2024-1
165769,pan-africa,unknown,2024-1
165769,central_africa,unknown,2024-1
165769,southern_africa,unknown,2024-1
165778,pan-africa,unknown,2024-1
165778,southern_africa,unknown,2024-1
165780,western_africa,unknown,2024-1
165780,pan-africa,unknown,2024-1
165780,central_africa,unknown,2024-1
165780,southern_africa,unknown,2024-1
165788,western_africa,unknown,2024-1
165788,pan-africa,unknown,2024-1
165788,central_africa,unknown,2024-1
165788,southern_africa,unknown,2024-1
165803,western_africa,unknown,2024-1
165803,pan-africa,unknown,2024-1
165803,central_africa,unknown,2024-1
165803,southern_africa,stable,2024-1
165811,pan-africa,unknown,2024-1
165811,southern_africa,unknown,2024-1
166189,pan-africa,NA,2024-1
166189,southern_africa,unknown,2024-1
