name,count,code,country,presence,origin,distribution_code
2467,10,CA,Canada,Extant,Native,unspecified
2467,10,FR,France,Extant,Vagrant,unspecified
2467,10,GB,United Kingdom of Great Britain and Northern Ireland,Extant,Vagrant,unspecified
2467,10,GL,Greenland,Extant,Native,unspecified
2467,10,IE,Ireland,Extant,Vagrant,unspecified
2467,10,IS,Iceland,Extant,Native,unspecified
2467,10,NO,Norway,Extant,Native,unspecified
2467,10,RU,Russian Federation,Extant,Native,unspecified
2467,10,SJ,Svalbard and Jan Mayen,Extant,Native,unspecified
2467,10,US,United States of America,Extant,Native,unspecified
