name,count,code,country,presence,origin,distribution_code
46967817,31,AS,American Samoa,Extant,Native,unspecified
46967817,31,AU,Australia,Extant,Native,unspecified
46967817,31,BN,Brunei Darussalam,Extant,Native,unspecified
46967817,31,CA,Canada,Extant,Native,unspecified
46967817,31,CN,China,Extant,Native,unspecified
46967817,31,FJ,Fiji,Extant,Native,unspecified
46967817,31,FM,"Micronesia, Federated States of ",Extant,Native,unspecified
46967817,31,GU,Guam,Extant,Native,unspecified
46967817,31,ID,Indonesia,Extant,Native,unspecified
46967817,31,JP,Japan,Extant,Native,unspecified
46967817,31,KH,Cambodia,Extant,Native,unspecified
46967817,31,KI,Kiribati,Extant,Native,unspecified
46967817,31,KP,"Korea, Democratic People's Republic of",Extant,Native,unspecified
46967817,31,KR,"Korea, Republic of",Extant,Native,unspecified
46967817,31,MH,Marshall Islands,Extant,Native,unspecified
46967817,31,MP,Northern Mariana Islands,Extant,Native,unspecified
46967817,31,MY,Malaysia,Extant,Native,unspecified
46967817,31,NC,New Caledonia,Extant,Native,unspecified
46967817,31,NZ,New Zealand,Extant,Native,unspecified
46967817,31,PF,French Polynesia,Extant,Native,unspecified
46967817,31,PG,Papua New Guinea,Extant,Native,unspecified
46967817,31,PH,Philippines,Extant,Native,unspecified
46967817,31,PW,Palau,Extant,Native,unspecified
46967817,31,RU,Russian Federation,Extant,Native,unspecified
46967817,31,SB,Solomon Islands,Extant,Native,unspecified
46967817,31,TH,Thailand,Extant,Native,unspecified
46967817,31,TO,Tonga,Extant,Native,unspecified
46967817,31,TV,Tuvalu,Extant,Native,unspecified
46967817,31,TW,"Taiwan, Province of China",Extant,Native,unspecified
46967817,31,US,United States of America,Extant,Native,unspecified
46967817,31,WS,Samoa,Extant,Native,unspecified
