name,count,code,country,presence,origin,distribution_code
46967848,24,AO,Angola,Extant,Native,unspecified
46967848,24,AR,Argentina,Extant,Native,unspecified
46967848,24,BJ,Benin,Extant,Native,unspecified
46967848,24,BR,Brazil,Extant,Native,unspecified
46967848,24,CD,"Congo, The Democratic Republic of the",Extant,Native,unspecified
46967848,24,CG,Congo,Extant,Native,unspecified
46967848,24,CI,Côte d'Ivoire,Extant,Native,unspecified
46967848,24,CM,Cameroon,Extant,Native,unspecified
46967848,24,GA,Gabon,Extant,Native,unspecified
46967848,24,GH,Ghana,Extant,Native,unspecified
46967848,24,GM,Gambia,Extant,Native,unspecified
46967848,24,GN,Guinea,Extant,Native,unspecified
46967848,24,GQ,Equatorial Guinea,Extant,Native,unspecified
46967848,24,GW,Guinea-Bissau,Extant,Native,unspecified
46967848,24,LR,Liberia,Extant,Native,unspecified
46967848,24,"NA",Namibia,Extant,Native,unspecified
46967848,24,NG,Nigeria,Extant,Native,unspecified
46967848,24,SH,"Saint Helena, Ascension and Tristan da Cunha",Extant,Native,unspecified
46967848,24,SL,Sierra Leone,Extant,Native,unspecified
46967848,24,SN,Senegal,Extant,Native,unspecified
46967848,24,ST,Sao Tome and Principe,Extant,Native,unspecified
46967848,24,TG,Togo,Extant,Native,unspecified
46967848,24,UY,Uruguay,Extant,Native,unspecified
46967848,24,ZA,South Africa,Extant,Native,unspecified
