name,count,code,country,presence,origin,distribution_code
82031425,14,BD,Bangladesh,Extant,Native,unspecified
82031425,14,BN,Brunei Darussalam,Extant,Native,unspecified
82031425,14,CN,China,Extant,Native,unspecified
82031425,14,HK,Hong Kong,Extant,Native,unspecified
82031425,14,ID,Indonesia,Extant,Native,unspecified
82031425,14,IN,India,Extant,Native,unspecified
82031425,14,KH,Cambodia,Extant,Native,unspecified
82031425,14,MM,Myanmar,Extant,Native,unspecified
82031425,14,MY,Malaysia,Extant,Native,unspecified
82031425,14,PH,Philippines,Extant,Native,unspecified
82031425,14,SG,Singapore,Extant,Native,unspecified
82031425,14,TH,Thailand,Extant,Native,unspecified
82031425,14,TW,"Taiwan, Province of China",Extant,Native,unspecified
82031425,14,VN,Viet Nam,Extant,Native,unspecified
