name,count,code,country,presence,origin,distribution_code
132948040,5,ES,Spain,Extant,Native,unspecified
132948040,5,FR,France,Presence Uncertain,Vagrant,unspecified
132948040,5,GI,Gibraltar,Extant,Native,unspecified
132948040,5,MA,Morocco,Extant,Native,unspecified
132948040,5,PT,Portugal,Extant,Vagrant,unspecified
