name,count,code,country,presence,origin,distribution_code
11144,10,AQ,Antarctica,Extant,Native,unspecified
11144,10,AR,Argentina,Extant,Native,unspecified
11144,10,AU,Australia,Extant,Native,unspecified
11144,10,BV,Bouvet Island,Presence Uncertain,Native,unspecified
11144,10,CL,Chile,Extant,Native,unspecified
11144,10,FK,Falkland Islands (Malvinas),Extant,Native,unspecified
11144,10,GS,South Georgia and the South Sandwich Islands,Extant,Native,unspecified
11144,10,NZ,New Zealand,Extant,Native,unspecified
11144,10,TF,French Southern Territories,Extant,Native,unspecified
11144,10,ZA,South Africa,Extant,Native,unspecified
