name,count,code,country,presence,origin,distribution_code
16674437,23,AL,Albania,Presence Uncertain,Native,unspecified
16674437,23,BA,Bosnia and Herzegovina,Presence Uncertain,Native,unspecified
16674437,23,CY,Cyprus,Extant,Native,unspecified
16674437,23,DZ,Algeria,Extant,Native,unspecified
16674437,23,EG,Egypt,Extant,Native,unspecified
16674437,23,ES,Spain,Extant,Native,unspecified
16674437,23,FR,France,Extant,Native,unspecified
16674437,23,GI,Gibraltar,Extant,Native,unspecified
16674437,23,GR,Greece,Extant,Native,unspecified
16674437,23,HR,Croatia,Extant,Native,unspecified
16674437,23,IL,Israel,Extant,Native,unspecified
16674437,23,IT,Italy,Extant,Native,unspecified
16674437,23,LB,Lebanon,Presence Uncertain,Native,unspecified
16674437,23,LY,Libya,Presence Uncertain,Native,unspecified
16674437,23,MA,Morocco,Extant,Native,unspecified
16674437,23,MC,Monaco,Extant,Native,unspecified
16674437,23,ME,Montenegro,Presence Uncertain,Native,unspecified
16674437,23,MT,Malta,Extant,Native,unspecified
16674437,23,PS,"Palestine, State of",Presence Uncertain,Native,unspecified
16674437,23,RS,Serbia,Presence Uncertain,Native,unspecified
16674437,23,SY,Syrian Arab Republic,Presence Uncertain,Native,unspecified
16674437,23,TN,Tunisia,Extant,Native,unspecified
16674437,23,TR,Turkey,Extant,Native,unspecified
