name,count,code,country,presence,origin,distribution_code
16378423,24,AL,Albania,Presence Uncertain,Native,unspecified
16378423,24,BA,Bosnia and Herzegovina,Presence Uncertain,Native,unspecified
16378423,24,CY,Cyprus,Presence Uncertain,Native,unspecified
16378423,24,DZ,Algeria,Extant,Native,unspecified
16378423,24,EG,Egypt,Presence Uncertain,Native,unspecified
16378423,24,ES,Spain,Extant,Native,unspecified
16378423,24,FR,France,Extant,Native,unspecified
16378423,24,GI,Gibraltar,Presence Uncertain,Native,unspecified
16378423,24,GR,Greece,Extant,Native,unspecified
16378423,24,HR,Croatia,Presence Uncertain,Native,unspecified
16378423,24,IL,Israel,Extant,Native,unspecified
16378423,24,IT,Italy,Extant,Native,unspecified
16378423,24,LB,Lebanon,Presence Uncertain,Native,unspecified
16378423,24,LY,Libya,Presence Uncertain,Native,unspecified
16378423,24,MA,Morocco,Presence Uncertain,Native,unspecified
16378423,24,MC,Monaco,Extant,Native,unspecified
16378423,24,ME,Montenegro,Presence Uncertain,Native,unspecified
16378423,24,MT,Malta,Extant,Native,unspecified
16378423,24,PS,"Palestine, State of",Presence Uncertain,Native,unspecified
16378423,24,RS,Serbia,Presence Uncertain,Native,unspecified
16378423,24,SI,Slovenia,Presence Uncertain,Native,unspecified
16378423,24,SY,Syrian Arab Republic,Presence Uncertain,Native,unspecified
16378423,24,TN,Tunisia,Presence Uncertain,Native,unspecified
16378423,24,TR,Turkey,Presence Uncertain,Native,unspecified
