name,year,code,category
22823,2015,VU,Vulnerable
22823,2008,VU,Vulnerable
22823,2006,VU,Vulnerable
22823,1996,LR/cd,Lower Risk/conservation dependent
22823,1994,V,Vulnerable
22823,1990,V,Vulnerable
22823,1988,V,Vulnerable
22823,1986,V,Vulnerable
22823,1982,V,Vulnerable
22823,1965,NA,"""Less rare but believed to be threatened-requires watching"""
