name,year,code,category
17028,2017,CR,Critically Endangered
17028,2008,CR,Critically Endangered
17028,2007,CR,Critically Endangered
17028,1996,CR,Critically Endangered
17028,1994,E,Endangered
17028,1990,E,Endangered
17028,1988,V,Vulnerable
17028,1986,V,Vulnerable
