name,count,code,country,presence,origin,distribution_code
8784,24,BE,Belgium,Extant,Native,unspecified
8784,24,CA,Canada,Extant,Native,unspecified
8784,24,DE,Germany,Extant,Native,unspecified
8784,24,DK,Denmark,Extant,Native,unspecified
8784,24,EE,Estonia,Extant,Native,unspecified
8784,24,FI,Finland,Extant,Native,unspecified
8784,24,FO,Faroe Islands,Extant,Native,unspecified
8784,24,FR,France,Extant,Native,unspecified
8784,24,GB,United Kingdom of Great Britain and Northern Ireland,Extant,Native,unspecified
8784,24,GG,Guernsey,Extant,Native,unspecified
8784,24,GL,Greenland,Extant,Native,unspecified
8784,24,IM,Isle of Man,Extant,Native,unspecified
8784,24,IR,"Iran, Islamic Republic of",Extant,Native,unspecified
8784,24,IS,Iceland,Extant,Native,unspecified
8784,24,JE,Jersey,Extant,Native,unspecified
8784,24,LT,Lithuania,Extant,Native,unspecified
8784,24,LV,Latvia,Extant,Native,unspecified
8784,24,NL,Netherlands,Extant,Native,unspecified
8784,24,NO,Norway,Extant,Native,unspecified
8784,24,PL,Poland,Extant,Native,unspecified
8784,24,RU,Russian Federation,Extant,Native,unspecified
8784,24,SE,Sweden,Extant,Native,unspecified
8784,24,SJ,Svalbard and Jan Mayen,Extant,Native,unspecified
8784,24,US,United States of America,Extant,Native,unspecified
