name,count,code,country,presence,origin,distribution_code
16369383,24,AL,Albania,Extant,Native,unspecified
16369383,24,BA,Bosnia and Herzegovina,Extant,Native,unspecified
16369383,24,CY,Cyprus,Extant,Native,unspecified
16369383,24,DZ,Algeria,Extant,Native,unspecified
16369383,24,EG,Egypt,Presence Uncertain,Native,unspecified
16369383,24,ES,Spain,Extant,Native,unspecified
16369383,24,FR,France,Extant,Native,unspecified
16369383,24,GI,Gibraltar,Extant,Native,unspecified
16369383,24,GR,Greece,Extant,Native,unspecified
16369383,24,HR,Croatia,Extant,Native,unspecified
16369383,24,IL,Israel,Extant,Native,unspecified
16369383,24,IT,Italy,Extant,Native,unspecified
16369383,24,LB,Lebanon,Extant,Native,unspecified
16369383,24,LY,Libya,Extant,Native,unspecified
16369383,24,MA,Morocco,Extant,Native,unspecified
16369383,24,MC,Monaco,Extant,Native,unspecified
16369383,24,ME,Montenegro,Extant,Native,unspecified
16369383,24,MT,Malta,Extant,Native,unspecified
16369383,24,PS,"Palestine, State of",Presence Uncertain,Native,unspecified
16369383,24,RS,Serbia,Extant,Native,unspecified
16369383,24,SI,Slovenia,Extant,Native,unspecified
16369383,24,SY,Syrian Arab Republic,Extant,Native,unspecified
16369383,24,TN,Tunisia,Extant,Native,unspecified
16369383,24,TR,Turkey,Extant,Native,unspecified
