name,count,code,country,presence,origin,distribution_code
41712,15,BM,Bermuda,Extant,Native,unspecified
41712,15,CA,Canada,Extant,Native,unspecified
41712,15,EH,Western Sahara,Presence Uncertain,Native,unspecified
41712,15,ES,Spain,Possibly Extant,Native,unspecified
41712,15,FO,Faroe Islands,Presence Uncertain,Native,unspecified
41712,15,FR,France,Presence Uncertain,Native,unspecified
41712,15,GB,United Kingdom of Great Britain and Northern Ireland,Possibly Extant,Native,unspecified
41712,15,GL,Greenland,Extant,Native,unspecified
41712,15,IE,Ireland,Presence Uncertain,Native,unspecified
41712,15,IS,Iceland,Extant,Native,unspecified
41712,15,MA,Morocco,Presence Uncertain,Native,unspecified
41712,15,NO,Norway,Extant,Native,unspecified
41712,15,PM,Saint Pierre and Miquelon,Extant,Native,unspecified
41712,15,PT,Portugal,Extant,Native,unspecified
41712,15,US,United States of America,Extant,Native,unspecified
