name,count,code,country,presence,origin,distribution_code
155123,21,BE,Belgium,Extant,Native,unspecified
155123,21,CA,Canada,Extant,Native,unspecified
155123,21,DE,Germany,Extant,Native,unspecified
155123,21,DK,Denmark,Extant,Native,unspecified
155123,21,EE,Estonia,Presence Uncertain,Native,unspecified
155123,21,FI,Finland,Extant,Native,unspecified
155123,21,FO,Faroe Islands,Extant,Native,unspecified
155123,21,FR,France,Extant,Native,unspecified
155123,21,GB,United Kingdom of Great Britain and Northern Ireland,Extant,Native,unspecified
155123,21,GL,Greenland,Extant,Native,unspecified
155123,21,IE,Ireland,Extant,Native,unspecified
155123,21,IS,Iceland,Extant,Native,unspecified
155123,21,LT,Lithuania,Extant,Native,unspecified
155123,21,LV,Latvia,Extant,Native,unspecified
155123,21,NL,Netherlands,Extant,Native,unspecified
155123,21,NO,Norway,Extant,Native,unspecified
155123,21,PL,Poland,Extant,Native,unspecified
155123,21,RU,Russian Federation,Extant,Native,unspecified
155123,21,SE,Sweden,Extant,Native,unspecified
155123,21,SJ,Svalbard and Jan Mayen,Extant,Native,unspecified
155123,21,US,United States of America,Extant,Native,unspecified
