name,count,code,country,presence,origin,distribution_code
41714,48,AE,United Arab Emirates,Extant,Native,unspecified
41714,48,AU,Australia,Extant,Native,unspecified
41714,48,BD,Bangladesh,Extant,Native,unspecified
41714,48,BH,Bahrain,Extant,Native,unspecified
41714,48,BN,Brunei Darussalam,Extant,Native,unspecified
41714,48,CN,China,Extant,Native,unspecified
41714,48,CX,Christmas Island,Presence Uncertain,Native,unspecified
41714,48,DJ,Djibouti,Extant,Native,unspecified
41714,48,EG,Egypt,Extant,Native,unspecified
41714,48,ER,Eritrea,Extant,Native,unspecified
41714,48,HK,Hong Kong,Presence Uncertain,Native,unspecified
41714,48,ID,Indonesia,Extant,Native,unspecified
41714,48,IN,India,Extant,Native,unspecified
41714,48,IQ,Iraq,Extant,Native,unspecified
41714,48,IR,"Iran, Islamic Republic of",Extant,Native,unspecified
41714,48,JO,Jordan,Extant,Native,unspecified
41714,48,JP,Japan,Extant,Native,unspecified
41714,48,KE,Kenya,Extant,Native,unspecified
41714,48,KH,Cambodia,Extant,Native,unspecified
41714,48,KM,Comoros,Extant,Native,unspecified
41714,48,KW,Kuwait,Extant,Native,unspecified
41714,48,LK,Sri Lanka,Extant,Native,unspecified
41714,48,MG,Madagascar,Extant,Native,unspecified
41714,48,MM,Myanmar,Extant,Native,unspecified
41714,48,MO,Macao,Presence Uncertain,Vagrant,unspecified
41714,48,MU,Mauritius,Extant,Native,unspecified
41714,48,MV,Maldives,Extant,Native,unspecified
41714,48,MY,Malaysia,Extant,Native,unspecified
41714,48,MZ,Mozambique,Extant,Native,unspecified
41714,48,OM,Oman,Extant,Native,unspecified
41714,48,PG,Papua New Guinea,Extant,Native,unspecified
41714,48,PH,Philippines,Extant,Native,unspecified
41714,48,PK,Pakistan,Extant,Native,unspecified
41714,48,QA,Qatar,Extant,Native,unspecified
41714,48,SA,Saudi Arabia,Extant,Native,unspecified
41714,48,SB,Solomon Islands,Extant,Native,unspecified
41714,48,SC,Seychelles,Extant,Native,unspecified
41714,48,SD,Sudan,Extant,Native,unspecified
41714,48,SG,Singapore,Extant,Native,unspecified
41714,48,SO,Somalia,Extant,Native,unspecified
41714,48,TH,Thailand,Extant,Native,unspecified
41714,48,TL,Timor-Leste,Extant,Native,unspecified
41714,48,TW,"Taiwan, Province of China",Extant,Native,unspecified
41714,48,TZ,"Tanzania, United Republic of",Extant,Native,unspecified
41714,48,VN,Viet Nam,Presence Uncertain,Native,unspecified
41714,48,YE,Yemen,Extant,Native,unspecified
41714,48,YT,Mayotte,Extant,Native,unspecified
41714,48,ZA,South Africa,Extant,Native,unspecified
