name,count,code,country,presence,origin,distribution_code
13249,14,AQ,Antarctica,Extant,Native,unspecified
13249,14,AR,Argentina,Extant,Native,unspecified
13249,14,AU,Australia,Extant,Native,unspecified
13249,14,BR,Brazil,Extant,Native,unspecified
13249,14,CL,Chile,Extant,Native,unspecified
13249,14,FK,Falkland Islands (Malvinas),Extant,Native,unspecified
13249,14,GS,South Georgia and the South Sandwich Islands,Extant,Native,unspecified
13249,14,HM,Heard Island and McDonald Islands,Extant,Native,unspecified
13249,14,MM,Myanmar,Extant,Vagrant,unspecified
13249,14,"NA",Namibia,Extant,Native,unspecified
13249,14,NZ,New Zealand,Extant,Native,unspecified
13249,14,TF,French Southern Territories,Extant,Native,unspecified
13249,14,UY,Uruguay,Extant,Native,unspecified
13249,14,ZA,South Africa,Extant,Native,unspecified
