name,count,code,country,presence,origin,distribution_code
8097,11,CA,Canada,Extant,Native,unspecified
8097,11,CN,China,Extant,Native,unspecified
8097,11,GB,United Kingdom of Great Britain and Northern Ireland,Extinct Post-1500,Native,unspecified
8097,11,IS,Iceland,Possibly Extinct,Native,unspecified
8097,11,JP,Japan,Extant,Native,unspecified
8097,11,KP,"Korea, Democratic People's Republic of",Possibly Extinct,Native,unspecified
8097,11,KR,"Korea, Republic of",Possibly Extinct,Native,unspecified
8097,11,MX,Mexico,Extant,Native,unspecified
8097,11,RU,Russian Federation,Extant,Native,unspecified
8097,11,US,United States of America,Extant,Native,unspecified
8097,11,VN,Viet Nam,Presence Uncertain,Native,unspecified
