name,count,code,country,presence,origin,distribution_code
41672,21,CA,Canada,Extant,Native,unspecified
41672,21,CN,China,Extant,Vagrant,unspecified
41672,21,DE,Germany,Extant,Vagrant,unspecified
41672,21,DK,Denmark,Extant,Vagrant,unspecified
41672,21,EE,Estonia,Extant,Native,unspecified
41672,21,FI,Finland,Extant,Native,unspecified
41672,21,FO,Faroe Islands,Extant,Vagrant,unspecified
41672,21,FR,France,Extant,Vagrant,unspecified
41672,21,GB,United Kingdom of Great Britain and Northern Ireland,Extant,Vagrant,unspecified
41672,21,GL,Greenland,Extant,Native,unspecified
41672,21,IS,Iceland,Extant,Vagrant,unspecified
41672,21,JP,Japan,Extant,Native,unspecified
41672,21,LT,Lithuania,Extant,Vagrant,unspecified
41672,21,LV,Latvia,Extant,Native,unspecified
41672,21,NO,Norway,Extant,Native,unspecified
41672,21,PL,Poland,Extant,Vagrant,unspecified
41672,21,PT,Portugal,Extant,Vagrant,unspecified
41672,21,RU,Russian Federation,Extant,Native,unspecified
41672,21,SE,Sweden,Extant,Native,unspecified
41672,21,SJ,Svalbard and Jan Mayen,Extant,Native,unspecified
41672,21,US,United States of America,Extant,Native,unspecified
