name,count,code,country,presence,origin,distribution_code
3778,8,AR,Argentina,Extant,Native,unspecified
3778,8,AU,Australia,Extant,Native,unspecified
3778,8,CL,Chile,Extant,Native,unspecified
3778,8,FK,Falkland Islands (Malvinas),Extant,Native,unspecified
3778,8,"NA",Namibia,Extant,Native,unspecified
3778,8,NZ,New Zealand,Extant,Native,unspecified
3778,8,TF,French Southern Territories,Presence Uncertain,Native,unspecified
3778,8,ZA,South Africa,Extant,Native,unspecified
