name,count,code,country,presence,origin,distribution_code
17013,20,BE,Belgium,Extant,Native,unspecified
17013,20,CA,Canada,Extant,Native,unspecified
17013,20,DE,Germany,Extant,Native,unspecified
17013,20,DK,Denmark,Extant,Native,unspecified
17013,20,ES,Spain,Extant,Vagrant,unspecified
17013,20,FI,Finland,Extant,Native,unspecified
17013,20,FR,France,Extant,Native,unspecified
17013,20,GB,United Kingdom of Great Britain and Northern Ireland,Extant,Native,unspecified
17013,20,GL,Greenland,Extant,Native,unspecified
17013,20,IE,Ireland,Extant,Native,unspecified
17013,20,IS,Iceland,Extant,Native,unspecified
17013,20,JP,Japan,Extant,Native,unspecified
17013,20,MX,Mexico,Extant,Native,unspecified
17013,20,NL,Netherlands,Extant,Native,unspecified
17013,20,NO,Norway,Extant,Native,unspecified
17013,20,PT,Portugal,Extant,Vagrant,unspecified
17013,20,RU,Russian Federation,Extant,Native,unspecified
17013,20,SE,Sweden,Extant,Native,unspecified
17013,20,SJ,Svalbard and Jan Mayen,Extant,Native,unspecified
17013,20,US,United States of America,Extant,Native,unspecified
