name,count,code,country,presence,origin,distribution_code
19855,30,AR,Argentina,Extant,Introduced,unspecified
19855,30,AU,Australia,Extant,Introduced,unspecified
19855,30,BE,Belgium,Extant,Native,unspecified
19855,30,CA,Canada,Extant,Native,unspecified
19855,30,CH,Switzerland,Extinct Post-1500,Native,unspecified
19855,30,CL,Chile,Extant,Introduced,unspecified
19855,30,CZ,Czechia,Extinct Post-1500,Native,unspecified
19855,30,DE,Germany,Extant,Native,unspecified
19855,30,DK,Denmark,Extant,Native,unspecified
19855,30,EE,Estonia,Extant,Native,unspecified
19855,30,ES,Spain,Extant,Native,unspecified
19855,30,FI,Finland,Extant,Native,unspecified
19855,30,FO,Faroe Islands,Extant,Native,unspecified
19855,30,FR,France,Extant,Native,unspecified
19855,30,GB,United Kingdom of Great Britain and Northern Ireland,Extant,Native,unspecified
19855,30,GL,Greenland,Extant,Native,unspecified
19855,30,IE,Ireland,Extant,Native,unspecified
19855,30,IS,Iceland,Extant,Native,unspecified
19855,30,IT,Italy,Extant,Native,unspecified
19855,30,LT,Lithuania,Extant,Native,unspecified
19855,30,LV,Latvia,Extant,Native,unspecified
19855,30,NL,Netherlands,Extant,Native,unspecified
19855,30,NO,Norway,Extant,Native,unspecified
19855,30,NZ,New Zealand,Extant,Introduced,unspecified
19855,30,PL,Poland,Extant,Native,unspecified
19855,30,PT,Portugal,Extant,Native,unspecified
19855,30,RU,Russian Federation,Extant,Native,unspecified
19855,30,SE,Sweden,Extant,Native,unspecified
19855,30,SK,Slovakia,Extant,Native,unspecified
19855,30,US,United States of America,Extant,Native,unspecified
