name,year,code,category
13006,2018,LC,Least Concern
13006,2008,LC,Least Concern
13006,1996,VU,Vulnerable
13006,1994,V,Vulnerable
13006,1990,V,Vulnerable
13006,1988,E,Endangered
13006,1986,E,Endangered
13006,1965,NA,"""Less rare but believed to be threatened-requires watching"""
