name,count,code,country,presence,origin,distribution_code
39338,16,AU,Australia,Extant,Native,unspecified
39338,16,BR,Brazil,Extant,Native,unspecified
39338,16,CN,China,Extant,Native,unspecified
39338,16,EC,Ecuador,Extant,Native,unspecified
39338,16,ID,Indonesia,Extant,Native,unspecified
39338,16,JP,Japan,Extant,Native,unspecified
39338,16,LK,Sri Lanka,Extant,Native,unspecified
39338,16,MX,Mexico,Extant,Native,unspecified
39338,16,PE,Peru,Extant,Native,unspecified
39338,16,PH,Philippines,Extant,Native,unspecified
39338,16,PR,Puerto Rico,Extant,Native,unspecified
39338,16,SN,Senegal,Extant,Native,unspecified
39338,16,TW,"Taiwan, Province of China",Extant,Native,unspecified
39338,16,US,United States of America,Extant,Native,unspecified
39338,16,VN,Viet Nam,Extant,Native,unspecified
39338,16,ZA,South Africa,Extant,Native,unspecified
