name,count,code,country,presence,origin,distribution_code
46967838,23,AO,Angola,Extant,Native,unspecified
46967838,23,AR,Argentina,Extant,Native,unspecified
46967838,23,BJ,Benin,Extant,Native,unspecified
46967838,23,BR,Brazil,Extant,Native,unspecified
46967838,23,CD,"Congo, The Democratic Republic of the",Extant,Native,unspecified
46967838,23,CG,Congo,Extant,Native,unspecified
46967838,23,CI,Côte d'Ivoire,Extant,Native,unspecified
46967838,23,CM,Cameroon,Extant,Native,unspecified
46967838,23,GA,Gabon,Extant,Native,unspecified
46967838,23,GM,Gambia,Extant,Native,unspecified
46967838,23,GN,Guinea,Extant,Native,unspecified
46967838,23,GQ,Equatorial Guinea,Extant,Native,unspecified
46967838,23,GW,Guinea-Bissau,Extant,Native,unspecified
46967838,23,LR,Liberia,Extant,Native,unspecified
46967838,23,"NA",Namibia,Extant,Native,unspecified
46967838,23,NG,Nigeria,Extant,Native,unspecified
46967838,23,SH,"Saint Helena, Ascension and Tristan da Cunha",Extant,Native,unspecified
46967838,23,SL,Sierra Leone,Extant,Native,unspecified
46967838,23,SN,Senegal,Extant,Native,unspecified
46967838,23,ST,Sao Tome and Principe,Extant,Native,unspecified
46967838,23,TG,Togo,Extant,Native,unspecified
46967838,23,UY,Uruguay,Extant,Native,unspecified
46967838,23,ZA,South Africa,Extant,Native,unspecified
