name,count,code,country,presence,origin,distribution_code
16381144,23,AL,Albania,Extant,Native,unspecified
16381144,23,BA,Bosnia and Herzegovina,Presence Uncertain,Native,unspecified
16381144,23,CY,Cyprus,Presence Uncertain,Native,unspecified
16381144,23,DZ,Algeria,Extant,Native,unspecified
16381144,23,EG,Egypt,Presence Uncertain,Native,unspecified
16381144,23,ES,Spain,Extant,Native,unspecified
16381144,23,FR,France,Extant,Native,unspecified
16381144,23,GI,Gibraltar,Extant,Native,unspecified
16381144,23,GR,Greece,Extant,Native,unspecified
16381144,23,HR,Croatia,Extant,Native,unspecified
16381144,23,IL,Israel,Extant,Native,unspecified
16381144,23,IT,Italy,Extant,Native,unspecified
16381144,23,LB,Lebanon,Presence Uncertain,Native,unspecified
16381144,23,LY,Libya,Presence Uncertain,Native,unspecified
16381144,23,MA,Morocco,Presence Uncertain,Native,unspecified
16381144,23,MC,Monaco,Extant,Native,unspecified
16381144,23,ME,Montenegro,Presence Uncertain,Native,unspecified
16381144,23,MT,Malta,Presence Uncertain,Native,unspecified
16381144,23,PS,"Palestine, State of",Presence Uncertain,Native,unspecified
16381144,23,SI,Slovenia,Presence Uncertain,Native,unspecified
16381144,23,SY,Syrian Arab Republic,Presence Uncertain,Native,unspecified
16381144,23,TN,Tunisia,Presence Uncertain,Native,unspecified
16381144,23,TR,Turkey,Extant,Native,unspecified
