name,count,code,country,presence,origin,distribution_code
16376479,23,AL,Albania,Presence Uncertain,Vagrant,unspecified
16376479,23,BA,Bosnia and Herzegovina,Presence Uncertain,Vagrant,unspecified
16376479,23,CY,Cyprus,Presence Uncertain,Vagrant,unspecified
16376479,23,DZ,Algeria,Extant,Native,unspecified
16376479,23,EG,Egypt,Presence Uncertain,Vagrant,unspecified
16376479,23,ES,Spain,Extant,Native,unspecified
16376479,23,FR,France,Extant,Native,unspecified
16376479,23,GI,Gibraltar,Extant,Native,unspecified
16376479,23,GR,Greece,Presence Uncertain,Vagrant,unspecified
16376479,23,HR,Croatia,Presence Uncertain,Vagrant,unspecified
16376479,23,IL,Israel,Presence Uncertain,Vagrant,unspecified
16376479,23,IT,Italy,Extant,Native,unspecified
16376479,23,LB,Lebanon,Presence Uncertain,Vagrant,unspecified
16376479,23,LY,Libya,Presence Uncertain,Native,unspecified
16376479,23,MA,Morocco,Extant,Native,unspecified
16376479,23,MC,Monaco,Extant,Native,unspecified
16376479,23,ME,Montenegro,Presence Uncertain,Vagrant,unspecified
16376479,23,MT,Malta,Presence Uncertain,Native,unspecified
16376479,23,PS,"Palestine, State of",Presence Uncertain,Vagrant,unspecified
16376479,23,SI,Slovenia,Presence Uncertain,Vagrant,unspecified
16376479,23,SY,Syrian Arab Republic,Presence Uncertain,Vagrant,unspecified
16376479,23,TN,Tunisia,Presence Uncertain,Native,unspecified
16376479,23,TR,Turkey,Presence Uncertain,Vagrant,unspecified
