name,year,code,category
11533,2019,CR,Critically Endangered
11533,1996,CR,Critically Endangered
11533,1994,E,Endangered
11533,1990,E,Endangered
11533,1988,E,Endangered
11533,1986,E,Endangered
11533,1982,E,Endangered
