"rgn_id","commodity","product","year","gapfill"
5,"Ornamental fish nei","ornamentals",1984,"none"
5,"Ornamental fish nei","ornamentals",1985,"zerofill"
5,"Ornamental fish nei","ornamentals",1986,"none"
5,"Ornamental fish nei","ornamentals",1987,"none"
5,"Ornamental fish nei","ornamentals",1988,"zerofill"
5,"Ornamental fish nei","ornamentals",1989,"zerofill"
5,"Ornamental fish nei","ornamentals",1990,"zerofill"
5,"Ornamental fish nei","ornamentals",1991,"zerofill"
5,"Ornamental fish nei","ornamentals",1992,"zerofill"
5,"Ornamental fish nei","ornamentals",1993,"zerofill"
5,"Ornamental fish nei","ornamentals",1994,"zerofill"
5,"Ornamental fish nei","ornamentals",1995,"zerofill"
5,"Ornamental fish nei","ornamentals",1996,"zerofill"
5,"Ornamental fish nei","ornamentals",1997,"none"
5,"Ornamental fish nei","ornamentals",1998,"none"
5,"Ornamental fish nei","ornamentals",1999,"none"
5,"Ornamental fish nei","ornamentals",2000,"none"
5,"Ornamental fish nei","ornamentals",2001,"none"
5,"Ornamental fish nei","ornamentals",2002,"none"
5,"Ornamental fish nei","ornamentals",2003,"none"
5,"Ornamental fish nei","ornamentals",2004,"none"
5,"Ornamental fish nei","ornamentals",2005,"none"
5,"Ornamental fish nei","ornamentals",2006,"none"
5,"Ornamental fish nei","ornamentals",2007,"none"
5,"Ornamental fish nei","ornamentals",2008,"none"
5,"Ornamental fish nei","ornamentals",2009,"none"
5,"Ornamental fish nei","ornamentals",2010,"none"
5,"Ornamental fish nei","ornamentals",2011,"none"
5,"Ornamental fish nei","ornamentals",2012,"none"
5,"Ornamental fish nei","ornamentals",2013,"none"
5,"Ornamental fish nei","ornamentals",2014,"none"
5,"Ornamental fish nei","ornamentals",2015,"r1_t_rgn"
5,"Ornamental fish nei","ornamentals",2016,"r1_t_rgn"
5,"Ornamental fish nei","ornamentals",2017,"zerofill"
5,"Ornamental fish nei","ornamentals",2018,"zerofill"
5,"Ornamental fish nei","ornamentals",2019,"endfill"
5,"Ornamental saltwater fish","ornamentals",2014,"none"
5,"Ornamental saltwater fish","ornamentals",2015,"none"
5,"Ornamental saltwater fish","ornamentals",2016,"none"
5,"Ornamental saltwater fish","ornamentals",2017,"none"
5,"Ornamental saltwater fish","ornamentals",2018,"none"
5,"Ornamental saltwater fish","ornamentals",2019,"none"
6,"Ornamental fish nei","ornamentals",2003,"r2_t_gr"
6,"Ornamental fish nei","ornamentals",2004,"r2_t_gr"
6,"Ornamental fish nei","ornamentals",2005,"r2_t_gr"
6,"Ornamental fish nei","ornamentals",2006,"zerofill"
6,"Ornamental fish nei","ornamentals",2007,"zerofill"
6,"Ornamental fish nei","ornamentals",2008,"zerofill"
6,"Ornamental fish nei","ornamentals",2009,"zerofill"
6,"Ornamental fish nei","ornamentals",2010,"zerofill"
6,"Ornamental fish nei","ornamentals",2011,"zerofill"
6,"Ornamental fish nei","ornamentals",2012,"zerofill"
6,"Ornamental fish nei","ornamentals",2013,"zerofill"
6,"Ornamental fish nei","ornamentals",2014,"zerofill"
6,"Ornamental fish nei","ornamentals",2015,"r2_t_gr"
6,"Ornamental fish nei","ornamentals",2016,"r2_t_gr"
6,"Ornamental fish nei","ornamentals",2017,"zerofill"
6,"Ornamental fish nei","ornamentals",2018,"zerofill"
6,"Ornamental fish nei","ornamentals",2019,"endfill"
6,"Ornamental saltwater fish","ornamentals",2004,"r2_t_gr"
6,"Ornamental saltwater fish","ornamentals",2005,"r2_t_gr"
6,"Ornamental saltwater fish","ornamentals",2006,"zerofill"
6,"Ornamental saltwater fish","ornamentals",2007,"zerofill"
6,"Ornamental saltwater fish","ornamentals",2008,"zerofill"
6,"Ornamental saltwater fish","ornamentals",2009,"zerofill"
6,"Ornamental saltwater fish","ornamentals",2010,"zerofill"
6,"Ornamental saltwater fish","ornamentals",2011,"zerofill"
6,"Ornamental saltwater fish","ornamentals",2012,"r2_t_gr"
6,"Ornamental saltwater fish","ornamentals",2013,"r2_t_gr"
6,"Ornamental saltwater fish","ornamentals",2014,"r2_t_gr"
6,"Ornamental saltwater fish","ornamentals",2015,"r2_t_gr"
6,"Ornamental saltwater fish","ornamentals",2016,"r2_t_gr"
6,"Ornamental saltwater fish","ornamentals",2017,"r2_t_gr"
6,"Ornamental saltwater fish","ornamentals",2018,"none"
6,"Ornamental saltwater fish","ornamentals",2019,"endfill"
7,"Ornamental fish nei","ornamentals",1996,"r2_t_gr"
7,"Ornamental fish nei","ornamentals",1997,"r2_t_gr"
7,"Ornamental fish nei","ornamentals",1998,"r2_t_gr"
7,"Ornamental fish nei","ornamentals",1999,"r2_t_gr"
7,"Ornamental fish nei","ornamentals",2000,"r2_t_gr"
7,"Ornamental fish nei","ornamentals",2001,"r2_t_gr"
7,"Ornamental fish nei","ornamentals",2002,"none"
7,"Ornamental fish nei","ornamentals",2003,"none"
7,"Ornamental fish nei","ornamentals",2004,"none"
7,"Ornamental fish nei","ornamentals",2005,"none"
7,"Ornamental fish nei","ornamentals",2006,"none"
7,"Ornamental fish nei","ornamentals",2007,"none"
7,"Ornamental fish nei","ornamentals",2008,"none"
7,"Ornamental fish nei","ornamentals",2009,"none"
7,"Ornamental fish nei","ornamentals",2010,"none"
7,"Ornamental fish nei","ornamentals",2011,"zerofill"
7,"Ornamental fish nei","ornamentals",2012,"zerofill"
7,"Ornamental fish nei","ornamentals",2013,"zerofill"
7,"Ornamental fish nei","ornamentals",2014,"zerofill"
7,"Ornamental fish nei","ornamentals",2015,"zerofill"
7,"Ornamental fish nei","ornamentals",2016,"zerofill"
7,"Ornamental fish nei","ornamentals",2017,"zerofill"
7,"Ornamental fish nei","ornamentals",2018,"zerofill"
7,"Ornamental fish nei","ornamentals",2019,"endfill"
7,"Other seaweeds and aquatic plants and products thereof","seaweeds",2004,"none"
7,"Other seaweeds and aquatic plants and products thereof","seaweeds",2005,"none"
7,"Other seaweeds and aquatic plants and products thereof","seaweeds",2006,"none"
7,"Other seaweeds and aquatic plants and products thereof","seaweeds",2007,"none"
7,"Other seaweeds and aquatic plants and products thereof","seaweeds",2008,"none"
7,"Other seaweeds and aquatic plants and products thereof","seaweeds",2009,"none"
7,"Other seaweeds and aquatic plants and products thereof","seaweeds",2010,"none"
7,"Other seaweeds and aquatic plants and products thereof","seaweeds",2011,"none"
7,"Other seaweeds and aquatic plants and products thereof","seaweeds",2012,"none"
7,"Other seaweeds and aquatic plants and products thereof","seaweeds",2013,"none"
7,"Other seaweeds and aquatic plants and products thereof","seaweeds",2014,"none"
7,"Other seaweeds and aquatic plants and products thereof","seaweeds",2015,"none"
7,"Other seaweeds and aquatic plants and products thereof","seaweeds",2016,"zerofill"
7,"Other seaweeds and aquatic plants and products thereof","seaweeds",2017,"zerofill"
7,"Other seaweeds and aquatic plants and products thereof","seaweeds",2018,"zerofill"
7,"Other seaweeds and aquatic plants and products thereof","seaweeds",2019,"endfill"
7,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",2016,"none"
7,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",2017,"none"
7,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",2018,"none"
7,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",2019,"none"
7,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",2016,"none"
7,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",2017,"none"
7,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",2018,"none"
7,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",2019,"none"
8,"Ornamental fish nei","ornamentals",1995,"r3_t_gl"
8,"Ornamental fish nei","ornamentals",1996,"r3_t_gl"
8,"Ornamental fish nei","ornamentals",1997,"zerofill"
8,"Ornamental fish nei","ornamentals",1998,"r3_t_gl"
8,"Ornamental fish nei","ornamentals",1999,"zerofill"
8,"Ornamental fish nei","ornamentals",2000,"zerofill"
8,"Ornamental fish nei","ornamentals",2001,"zerofill"
8,"Ornamental fish nei","ornamentals",2002,"r3_t_gl"
8,"Ornamental fish nei","ornamentals",2003,"r3_t_gl"
8,"Ornamental fish nei","ornamentals",2004,"r3_t_gl"
8,"Ornamental fish nei","ornamentals",2005,"r3_t_gl"
8,"Ornamental fish nei","ornamentals",2006,"r3_t_gl"
8,"Ornamental fish nei","ornamentals",2007,"r3_t_gl"
8,"Ornamental fish nei","ornamentals",2008,"zerofill"
8,"Ornamental fish nei","ornamentals",2009,"zerofill"
8,"Ornamental fish nei","ornamentals",2010,"zerofill"
8,"Ornamental fish nei","ornamentals",2011,"r3_t_gl"
8,"Ornamental fish nei","ornamentals",2012,"zerofill"
8,"Ornamental fish nei","ornamentals",2013,"zerofill"
8,"Ornamental fish nei","ornamentals",2014,"zerofill"
8,"Ornamental fish nei","ornamentals",2015,"zerofill"
8,"Ornamental fish nei","ornamentals",2016,"zerofill"
8,"Ornamental fish nei","ornamentals",2017,"zerofill"
8,"Ornamental fish nei","ornamentals",2018,"zerofill"
8,"Ornamental fish nei","ornamentals",2019,"endfill"
8,"Ornamental saltwater fish","ornamentals",2013,"r1_t_rgn"
8,"Ornamental saltwater fish","ornamentals",2014,"zerofill"
8,"Ornamental saltwater fish","ornamentals",2015,"r1_t_rgn"
8,"Ornamental saltwater fish","ornamentals",2016,"none"
8,"Ornamental saltwater fish","ornamentals",2017,"none"
8,"Ornamental saltwater fish","ornamentals",2018,"none"
8,"Ornamental saltwater fish","ornamentals",2019,"none"
9,"Ornamental saltwater fish","ornamentals",1991,"r2_t_gr"
9,"Ornamental saltwater fish","ornamentals",1992,"r2_t_gr"
9,"Ornamental saltwater fish","ornamentals",1993,"zerofill"
9,"Ornamental saltwater fish","ornamentals",1994,"zerofill"
9,"Ornamental saltwater fish","ornamentals",1995,"zerofill"
9,"Ornamental saltwater fish","ornamentals",1996,"none"
9,"Ornamental saltwater fish","ornamentals",1997,"none"
9,"Ornamental saltwater fish","ornamentals",1998,"none"
9,"Ornamental saltwater fish","ornamentals",1999,"none"
9,"Ornamental saltwater fish","ornamentals",2000,"none"
9,"Ornamental saltwater fish","ornamentals",2001,"none"
9,"Ornamental saltwater fish","ornamentals",2002,"r2_t_gr"
9,"Ornamental saltwater fish","ornamentals",2003,"r2_t_gr"
