"rgn_id","trend"
1,0
2,0
3,0
4,0
5,0
6,0
7,0.0058
8,1e-04
9,0
10,3e-04
11,0
12,0
13,1e-04
14,-0.085
15,0.0025
16,-0.0319
17,0.059
18,0.0118
19,0
20,-0.0303
21,-0.2215
24,0.0014
25,-0.0021
26,0.0287
28,0
29,1e-04
30,0
31,0.0015
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0.5407
41,2e-04
42,0
43,1e-04
44,0
45,1e-04
46,0
47,-0.0243
48,0.0274
49,-0.0098
50,-0.0411
51,0.0301
52,0.0018
53,0.016
54,0.0027
55,0
56,0
57,0
58,-0.0337
59,0.0109
60,0.0095
61,-0.0106
62,0.0105
63,0
64,0
65,0
66,0
67,-0.0344
68,0.0196
69,0.0498
70,0.1286
71,-0.005
72,0.0848
73,0.0029
74,0.0159
75,0.0267
76,0.0142
77,0.0047
78,-0.0233
79,-0.0176
80,0.0384
81,0.0073
82,-0.0132
84,7e-04
85,0
86,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,1e-04
100,0.0013
101,0
102,0
103,0
104,-1e-04
105,0
106,3e-04
107,0
108,0
110,0.001
111,0
112,-0.0279
113,0
114,0.0034
115,0.0081
116,0
117,0
118,0
119,-0.2365
120,-0.0199
121,0
122,0.0157
123,0.0308
124,-0.0335
125,-1e-04
126,2e-04
127,0
129,0.0407
130,-0.0057
131,-0.0031
132,0.0081
133,-0.0028
134,-0.0284
135,-0.0238
136,0.0189
137,0.0118
138,0.013
139,-0.0286
140,0
141,0
143,-0.0357
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
161,0
162,0.0101
163,0.0011
164,0.0398
166,0.0159
167,0.1994
168,-0.0037
169,0
171,0.0636
172,0.0838
173,0.016
174,0.0375
175,-0.0418
176,-0.0819
177,-0.0112
178,-0.0473
179,-0.0369
180,-0.0147
181,0.0213
182,-0.0142
183,-0.0256
184,-0.0677
185,-0.0325
186,-0.0032
187,0.0313
188,0.0432
189,0.0279
190,0.0129
191,0.2077
192,0.0115
193,0
194,1e-04
195,2e-04
196,1e-04
197,0
198,-0.0033
199,0
200,0
202,0.001
203,0.0448
204,0.0227
205,-0.0039
206,-0.0216
207,-7e-04
208,-0.0019
209,-0.0708
210,-0.028
212,0
213,0
214,-0.0073
215,-0.123
216,0.001
218,0.0522
219,0
220,0
221,0
222,0.0546
223,0.0356
224,-0.0086
227,-0.0447
228,0
231,1e-04
232,-0.0233
237,1e-04
244,0
245,0
247,-0.0034
248,0
249,-0.0017
250,0
