rgn_id,stock_id_taxonkey,mean_catch_non_human,year
1,Gerreidae-57_400326,22.627372617,1980
1,Labridae-57_400362,8.4371618574,1980
2,Gerreidae-57_400326,2.386549341,1980
2,Labridae-57_400362,2.386549341,1980
3,Cephalopholis_miniata-81_606450,0.054139592925,1980
5,Gerreidae-71_400326,12.904596490275,1980
5,Labridae-71_400362,32.26148965125,1980
5,Rastrelliger_kanagurta-71_600111,30.469970475,1980
5,Gerreidae-81_400326,1.4806983586275,1980
5,Labridae-81_400362,3.701745825525,1980
5,Rastrelliger_kanagurta-81_600111,3.4961834250000003,1980
6,Holocentridae-71_400243,103.543701975,1980
6,Gerreidae-71_400326,20.7087417,1980
6,Mullidae-71_400332,103.543701975,1980
6,Labridae-71_400362,103.619379294801,1980
6,Acanthuridae-71_400412,103.543701975,1980
6,Decapterus-71_502102,5.39347027005,1980
6,Pellona_ditchela-71_601641,0.5373181530900001,1980
6,Holocentridae-81_400243,3.1163308425,1980
6,Gerreidae-81_400326,0.6232661775,1980
6,Mullidae-81_400332,3.1163308425,1980
6,Labridae-81_400362,3.11860848484215,1980
6,Acanthuridae-81_400412,3.1163308425,1980
6,Decapterus-81_502102,0.16232601352500003,1980
6,Pellona_ditchela-81_601641,0.0161715382875,1980
7,Encrasicholina_punctifer-71_600558,48.7663967475,1980
8,Holocentridae-71_400243,13.4711376255,1980
8,Gerreidae-71_400326,14.8062966525,1980
8,Mullidae-71_400332,35.1620635275,1980
8,Labridae-71_400362,11.9306211975,1980
8,Acanthuridae-71_400412,69.6630186,1980
9,Exocoetidae-71_400206,0.005331700494,1980
9,Labridae-71_400362,24.6096146940165,1980
9,Acanthuridae-71_400412,2.3118188814900003,1980
9,Caesionidae-71_400459,0.2335950025425,1980
9,Pomacanthidae-71_400460,6.577841444220001,1980
9,Monacanthidae-71_400517,0.258213665115,1980
9,Decapterus-71_502102,13.754918421225,1980
9,Rastrelliger_kanagurta-71_600111,0.205071048495,1980
9,Selar_crumenophthalmus-71_600387,2.34328256325,1980
9,Pellona_ditchela-71_601641,3.60180655389,1980
9,Mulloidichthys_flavolineatus-71_605983,27.8818447985775,1980
9,Cephalopholis_boenak-71_606444,0.00260860205925,1980
9,Cephalopholis_miniata-71_606450,0.0114693910875,1980
11,Holocentridae-71_400243,85.1810112,1980
11,Gerreidae-71_400326,15.0578724825,1980
11,Mullidae-71_400332,29.1526557975,1980
11,Labridae-71_400362,15.414261553449,1980
11,Acanthuridae-71_400412,47.6880489675,1980
11,Decapterus-71_502102,2.3012188288649997,1980
11,Pellona_ditchela-71_601641,2.3568479728650003,1980
12,Acanthuridae-61_400412,0.0427915488645,1980
12,Pellona_ditchela-61_601641,0.014485128377400002,1980
12,Acanthuridae-71_400412,0.0672440182335,1980
12,Pellona_ditchela-71_601641,0.022762396395,1980
13,Holocentridae-61_400243,0.514427205825,1980
13,Mullidae-61_400332,1.097170546005,1980
13,Labridae-61_400362,0.11249562732345,1980
13,Acanthuridae-61_400412,2.2891640672475,1980
13,Decapterus-61_502102,2.1951837613799996,1980
13,Cololabis_saira-61_600303,0.0054170208,1980
13,Selar_crumenophthalmus-61_600387,3.87822269853,1980
13,Pellona_ditchela-61_601641,0.080681423418,1980
13,Holocentridae-71_400243,4.3580749477500005,1980
