rgn_id,year,product,tonnes
7,2019,seaweeds,5544
7,2020,seaweeds,5445
7,2021,seaweeds,12331.1826
7,2022,seaweeds,11752.587
7,2023,seaweeds,695.10672
9,2019,seaweeds,0
9,2020,seaweeds,0
9,2021,seaweeds,0
9,2022,seaweeds,0
9,2023,seaweeds,0
14,2019,seaweeds,928.2932000000001
14,2020,seaweeds,1593.1298
14,2021,seaweeds,275.054
14,2022,seaweeds,184.40487000000002
14,2023,seaweeds,270.49965
15,2019,seaweeds,1477067.50504
15,2020,seaweeds,1447505.20809
15,2021,seaweeds,1325040.87671
15,2022,seaweeds,1522752.17391
15,2023,seaweeds,1601294.67882
17,2019,seaweeds,495
17,2020,seaweeds,495
17,2021,seaweeds,495
17,2022,seaweeds,594
17,2023,seaweeds,643.5
18,2019,seaweeds,135
18,2020,seaweeds,143.46
18,2021,seaweeds,65.7
18,2022,seaweeds,54
18,2023,seaweeds,343.8
20,2019,seaweeds,79503.5
20,2020,seaweeds,81908.35710000001
20,2021,seaweeds,84551.62295
20,2022,seaweeds,73895.32386
20,2023,seaweeds,80625.26103000001
21,2019,seaweeds,60030
21,2020,seaweeds,60030
21,2021,seaweeds,60030
21,2022,seaweeds,60030
21,2023,seaweeds,60030
24,2019,seaweeds,1894.5
24,2020,seaweeds,900
24,2021,seaweeds,900
24,2022,seaweeds,900
24,2023,seaweeds,900
40,2019,seaweeds,244.332
40,2020,seaweeds,417.483
40,2021,seaweeds,215.82
40,2022,seaweeds,268.29
40,2023,seaweeds,1711.71
41,2019,seaweeds,0
41,2020,seaweeds,0
41,2021,seaweeds,0
41,2022,seaweeds,0
41,2023,seaweeds,0
42,2019,seaweeds,7978.131
42,2020,seaweeds,7276.059
42,2021,seaweeds,10492.2
42,2022,seaweeds,14234.805
42,2023,seaweeds,25008.237
43,2019,seaweeds,684
43,2020,seaweeds,765
43,2021,seaweeds,927
43,2022,seaweeds,954
43,2023,seaweeds,1008
61,2019,seaweeds,47.5
61,2020,seaweeds,19
61,2021,seaweeds,28.5
61,2022,seaweeds,75.05
61,2023,seaweeds,58.425
62,2019,seaweeds,204.6015
62,2020,seaweeds,142.5
62,2021,seaweeds,63.0825
62,2022,seaweeds,130.5
62,2023,seaweeds,26.33325
73,2019,seaweeds,5286.5
73,2020,seaweeds,10416
73,2021,seaweeds,11931.5
73,2022,seaweeds,14327
73,2023,seaweeds,19365
101,2019,seaweeds,0
101,2020,seaweeds,0
101,2021,seaweeds,0
101,2022,seaweeds,0
101,2023,seaweeds,0
102,2019,seaweeds,1077.27
102,2020,seaweeds,1857.5
102,2021,seaweeds,1297.515
102,2022,seaweeds,1849.74
102,2023,seaweeds,1338.53
119,2019,seaweeds,0.99
119,2020,seaweeds,1.98
119,2021,seaweeds,1.98
119,2022,seaweeds,1.98
119,2023,seaweeds,1.98
120,2019,seaweeds,10
120,2020,seaweeds,10
120,2021,seaweeds,10
120,2022,seaweeds,10
120,2023,seaweeds,10
122,2019,seaweeds,92.25
122,2020,seaweeds,74.241
122,2021,seaweeds,183.753
122,2022,seaweeds,181.17
122,2023,seaweeds,133.04700000000005
125,2019,seaweeds,19.8
125,2020,seaweeds,19.8
125,2021,seaweeds,19.8
125,2022,seaweeds,22.5
125,2023,seaweeds,22.5
127,2019,seaweeds,0.2376
127,2020,seaweeds,12.9393
127,2021,seaweeds,12.87
127,2022,seaweeds,12.87
127,2023,seaweeds,12.87
137,2019,seaweeds,59.4
137,2020,seaweeds,59.4
137,2021,seaweeds,99
137,2022,seaweeds,99
137,2023,seaweeds,99
138,2019,seaweeds,0
138,2020,seaweeds,0
138,2021,seaweeds,0
138,2022,seaweeds,0
138,2023,seaweeds,0
139,2019,seaweeds,4233.15
139,2020,seaweeds,4455.9
139,2021,seaweeds,3964.5
139,2022,seaweeds,19873.8
139,2023,seaweeds,6172.2
141,2019,seaweeds,66.9
141,2020,seaweeds,81.15
141,2021,seaweeds,85.9
141,2022,seaweeds,90.65
141,2023,seaweeds,95.4
152,2019,seaweeds,0.02
152,2020,seaweeds,0.02
152,2021,seaweeds,0.02
152,2022,seaweeds,0.05
152,2023,seaweeds,0.08069000000000001
155,2019,seaweeds,9
155,2020,seaweeds,10.5
155,2021,seaweeds,10
155,2022,seaweeds,10
155,2023,seaweeds,10
163,2019,seaweeds,124.1
163,2020,seaweeds,154
163,2021,seaweeds,251
163,2022,seaweeds,439.5
163,2023,seaweeds,328.5
164,2019,seaweeds,8.96
164,2020,seaweeds,8.96
164,2021,seaweeds,8.96
164,2022,seaweeds,9.96
164,2023,seaweeds,9.96
171,2019,seaweeds,1027.5
171,2020,seaweeds,1027.5
171,2021,seaweeds,1106.7
171,2022,seaweeds,1077
171,2023,seaweeds,1077
175,2019,seaweeds,0
175,2020,seaweeds,20.9
175,2021,seaweeds,8.93
175,2022,seaweeds,7.125
175,2023,seaweeds,12.445
177,2019,seaweeds,23.77
177,2020,seaweeds,28.52
177,2021,seaweeds,28.52
177,2022,seaweeds,33.64
177,2023,seaweeds,38.4
179,2019,seaweeds,11.7233
179,2020,seaweeds,4.87889
179,2021,seaweeds,8.117
179,2022,seaweeds,27.520699999999998
179,2023,seaweeds,18.766000000000002
181,2019,seaweeds,6.3
181,2020,seaweeds,6.3
181,2021,seaweeds,32.1
181,2022,seaweeds,73.95
181,2023,seaweeds,79.8
182,2019,seaweeds,1.09185
182,2020,seaweeds,0.8431500000000001
182,2021,seaweeds,0.75
182,2022,seaweeds,0.69975
182,2023,seaweeds,0
183,2019,seaweeds,26.25
183,2020,seaweeds,31
183,2021,seaweeds,31
183,2022,seaweeds,31
183,2023,seaweeds,52.52
184,2019,seaweeds,0
184,2020,seaweeds,0
184,2021,seaweeds,0
184,2022,seaweeds,0
184,2023,seaweeds,0
202,2019,seaweeds,88366.50000000001
202,2020,seaweeds,80435.16
202,2021,seaweeds,130437.18000000001
202,2022,seaweeds,135432.44999999998
202,2023,seaweeds,186456.6
203,2019,seaweeds,3975
203,2020,seaweeds,3975
203,2021,seaweeds,3975
203,2022,seaweeds,3975
203,2023,seaweeds,4293
204,2019,seaweeds,30
204,2020,seaweeds,58.5
204,2021,seaweeds,66
204,2022,seaweeds,73.5
204,2023,seaweeds,78
205,2019,seaweeds,11.30778
205,2020,seaweeds,0
205,2021,seaweeds,0
205,2022,seaweeds,0
205,2023,seaweeds,0
206,2019,seaweeds,186228.9
206,2020,seaweeds,180240.39
206,2021,seaweeds,177084.56699999998
206,2022,seaweeds,304885.3104
206,2023,seaweeds,222826.7745
207,2019,seaweeds,11314.8
207,2020,seaweeds,10640.6271
207,2021,seaweeds,10687.747500000001
207,2022,seaweeds,8055.9396
207,2023,seaweeds,8255.278559999999
209,2019,seaweeds,4374443.4
209,2020,seaweeds,4546009.048
209,2021,seaweeds,4868155.9
209,2022,seaweeds,6618516.4
209,2023,seaweeds,5788153.76
210,2019,seaweeds,8813.210000000001
210,2020,seaweeds,10183.35
210,2021,seaweeds,9420.27
210,2022,seaweeds,8147.89
210,2023,seaweeds,8412
212,2019,seaweeds,0
212,2020,seaweeds,0
212,2021,seaweeds,0
212,2022,seaweeds,0
212,2023,seaweeds,0
216,2019,seaweeds,8622067.47
216,2020,seaweeds,8445121.6
216,2021,seaweeds,7822016.4985
216,2022,seaweeds,8054485.526810001
216,2023,seaweeds,8522585.96713
223,2019,seaweeds,69.03935
223,2020,seaweeds,235.1611
223,2021,seaweeds,171.37905
223,2022,seaweeds,152.5282
223,2023,seaweeds,44.3441
224,2019,seaweeds,16255.8
224,2020,seaweeds,13701
224,2021,seaweeds,11675.55
224,2022,seaweeds,10064.4
224,2023,seaweeds,10852.8
231,2019,seaweeds,630
231,2020,seaweeds,630
231,2021,seaweeds,630
231,2022,seaweeds,630
231,2023,seaweeds,630
1,2019,seaweeds,0
1,2020,seaweeds,0
1,2021,seaweeds,0
1,2022,seaweeds,0
1,2023,seaweeds,0
2,2019,seaweeds,0
2,2020,seaweeds,0
2,2021,seaweeds,0
2,2022,seaweeds,0
2,2023,seaweeds,0
3,2019,seaweeds,0
3,2020,seaweeds,0
3,2021,seaweeds,0
3,2022,seaweeds,0
3,2023,seaweeds,0
4,2019,seaweeds,0
4,2020,seaweeds,0
4,2021,seaweeds,0
4,2022,seaweeds,0
4,2023,seaweeds,0
5,2019,seaweeds,0
5,2020,seaweeds,0
5,2021,seaweeds,0
5,2022,seaweeds,0
5,2023,seaweeds,0
6,2019,seaweeds,0
6,2020,seaweeds,0
6,2021,seaweeds,0
6,2022,seaweeds,0
6,2023,seaweeds,0
