rgn_name,rgn_id,product,year,tonnes,km2,expos_raw,global_95th,exposure
New Caledonia,5,ornamentals,1984,3,38230.06902764838,7.847226218269103e-5,0.1357984785901059,5.77858183666046e-4
New Caledonia,5,ornamentals,1985,0,38230.06902764838,0,0.1357984785901059,0
New Caledonia,5,ornamentals,1986,3,38230.06902764838,7.847226218269103e-5,0.1357984785901059,5.77858183666046e-4
New Caledonia,5,ornamentals,1987,5,38230.06902764838,1.307871036378184e-4,0.1357984785901059,9.630969727767434e-4
New Caledonia,5,ornamentals,1988,0,38230.06902764838,0,0.1357984785901059,0
New Caledonia,5,ornamentals,1989,0,38230.06902764838,0,0.1357984785901059,0
New Caledonia,5,ornamentals,1990,0,38230.06902764838,0,0.1357984785901059,0
New Caledonia,5,ornamentals,1991,0,38230.06902764838,0,0.1357984785901059,0
New Caledonia,5,ornamentals,1992,0,38230.06902764838,0,0.1357984785901059,0
New Caledonia,5,ornamentals,1993,0,38230.06902764838,0,0.1357984785901059,0
New Caledonia,5,ornamentals,1994,0,38230.06902764838,0,0.1357984785901059,0
New Caledonia,5,ornamentals,1995,0,38230.06902764838,0,0.1357984785901059,0
New Caledonia,5,ornamentals,1996,0,38230.06902764838,0,0.1357984785901059,0
New Caledonia,5,ornamentals,1997,4,38230.06902764838,1.0462968291025472e-4,0.1357984785901059,7.704775782213947e-4
New Caledonia,5,ornamentals,1998,5,38230.06902764838,1.307871036378184e-4,0.1357984785901059,9.630969727767434e-4
New Caledonia,5,ornamentals,1999,1,38230.06902764838,2.615742072756368e-5,0.1357984785901059,1.9261939455534867e-4
New Caledonia,5,ornamentals,2000,7,38230.06902764838,1.8310194509294576e-4,0.1357984785901059,0.0013483357618874407
New Caledonia,5,ornamentals,2001,7,38230.06902764838,1.8310194509294576e-4,0.1357984785901059,0.0013483357618874407
New Caledonia,5,ornamentals,2002,4,38230.06902764838,1.0462968291025472e-4,0.1357984785901059,7.704775782213947e-4
New Caledonia,5,ornamentals,2003,5,38230.06902764838,1.307871036378184e-4,0.1357984785901059,9.630969727767434e-4
New Caledonia,5,ornamentals,2004,5,38230.06902764838,1.307871036378184e-4,0.1357984785901059,9.630969727767434e-4
New Caledonia,5,ornamentals,2005,4,38230.06902764838,1.0462968291025472e-4,0.1357984785901059,7.704775782213947e-4
New Caledonia,5,ornamentals,2006,3,38230.06902764838,7.847226218269103e-5,0.1357984785901059,5.77858183666046e-4
New Caledonia,5,ornamentals,2007,4,38230.06902764838,1.0462968291025472e-4,0.1357984785901059,7.704775782213947e-4
New Caledonia,5,ornamentals,2008,4,38230.06902764838,1.0462968291025472e-4,0.1357984785901059,7.704775782213947e-4
New Caledonia,5,ornamentals,2009,3,38230.06902764838,7.847226218269103e-5,0.1357984785901059,5.77858183666046e-4
New Caledonia,5,ornamentals,2010,6,38230.06902764838,1.5694452436538207e-4,0.1357984785901059,0.001155716367332092
New Caledonia,5,ornamentals,2011,6,38230.06902764838,1.5694452436538207e-4,0.1357984785901059,0.001155716367332092
New Caledonia,5,ornamentals,2012,17,38230.06902764838,4.4467615236858256e-4,0.1357984785901059,0.0032745297074409274
New Caledonia,5,ornamentals,2013,15,38230.06902764838,3.923613109134552e-4,0.1357984785901059,0.0028892909183302305
New Caledonia,5,ornamentals,2014,15,38230.06902764838,3.923613109134552e-4,0.1357984785901059,0.0028892909183302305
New Caledonia,5,ornamentals,2015,14.1,38230.06902764838,3.688196322586479e-4,0.1357984785901059,0.0027159334632304165
New Caledonia,5,ornamentals,2016,13.1,38230.06902764838,3.426622115310842e-4,0.1357984785901059,0.0025233140686750674
New Caledonia,5,ornamentals,2017,4,38230.06902764838,1.0462968291025472e-4,0.1357984785901059,7.704775782213947e-4
New Caledonia,5,ornamentals,2018,3,38230.06902764838,7.847226218269103e-5,0.1357984785901059,5.77858183666046e-4
New Caledonia,5,ornamentals,2019,2.91,38230.06902764838,7.611809431721031e-5,0.1357984785901059,5.605224381560646e-4
New Caledonia,5,ornamentals,2020,0.99,38230.06902764838,2.5895846520288043e-5,0.1357984785901059,1.9069320060979519e-4
New Caledonia,5,ornamentals,2021,0.73,38230.06902764838,1.9094917131121485e-5,0.1357984785901059,1.4061215802540453e-4
New Caledonia,5,ornamentals,2022,0.86,38230.06902764838,2.2495381825704766e-5,0.1357984785901059,1.6565267931759986e-4
New Caledonia,5,ornamentals,2023,0.54,38230.06902764838,1.4125007192884388e-5,0.1357984785901059,1.040144730598883e-4
Vanuatu,6,ornamentals,2003,98.58108104493756,5705.820864949379,0.017277282862228825,0.1357984785901059,0.1272273669160799
