rgn_id,year,product,tonnes
131,2022,ornamentals,7.99
131,2023,ornamentals,14.13
196,2019,ornamentals,0
196,2020,ornamentals,21.2
196,2021,ornamentals,0
196,2022,ornamentals,0
196,2023,ornamentals,0
223,2019,ornamentals,0
223,2020,ornamentals,0
223,2021,ornamentals,0
223,2022,ornamentals,0
223,2023,ornamentals,0
48,2019,ornamentals,0
48,2020,ornamentals,0
48,2021,ornamentals,0
48,2022,ornamentals,0
48,2023,ornamentals,0
53,2019,ornamentals,3.69
53,2020,ornamentals,0
53,2021,ornamentals,0
53,2022,ornamentals,0
53,2023,ornamentals,17.42
8,2019,ornamentals,5.04
8,2020,ornamentals,6.09
8,2021,ornamentals,10.49
8,2022,ornamentals,8.36
8,2023,ornamentals,5.73
129,2019,ornamentals,0
129,2020,ornamentals,0
129,2021,ornamentals,0
129,2022,ornamentals,0
129,2023,ornamentals,0
17,2019,ornamentals,31.07
17,2020,ornamentals,0.02
17,2021,ornamentals,0.02
17,2022,ornamentals,1.49
17,2023,ornamentals,0.28
138,2019,ornamentals,0.33
138,2020,ornamentals,0
138,2021,ornamentals,0
138,2022,ornamentals,0
138,2023,ornamentals,0
15,2019,ornamentals,5123.36
15,2020,ornamentals,3788.98
15,2021,ornamentals,7079.06
15,2022,ornamentals,7904.13
15,2023,ornamentals,7225.77
178,2019,ornamentals,0.38
178,2020,ornamentals,0.87
178,2021,ornamentals,0.4
178,2022,ornamentals,0.04
178,2023,ornamentals,0.02
183,2019,ornamentals,30.25
183,2020,ornamentals,40.27
183,2021,ornamentals,67.01
183,2022,ornamentals,67.89
183,2023,ornamentals,90.62
100,2019,ornamentals,0
100,2020,ornamentals,0
100,2021,ornamentals,0
100,2022,ornamentals,0
100,2023,ornamentals,0
72,2019,ornamentals,16.52
72,2020,ornamentals,4.1657073220639145
72,2021,ornamentals,0
72,2022,ornamentals,0
72,2023,ornamentals,0.03
248,2019,ornamentals,0
248,2020,ornamentals,0
248,2021,ornamentals,0
248,2022,ornamentals,0
248,2023,ornamentals,0
86,2019,ornamentals,0
86,2020,ornamentals,0
86,2021,ornamentals,0
86,2022,ornamentals,0
86,2023,ornamentals,0
152,2019,ornamentals,0
152,2020,ornamentals,0
152,2021,ornamentals,0
152,2022,ornamentals,0
152,2023,ornamentals,0
103,2019,ornamentals,0
103,2020,ornamentals,0
103,2021,ornamentals,0
103,2022,ornamentals,0
103,2023,ornamentals,0
50,2019,ornamentals,0
50,2020,ornamentals,0
50,2021,ornamentals,0
50,2022,ornamentals,0
50,2023,ornamentals,0
96,2019,ornamentals,0
96,2020,ornamentals,0
96,2021,ornamentals,0
96,2022,ornamentals,0
96,2023,ornamentals,0
208,2019,ornamentals,1959.354455310342
208,2020,ornamentals,1974.24484487022
208,2021,ornamentals,2004.969060538715
208,2022,ornamentals,2027.3594537530223
208,2023,ornamentals,2056.103583640477
249,2019,ornamentals,0
249,2020,ornamentals,0
249,2021,ornamentals,0
249,2022,ornamentals,0
249,2023,ornamentals,0
220,2019,ornamentals,0
220,2020,ornamentals,0
220,2021,ornamentals,0
220,2022,ornamentals,0
220,2023,ornamentals,0
188,2019,ornamentals,0
188,2020,ornamentals,0
188,2021,ornamentals,0
188,2022,ornamentals,0
188,2023,ornamentals,0
7,2019,ornamentals,0
7,2020,ornamentals,0
7,2021,ornamentals,0
7,2022,ornamentals,0
7,2023,ornamentals,0
44,2019,ornamentals,1.1
44,2020,ornamentals,10.44
44,2021,ornamentals,36.45
44,2022,ornamentals,17.91
44,2023,ornamentals,18.03
102,2019,ornamentals,20.39
102,2020,ornamentals,2.12
102,2021,ornamentals,2.45
102,2022,ornamentals,10.38
102,2023,ornamentals,17.56
20,2019,ornamentals,0.05
20,2020,ornamentals,0.1
20,2021,ornamentals,0.35
20,2022,ornamentals,0.18
20,2023,ornamentals,2.17
182,2019,ornamentals,5127.36
182,2020,ornamentals,4957.06
182,2021,ornamentals,4758.08
182,2022,ornamentals,1273.78
182,2023,ornamentals,1325.64
40,2019,ornamentals,224.42
40,2020,ornamentals,176.15
40,2021,ornamentals,560.77
40,2022,ornamentals,194.61
40,2023,ornamentals,217.2
49,2019,ornamentals,0
49,2020,ornamentals,1.0152204103687836
49,2021,ornamentals,1.46
49,2022,ornamentals,11.17
49,2023,ornamentals,3.93
168,2019,ornamentals,2.1943535312971254
168,2020,ornamentals,5.49
168,2021,ornamentals,4.74
168,2022,ornamentals,5.13
168,2023,ornamentals,4.11
222,2019,ornamentals,0.31
222,2020,ornamentals,0.33
222,2021,ornamentals,0.3
222,2022,ornamentals,0.4
222,2023,ornamentals,0.27
77,2019,ornamentals,1.246562602087721
77,2020,ornamentals,0
77,2021,ornamentals,2.18734843291341
77,2022,ornamentals,0
77,2023,ornamentals,0
14,2019,ornamentals,47.57
14,2020,ornamentals,33.17
14,2021,ornamentals,25.05
14,2022,ornamentals,22.06
14,2023,ornamentals,23.55
202,2019,ornamentals,200
202,2020,ornamentals,600
202,2021,ornamentals,0
202,2022,ornamentals,0
202,2023,ornamentals,1.63
25,2019,ornamentals,601.86
25,2020,ornamentals,439.15
25,2021,ornamentals,497.08
25,2022,ornamentals,8.14
25,2023,ornamentals,437.56
155,2019,ornamentals,10.318359057686848
155,2020,ornamentals,6.176357145331622
155,2021,ornamentals,21.27951967971285
155,2022,ornamentals,5.994035992434419
155,2023,ornamentals,13.459175902022608
126,2019,ornamentals,0.06
126,2020,ornamentals,0.29
126,2021,ornamentals,0.24
126,2022,ornamentals,0.15
126,2023,ornamentals,0.02
88,2019,ornamentals,0
88,2020,ornamentals,0
88,2021,ornamentals,0
88,2022,ornamentals,0
88,2023,ornamentals,0
61,2019,ornamentals,0
61,2020,ornamentals,0
61,2021,ornamentals,0
61,2022,ornamentals,0
61,2023,ornamentals,0
76,2019,ornamentals,0.1
76,2020,ornamentals,2.16
76,2021,ornamentals,4.51
76,2022,ornamentals,4.71
76,2023,ornamentals,2.19
54,2019,ornamentals,27.11
54,2020,ornamentals,10.8
54,2021,ornamentals,0
54,2022,ornamentals,4.47
54,2023,ornamentals,0.18
180,2019,ornamentals,127.59
180,2020,ornamentals,115.31
180,2021,ornamentals,8
180,2022,ornamentals,52.4
180,2023,ornamentals,3.39
163,2019,ornamentals,0.1146176965515142
163,2020,ornamentals,0.1935617966079466
163,2021,ornamentals,0.2100668667737544
163,2022,ornamentals,0.2275728309948004
163,2023,ornamentals,0.21187425131633297
6,2019,ornamentals,0
6,2020,ornamentals,0
6,2021,ornamentals,0.01
6,2022,ornamentals,0
6,2023,ornamentals,0
139,2019,ornamentals,0
139,2020,ornamentals,0
139,2021,ornamentals,0
139,2022,ornamentals,0
139,2023,ornamentals,0
207,2019,ornamentals,2006.7393112610737
207,2020,ornamentals,1970.2297921904249
207,2021,ornamentals,2007.128133601378
207,2022,ornamentals,2022.5586032514548
207,2023,ornamentals,0.49
47,2019,ornamentals,0
47,2020,ornamentals,0
47,2021,ornamentals,0
47,2022,ornamentals,0
47,2023,ornamentals,0
1,2019,ornamentals,0
1,2020,ornamentals,0
1,2021,ornamentals,0
1,2022,ornamentals,0
1,2023,ornamentals,0
2,2019,ornamentals,0
2,2020,ornamentals,0
2,2021,ornamentals,0
2,2022,ornamentals,0
2,2023,ornamentals,0
3,2019,ornamentals,0
3,2020,ornamentals,0
3,2021,ornamentals,0
3,2022,ornamentals,0
3,2023,ornamentals,0
4,2019,ornamentals,0
4,2020,ornamentals,0
4,2021,ornamentals,0
4,2022,ornamentals,0
4,2023,ornamentals,0
10,2019,ornamentals,0
10,2020,ornamentals,0
10,2021,ornamentals,0
10,2022,ornamentals,0
10,2023,ornamentals,0
12,2019,ornamentals,0
12,2020,ornamentals,0
12,2021,ornamentals,0
12,2022,ornamentals,0
12,2023,ornamentals,0
13,2019,ornamentals,0
13,2020,ornamentals,0
13,2021,ornamentals,0
13,2022,ornamentals,0
13,2023,ornamentals,0
19,2019,ornamentals,0
19,2020,ornamentals,0
19,2021,ornamentals,0
19,2022,ornamentals,0
19,2023,ornamentals,0
21,2019,ornamentals,0
21,2020,ornamentals,0
21,2021,ornamentals,0
21,2022,ornamentals,0
21,2023,ornamentals,0
26,2019,ornamentals,0
26,2020,ornamentals,0
26,2021,ornamentals,0
26,2022,ornamentals,0
26,2023,ornamentals,0
28,2019,ornamentals,0
28,2020,ornamentals,0
28,2021,ornamentals,0
28,2022,ornamentals,0
28,2023,ornamentals,0
30,2019,ornamentals,0
30,2020,ornamentals,0
30,2021,ornamentals,0
30,2022,ornamentals,0
30,2023,ornamentals,0
31,2019,ornamentals,0
31,2020,ornamentals,0
31,2021,ornamentals,0
31,2022,ornamentals,0
31,2023,ornamentals,0
32,2019,ornamentals,0
32,2020,ornamentals,0
32,2021,ornamentals,0
32,2022,ornamentals,0
32,2023,ornamentals,0
33,2019,ornamentals,0
33,2020,ornamentals,0
33,2021,ornamentals,0
33,2022,ornamentals,0
33,2023,ornamentals,0
34,2019,ornamentals,0
34,2020,ornamentals,0
34,2021,ornamentals,0
34,2022,ornamentals,0
34,2023,ornamentals,0
35,2019,ornamentals,0
35,2020,ornamentals,0
35,2021,ornamentals,0
35,2022,ornamentals,0
35,2023,ornamentals,0
36,2019,ornamentals,0
36,2020,ornamentals,0
36,2021,ornamentals,0
36,2022,ornamentals,0
36,2023,ornamentals,0
38,2019,ornamentals,0
38,2020,ornamentals,0
38,2021,ornamentals,0
38,2022,ornamentals,0
38,2023,ornamentals,0
51,2019,ornamentals,0
51,2020,ornamentals,0
51,2021,ornamentals,0
51,2022,ornamentals,0
51,2023,ornamentals,0
55,2019,ornamentals,0
55,2020,ornamentals,0
55,2021,ornamentals,0
55,2022,ornamentals,0
55,2023,ornamentals,0
56,2019,ornamentals,0
56,2020,ornamentals,0
56,2021,ornamentals,0
56,2022,ornamentals,0
56,2023,ornamentals,0
57,2019,ornamentals,0
57,2020,ornamentals,0
57,2021,ornamentals,0
57,2022,ornamentals,0
57,2023,ornamentals,0
58,2019,ornamentals,0
58,2020,ornamentals,0
58,2021,ornamentals,0
58,2022,ornamentals,0
58,2023,ornamentals,0
60,2019,ornamentals,0
60,2020,ornamentals,0
60,2021,ornamentals,0
60,2022,ornamentals,0
60,2023,ornamentals,0
63,2019,ornamentals,0
63,2020,ornamentals,0
63,2021,ornamentals,0
63,2022,ornamentals,0
63,2023,ornamentals,0
64,2019,ornamentals,0
64,2020,ornamentals,0
64,2021,ornamentals,0
64,2022,ornamentals,0
64,2023,ornamentals,0
65,2019,ornamentals,0
65,2020,ornamentals,0
65,2021,ornamentals,0
65,2022,ornamentals,0
65,2023,ornamentals,0
66,2019,ornamentals,0
66,2020,ornamentals,0
66,2021,ornamentals,0
66,2022,ornamentals,0
66,2023,ornamentals,0
68,2019,ornamentals,0
68,2020,ornamentals,0
68,2021,ornamentals,0
68,2022,ornamentals,0
68,2023,ornamentals,0
70,2019,ornamentals,0
70,2020,ornamentals,0
70,2021,ornamentals,0
70,2022,ornamentals,0
70,2023,ornamentals,0
73,2019,ornamentals,0
73,2020,ornamentals,0
73,2021,ornamentals,0
73,2022,ornamentals,0
73,2023,ornamentals,0
74,2019,ornamentals,0
74,2020,ornamentals,0
74,2021,ornamentals,0
74,2022,ornamentals,0
74,2023,ornamentals,0
75,2019,ornamentals,0
75,2020,ornamentals,0
75,2021,ornamentals,0
75,2022,ornamentals,0
75,2023,ornamentals,0
81,2019,ornamentals,0
81,2020,ornamentals,0
81,2021,ornamentals,0
81,2022,ornamentals,0
81,2023,ornamentals,0
89,2019,ornamentals,0
89,2020,ornamentals,0
89,2021,ornamentals,0
89,2022,ornamentals,0
89,2023,ornamentals,0
90,2019,ornamentals,0
90,2020,ornamentals,0
90,2021,ornamentals,0
90,2022,ornamentals,0
90,2023,ornamentals,0
91,2019,ornamentals,0
91,2020,ornamentals,0
91,2021,ornamentals,0
91,2022,ornamentals,0
91,2023,ornamentals,0
92,2019,ornamentals,0
92,2020,ornamentals,0
92,2021,ornamentals,0
92,2022,ornamentals,0
92,2023,ornamentals,0
93,2019,ornamentals,0
93,2020,ornamentals,0
93,2021,ornamentals,0
93,2022,ornamentals,0
93,2023,ornamentals,0
94,2019,ornamentals,0
94,2020,ornamentals,0
94,2021,ornamentals,0
94,2022,ornamentals,0
94,2023,ornamentals,0
95,2019,ornamentals,0
95,2020,ornamentals,0
95,2021,ornamentals,0
95,2022,ornamentals,0
95,2023,ornamentals,0
98,2019,ornamentals,0
98,2020,ornamentals,0
98,2021,ornamentals,0
98,2022,ornamentals,0
98,2023,ornamentals,0
99,2019,ornamentals,0
99,2020,ornamentals,0
99,2021,ornamentals,0
99,2022,ornamentals,0
99,2023,ornamentals,0
105,2019,ornamentals,0
105,2020,ornamentals,0
105,2021,ornamentals,0
105,2022,ornamentals,0
105,2023,ornamentals,0
107,2019,ornamentals,0
107,2020,ornamentals,0
107,2021,ornamentals,0
107,2022,ornamentals,0
107,2023,ornamentals,0
108,2019,ornamentals,0
108,2020,ornamentals,0
108,2021,ornamentals,0
108,2022,ornamentals,0
108,2023,ornamentals,0
110,2019,ornamentals,0
110,2020,ornamentals,0
110,2021,ornamentals,0
110,2022,ornamentals,0
110,2023,ornamentals,0
111,2019,ornamentals,0
111,2020,ornamentals,0
111,2021,ornamentals,0
111,2022,ornamentals,0
111,2023,ornamentals,0
113,2019,ornamentals,0
113,2020,ornamentals,0
113,2021,ornamentals,0
113,2022,ornamentals,0
113,2023,ornamentals,0
116,2019,ornamentals,0
116,2020,ornamentals,0
116,2021,ornamentals,0
116,2022,ornamentals,0
116,2023,ornamentals,0
117,2019,ornamentals,0
117,2020,ornamentals,0
117,2021,ornamentals,0
117,2022,ornamentals,0
117,2023,ornamentals,0
118,2019,ornamentals,0
118,2020,ornamentals,0
118,2021,ornamentals,0
118,2022,ornamentals,0
118,2023,ornamentals,0
119,2019,ornamentals,0
119,2020,ornamentals,0
119,2021,ornamentals,0
119,2022,ornamentals,0
119,2023,ornamentals,0
120,2019,ornamentals,0
120,2020,ornamentals,0
120,2021,ornamentals,0
120,2022,ornamentals,0
120,2023,ornamentals,0
121,2019,ornamentals,0
121,2020,ornamentals,0
121,2021,ornamentals,0
121,2022,ornamentals,0
121,2023,ornamentals,0
122,2019,ornamentals,0
122,2020,ornamentals,0
122,2021,ornamentals,0
122,2022,ornamentals,0
122,2023,ornamentals,0
123,2019,ornamentals,0
123,2020,ornamentals,0
123,2021,ornamentals,0
123,2022,ornamentals,0
123,2023,ornamentals,0
125,2019,ornamentals,0
125,2020,ornamentals,0
125,2021,ornamentals,0
125,2022,ornamentals,0
125,2023,ornamentals,0
127,2019,ornamentals,0
127,2020,ornamentals,0
127,2021,ornamentals,0
127,2022,ornamentals,0
127,2023,ornamentals,0
141,2019,ornamentals,0
141,2020,ornamentals,0
141,2021,ornamentals,0
141,2022,ornamentals,0
141,2023,ornamentals,0
143,2019,ornamentals,0
143,2020,ornamentals,0
143,2021,ornamentals,0
143,2022,ornamentals,0
143,2023,ornamentals,0
144,2019,ornamentals,0
144,2020,ornamentals,0
144,2021,ornamentals,0
144,2022,ornamentals,0
144,2023,ornamentals,0
145,2019,ornamentals,0
145,2020,ornamentals,0
145,2021,ornamentals,0
145,2022,ornamentals,0
145,2023,ornamentals,0
146,2019,ornamentals,0
146,2020,ornamentals,0
146,2021,ornamentals,0
146,2022,ornamentals,0
146,2023,ornamentals,0
148,2019,ornamentals,0
148,2020,ornamentals,0
148,2021,ornamentals,0
148,2022,ornamentals,0
148,2023,ornamentals,0
149,2019,ornamentals,0
149,2020,ornamentals,0
149,2021,ornamentals,0
149,2022,ornamentals,0
149,2023,ornamentals,0
150,2019,ornamentals,0
150,2020,ornamentals,0
150,2021,ornamentals,0
150,2022,ornamentals,0
150,2023,ornamentals,0
151,2019,ornamentals,0
151,2020,ornamentals,0
151,2021,ornamentals,0
151,2022,ornamentals,0
151,2023,ornamentals,0
154,2019,ornamentals,0
154,2020,ornamentals,0
154,2021,ornamentals,0
154,2022,ornamentals,0
154,2023,ornamentals,0
156,2019,ornamentals,0
156,2020,ornamentals,0
156,2021,ornamentals,0
156,2022,ornamentals,0
156,2023,ornamentals,0
157,2019,ornamentals,0
157,2020,ornamentals,0
157,2021,ornamentals,0
157,2022,ornamentals,0
157,2023,ornamentals,0
158,2019,ornamentals,0
