rgn_id,year,product,tonnes,gapfilled
1,2019,fish_oil,19.076750991,0
2,2019,fish_oil,0.89275446,0
3,2019,fish_oil,0.01736397,0
5,2019,fish_oil,20.297703556529996,0
6,2019,fish_oil,145.263824928,0
7,2019,fish_oil,0.50190948,0
8,2019,fish_oil,43.853757480000006,0
9,2019,fish_oil,14.73954166188,0
11,2019,fish_oil,56.870394839999996,0
12,2019,fish_oil,0.04010662160999999,0
13,2019,fish_oil,11.809075959549,0
14,2019,fish_oil,64055.88247080591,0
15,2019,fish_oil,219968.57785838997,0
16,2019,fish_oil,13431.633552928486,0
17,2019,fish_oil,911.3277735,0
18,2019,fish_oil,896.34268846539,0
19,2019,fish_oil,10.2741534,0
20,2019,fish_oil,114301.21142381184,0
21,2019,fish_oil,11901.8138006583,0
24,2019,fish_oil,16188.090965334,0
25,2019,fish_oil,259308.48591954,0
26,2019,fish_oil,1921.19167004112,0
28,2019,fish_oil,41.85,0
29,2019,fish_oil,10.1121214698,0
31,2019,fish_oil,475.76200814474396,0
32,2019,fish_oil,0.031904145,0
33,2019,fish_oil,0,0
34,2019,fish_oil,0,0
35,2019,fish_oil,0,0
37,2019,fish_oil,85.9258736172,0
38,2019,fish_oil,0,0
39,2019,fish_oil,8.315307261000001,0
40,2019,fish_oil,12040.588565549999,0
41,2019,fish_oil,8724.121473059748,0
42,2019,fish_oil,701.7717081382201,0
43,2019,fish_oil,452.702411946,0
44,2019,fish_oil,6996.11574087,0
45,2019,fish_oil,1490.7280928455978,0
47,2019,fish_oil,12145.93781459274,0
48,2019,fish_oil,41682.145178034,0
49,2019,fish_oil,0,0
50,2019,fish_oil,4469.819862662747,0
51,2019,fish_oil,0,0
52,2019,fish_oil,1058.6182582800002,0
53,2019,fish_oil,85036.1103483822,0
54,2019,fish_oil,1952.2427164380001,0
55,2019,fish_oil,144.9242590850892,0
56,2019,fish_oil,1091.375391416022,0
57,2019,fish_oil,2.415684517217946,0
58,2019,fish_oil,2788.934415617754,0
59,2019,fish_oil,179.639216054127,0
61,2019,fish_oil,9455.153464730673,0
62,2019,fish_oil,140860.348805256,0
63,2019,fish_oil,208621.93926804877,0
64,2019,fish_oil,444247.75171120005,0
65,2019,fish_oil,24779.54161007756,0
66,2019,fish_oil,55440.37828577113,0
67,2019,fish_oil,3260.0236150882524,0
68,2019,fish_oil,106.98741516465,0
69,2019,fish_oil,24968.68183268567,0
70,2019,fish_oil,20403.483529990383,0
71,2019,fish_oil,841.4393159776679,0
72,2019,fish_oil,92.1629313,0
